Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations
TikTok,TikTok Shop - Automation Labelling Program Manager,Reposted 2 weeks ago,"Responsibilities

 About Us
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. 

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. 
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. 
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. 
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. 
Join us.

About the Team
E-commerce's Governance and Experience (GNE) is a global team responsible for ensuring our marketplace is safe and trustworthy for not only our users, but also sellers and creators. We value user satisfaction and work on policies, rules and systems to ensure quality. Service and moderation Team (SMT) is part of the GNE organization. Our mission is to provide world-class service and experience for customers, sellers and creators. We are looking for an Automation Labelling Program Manager to analyze customer's behavior, and manage the labelling project in the process and finding analysis, to improve the automation modeling capability.

Responsibilities 
- Analyze automation model data performance, and establish automation strategy with innovative thoughts.
- Set the labeling process and target for vendor to ensure productivity and quality.
- Provide coaching and training to help vendors to continuously meet the target setting.
- Collaborate with the algorithm team and product team to improve automation modeling and feature capability.
- Study the automation bad case to deliver insights for the entire automation quality improvement. 

Qualifications

 Minimum Qualification
- Bachelor's degree or above degrees is needed.
- 3+ years of automation labeling and vendor management related working experience.
- Expertise in project design, data analysis, communication skills, driving for results and managing changes.
- Good ability of data analysis, and good at finding the issues from the data, and using data to drive improvement.

Preferred Qualification
- Strengths in problem shooting, issue-resolution, ability to work in a deadline-driven work environment, attention to detail, and ability to multitask.
- Flexibility in cross time zones and regions' cooperation.
- Strong ownership, communication in handling the project. 
- Ability to work in a high tempo environment, adapt, respond to day-to-day challenges of the role.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Attention to Detail, Change Management, Coaching, Coaching & Mentoring, Communication, Data Analytics, Project Design, Shooting Video, Skilled Multi-tasker, and Vendor Management",https://media.licdn.com/dms/image/v2/C510BAQGCdThXIss7UQ/company-logo_100_100/company-logo_100_100/0/1630606162248/tiktok_logo?e=1733356800&v=beta&t=HAyzSalMXG2Gs6xaYrp1FhyuRiwSkeZ8WaqeL_gzs_8,On-site,"Jakarta, Jakarta, Indonesia"
Siemens,Head of Digital Industries,Reposted 4 days ago,"To solve the biggest challenges of our time, we need bright minds with the ambition to make the impossible possible. Siemens is your place to thrive, challenge the status quo, make a difference and grow in a team of innovators who share your passion for tech.

In this role, you will lead the successful implementation of the business strategy, utilizing a transformational sales approach that combines automation and digitalization solutions to gain market share and customer satisfaction, while also guiding the organization's transition into Industry 4.0 technologies.

You will make an impact in the following

Develop and implement the Digital Transformation Strategy by enhancing the technical and delivery ecosystem with consulting, digitally integrated system implementation, and IoT-based optimization services. 
Lead the Sales & Market Development team to develop business strategies, increase industry engagement, and analyze market trends, competition, and regulatory changes to adapt strategies accordingly. 
Operation Management and Risk Mitigation through the identification, definition, and execution of suitable measures. 
Change Management and Talent Development, managing the organization's transition from a traditional to a digital portfolio, focusing on talent acquisition, development, and retention. 
Collaboration with Business Units to formulate joint Tech and Customer Service strategies. 

You’re excited to build on your existing expertise, including 

At least 10 years of experience, a Master's Degree in Business or Engineering, and expertise in discrete manufacturing, hybrid, process industries, advanced manufacturing, and international management. 
Strong analytical skills, expertise in digitalization, organizational change management, and the ability to develop planning and forecasting models for regional business unit integration and sales growth. 
Experience in Industrial Automation, Product lifecycle management, Manufacturing operations management, Cloud-based business models, project, service, digitalization, engineering business line, and developing partner management strategies and ecosystem. 
Experienced digital thought leader with excellent interpersonal skills, passionate about Industry 4.0 technologies like AI, additive manufacturing, cloud, industrial edge, 5G, and Blockchain. 
Ability to build new sustainable business models and revenue streams with a digital portfolio. 

Siemens Digital Industries (DI) is an innovation leader in automation and digitalization. Closely collaborating with partners and customers, we drive the digital transformation in the process and discrete industries. With our Digital Enterprise portfolio, we are able to provide companies of all sizes with an end-to-end set of products, solutions and services to integrate and digitalize the entire value chain. Optimized for the specific needs of each industry, our outstanding portfolio supports customers to achieve greater efficiency and flexibility. We are constantly adding innovations to its portfolio to integrate groundbreaking future technologies.

Create a better #TomorrowWithUs!","Business Modeling, Business Unit Integration, Discrete Manufacturing, Industrial Automation, International Management, Manufacturing Operations, Manufacturing Operations Management, Market Analysis, Partner Relationship Management, and Product Lifecycle Management",https://media.licdn.com/dms/image/v2/D4D0BAQFK_4wGnzwPTQ/company-logo_100_100/company-logo_100_100/0/1719931174735/siemens_logo?e=1733356800&v=beta&t=3pV45BvAHp8K7U4LfwqJxBrq6hz4xLGP5f2Yf7JXsAs,Full-time,"Jakarta, Jakarta, Indonesia"
Traveloka,Product Operations (Chatbot and Content) Associate,Reposted 4 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Summary

Job Description

You will be a part of the Customer Care Product Operations (Chatbot and Content) team, where our mission is to continuously pursue the optimum flow, structure, and content of Traveloka chatbot, Help Center, IVR (Interactive Voice Response), and proactive communication for our customers and partners. Your role as the Product Operations (Chatbot and Content) Associate is pivotal in bringing our customer service to new heights by leveraging cutting-edge technologies.

Responsibilities

Develop a deep understanding of the business, customer, and partner needs in terms of the flow, structure, and content of the Traveloka chatbot, Help Center, IVR (Interactive Voice Response), and proactive communication through close collaboration with, but not limited to, the Operations, Customer Care Product, business Product, and Marketing team.
Create, update, and test our product contents harnessing the full potential of our tools.
Leverage conversational design thinking in creating and updating our chatbot flow, structure, and content, collaborating with our Interaction Designers, Copywriters, and Product Managers.
Monitor and analyze product content-related data to make data-driven decisions. Work together with our Data team to enable the necessary data dashboards to obtain the complete and accurate customer and partner experience.
Experiment different flows, structures, and contents to find the most optimum ones.
Create the product content strategy and ensure the coherence of our end-to-end product contents for the assigned products and countries.
Scope and prioritize product content enablement tasks based on the business need of the assigned products and countries.
Lead product content issue investigation and fixing.
Propose new tool capabilities to the Customer Care Product team to unlock better ways of presenting our product contents to our customers and partners.
Communicate effectively on the product content plan, execution progress, and performance result to the related Operations, Customer Care Product, business Product, and Marketing stakeholders.



Requirements

Minimum bachelor's degree of any major discipline. STEM, Business Management, or Interaction Design is a plus.
Minimum 4 - 5 years of experience in Contact Center Operations, Service Assurance & Quality Monitoring, Training & Development, Copywriting, or 2 - 3 years of experience in Interaction Design or Product Management. Experience in chatbot or Help Center is a plus.
Strong customer empathy.
Strong appetite to learn and work in a fast-paced environment.
Adaptive to changes.
Strong analytical and problem-solving skill with good attention to detail.
Good project management skill with the ability to manage multiple initiatives simultaneously and deliver results within deadlines.
Excellent communication skill verbally and in writing. Able to share one's thinking in a structured manner.
Proficient in both Bahasa and English.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Analytical Skills, Chatbots, Communication, Conversation Design, Customer Service, Design Thinking, Enablement, Presentations, Problem Solving, and Service Assurance",https://media.licdn.com/dms/image/v2/D560BAQGe_izwxvj_SQ/company-logo_100_100/company-logo_100_100/0/1700635813325/traveloka_logo?e=1733356800&v=beta&t=uGC8UHkYZOR4_nqPBPmH04aZ8trXFlN7sI2F9ozYXS0,On-site,Jakarta Metropolitan Area
TikTok,"Quality Analyst, SoundOn - Trust and Safety - Indonesia",Reposted 2 weeks ago,"Responsibilities

 About TikTok
TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo. 
---
Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. 
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. 
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. 
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. 
Join us.
---
Team Introduction
Building a world where people can safely discover, create and connect. The Trust & Safety (T&S) team at TikTok helps ensure that our global online community is safe and empowered to create and enjoy content across all of our applications. We have invested heavily in human and machine-based moderation to remove harmful content quickly and often before it reaches our general community.

Content that Quality Analyst interacts with includes images, video, and text related to every-day life, but it can also include (but is not limited to) bullying; hate speech; child safety; depictions of harm to self and others, and harm to animals. 
---
Responsibilities
- Performing daily sampling tasks for audit purposes
- Conducting thorough data analysis and providing feedback on identified problems
- Handling necessary escalations and providing weekly feedback on moderation quality
- Providing feedback and analysis on Policy updates to identify areas of improvement and potential gaps
- Coordinating with local library teams to ensure the safety and quality of music content and enhance the user experience
- Developing music content insights and staying updated on industry trends to support overall content strategy
- Collaborating with moderation teams and Market POC to maintain high moderation quality standards
- Participating in the development of quality inspection standards and continuously optimizing the process and system platform 

Qualifications

 Minimum Qualifications
- 1 year of experience as a Content Specialist, Content Moderator, or Content Reviewer.
- Fluency in English and Bahasa Indonesia is required. English will be utilized as the primary language for work, while Bahasa Indonesia will be used for market-specific communications.
- Knowledge of common data management/data analysis/office software.
---
Preferred Qualifications
- Understanding of digital music streaming platforms and knowledge of labels/artists/genres.
- Knowing the latest music trends and deep knowledge of the Indonesian music industry.
- Possession of a Bachelor's degree or higher.
- 1 year of experience as a Quality Assurance in Content Safety or Customer Service.
- An in-depth understanding of the Indonesian culture and familiarity with the Internet usage habits of Indonesian users.
---
Trust & Safety recognises that keeping our platform safe for TikTok communities is no ordinary job which can be both rewarding and psychologically demanding and emotionally taxing for some. This is why we are sharing the potential hazards, risks and implications in this unique line of work from the start, so our candidates are well informed before joining. We are committed to the wellbeing of all our employees and promise to provide comprehensive and evidence-based programs, to promote and support physical and mental wellbeing throughout each employee's journey with us. We believe that wellbeing is a relationship and that everyone has a part to play, so we work in collaboration and consultation with our employees and across our functions in order to ensure a truly person-centred, innovative and integrated approach.
---
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
---","Bahasa Indonesia, Communication, English, Functional Testing, Manual Testing, Quality Assurance, Quality Auditing, Quality Management, Regression Testing, and Test Cases",https://media.licdn.com/dms/image/v2/C510BAQGCdThXIss7UQ/company-logo_100_100/company-logo_100_100/0/1630606162248/tiktok_logo?e=1733356800&v=beta&t=HAyzSalMXG2Gs6xaYrp1FhyuRiwSkeZ8WaqeL_gzs_8,On-site,"Jakarta, Jakarta, Indonesia"
TikTok,TikTok Shop - Product Assortment Strategy (Indonesia),Reposted 3 days ago,"Responsibilities

 About Us
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. 
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. 
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. 
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. 
Join us.

About the Team
TikTok E-Commerce Creator Growth and Development Team's objective is to acquire and cultivate creators in a scaleable way to create E-Commerce content in TikTok. This role will help to contribute creator academy content.

Roles and Responsibilities:
- Support product assortment for top creators,including expanding their brands amount, ensuring price advantage and sufficient stocks, collaborate with different valuable or potential merchants, and promote the GMV output of top creators.
- Build and maintain strong relationships with merchants. Commercial experience of negotiating strong deals based on campaign or seasonality.
- Collaborate with internal and external stakeholders on different brand projects across creator managers, account managers, campaign teams, etc.
- Collaborate with external UG agencies to improve the advertising investment of top creators, optimize ROAS, thus promote the GMV performance of products and increase P&L .
- Utilizing data proficiently to deeply understand pain points, formulate business requirements, identify opportunities and prioritise solutions. Driving solutions with various crossfunctional teams. 

Qualifications

 Minimum Qualifications:
- 3+ years of experience in ecommerce platform, consulting firm or internet strategy, industry or market research and business analytics with eCommerce relevant experience.
 
Preferred Qualifications: 
- Bachelor's degree or above.
- Good understanding of product assortment.
- Good negotiation skills, strong logical thinking, excellent data analysis and interpersonal skills.
- Well connected to big players within the industry.
- Collaborative and open to changes and challenges.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Analytics, Business Analytics, Business Requirements, Critical Thinking, Data Analytics, Internet Strategy, Interpersonal Skills, Logics, Market Research, and Product Service",https://media.licdn.com/dms/image/v2/C510BAQGCdThXIss7UQ/company-logo_100_100/company-logo_100_100/0/1630606162248/tiktok_logo?e=1733356800&v=beta&t=HAyzSalMXG2Gs6xaYrp1FhyuRiwSkeZ8WaqeL_gzs_8,Full-time,"Jakarta, Jakarta, Indonesia"
TikTok,"Search Operations Quality Assurance, Search Ads B - Trust and Safety",Reposted 1 week ago,"Responsibilities

 TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul, and Tokyo. 

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. 
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. 
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. 
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. 
Join us.

Team Introduction
Our Trust & Safety team's commitment is to keep our online community safe. We have invested heavily in human and machine-based moderation to remove harmful content quickly and often before it reaches our general community. 

It is possible that this role will be exposed to harmful content as part of the core role/as part of project/ in response to escalation requests/by chance.
This may occur in the form of images, video, and text related to every-day life, but it can also include (but is not limited to) bullying; hate speech; child safety; depictions of harm to self and others, and harm to animals.

Our Search Operations team supports our efforts to address objectionable or disturbing content which could include images of violence, animal cruelty, hate speech, violent extremism, or content that exploits or endangers children. The team plays a vital role in analyzing user searches and search strategy optimization to ensure a positive and safe user experience for our community. 

The Search Ads Ops team is dedicated to evaluating and optimizing search algorithms within search ads. Our team conducts thorough evaluations and investigations to ensure optimal performance and accuracy. Additionally, we manage labeling projects to train and refine our models, aiming to improve the relevance and effectiveness of search ads. Our goal is to drive revenue growth while maintaining a high-quality user experience, balancing commercial objectives with user satisfaction. We strive to deliver superior search ads solutions through continuous innovation and meticulous analysis.

What will I be doing?
- Quality inspection of labeled data on time and ensure the quality.
- Localize the labeling guidelines, support the guideline training, and align the guideline updates.
- Conduct calibration meetings with the labelling team in the appeal process: analyze different cases, record and evaluate their performance, and offer solutions and suggestions for the current problem to help the team improve the accuracy rate and alignment.
- Work closely with R&D (Research and Development) and PM (Product Manager) in order to provide feedback on data quality.
- Parts of this role will require supporting other products within the ByteDance suite. ByteDance is TikTok's parent company, whose mission is to inspire creativity and enrich life. 

Qualifications

 Minimum Qualifications:
- Proficiency in English and Bahasa Indonesia (market language).
- 1 year of experience as a Content Specialist or Content Reviewer.

Preferred Qualifications:
- Have completed a Bachelor’s degree or above.
- 1 year of experience as a Quality Assurance in Content or Customer Service.
- Good knowledge of search engines, and familiarity with social media platforms.
- An in-depth understanding of local culture and familiarity with the Internet usage habits of local users.

Trust & Safety is committed to the well-being of all our employees. Our promise is to provide comprehensive and evidence-based programs, to promote and support physical and mental well-being throughout each employee's journey with us. We believe that well-being is a relationship and that everyone has a part to play, so we work in collaboration and consultation with our employees and across our functions in order to ensure a truly person-centered, innovative, and integrated approach.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Bahasa Indonesia, Data Quality, English, IT Escalation, Moderating, Quality Assurance, Quality Inspection, Search Engines, Social Media, and Web Analytics",https://media.licdn.com/dms/image/v2/C510BAQGCdThXIss7UQ/company-logo_100_100/company-logo_100_100/0/1630606162248/tiktok_logo?e=1733356800&v=beta&t=HAyzSalMXG2Gs6xaYrp1FhyuRiwSkeZ8WaqeL_gzs_8,On-site,"Jakarta, Jakarta, Indonesia"
TikTok,"Shop|Tokopedia - Program Manager, E-commerce IPR Protection Team",Reposted 1 day ago,"Responsibilities

 TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo. 

Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. 
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. 
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. 
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. 
Join us.

Ecommerce's Governance and Experience is a global team responsible for ensuring our marketplace is safe and trustworthy for not only users but also sellers and creators. We value user satisfaction and work on policies, rules, and systems to ensure quality. The IPR protection function within the GNE team is committed to protecting intellectual property rights and maintaining a safe e-commerce environment on TikTok's E-commerce Platforms.

Responsibilities
1. Have a deep understanding of IPR risk governance trends in TikTok's E-commerce operating countries.
2. Responsible for creating and operating an end to end brand authorisation programs to minimise the IPR infringement risk on the platform. 
3. Identify gaps, loopholes and deficiency in policy/process/metrics. Initiate new programs to drive optimisation to minimise the counterfeit risk on the platform. 
4. Gathering raw data, conducting segmentation analysis, and other statistical techniques to create scalable technical solutions for counterfeit risk governance. 
5. Define operational metrics, indicators, and build dashboard to monitor various aspects of counterfeit risk operation effectiveness and efficiency.
6. Maintain strong cross-functional partnerships with business, policy, legal, engineering, data, product, and other teams to implement optimal solutions to IPR-related problems as well as outsourcing needs.
7. Educate internal and external stakeholders to ensure the counterfeit/copycat proactive monitoring program is correctly enforced.
8. Responsible for counterfeit proactive monitoring program representations, quality control and reviewing procedures. 

Qualifications

 Minimum Qualifications
1. Bachelor’s or master’s degree in computer science, operations research, statistics, mathematics, or equivalent field.
2. At least 3 years experience in one or more of the following areas: Data analytics, Strategy Consulting, Risk Management, Trust and Safety, Policy Development, preferred in the eCommerce or Tech industry in general.
3. Proficient skills in data analysis and visualization using SQL & Excel. 
4. Strong project management skills, with experience in collaborating with different business and technical stakeholders. Able to develop and execute project plans, independently monitor, and ensure timely delivery of project deliverables.

Preferred Qualifications
1. Experience in E-commerce Intellectual Property Protection will be a plus.
2. Experience with analytical tools such as SAS, R, Python.
3. Demonstrated capacity for critical thinking and analysis with strong attention to detail.
4. Ability to manage ambiguity and thrive in a fast-paced working environment.
5. Strong interpersonal skills with the ability to build relationships and effectively liaise with people at all levels.
6. Proficiency in English is required; any second language proficiency is highly preferred but not required.
 
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.","Attention to Detail, Computer Science, Critical Thinking, Data Analytics, Interpersonal Skills, Proactive Monitoring, Project Delivery, Project Management, Project Plans, and SAS (Software)",https://media.licdn.com/dms/image/v2/C510BAQGCdThXIss7UQ/company-logo_100_100/company-logo_100_100/0/1630606162248/tiktok_logo?e=1733356800&v=beta&t=HAyzSalMXG2Gs6xaYrp1FhyuRiwSkeZ8WaqeL_gzs_8,Full-time,"Jakarta, Jakarta, Indonesia"
Binance,Product Manager - KYC/ KYB,Reposted 1 week ago,"Binance is the leading global blockchain ecosystem and cryptocurrency infrastructure provider whose suite of financial products includes the world’s largest digital-asset exchange.

Our mission is to accelerate cryptocurrency adoption and increase the freedom of money.

If you’re looking for a fast-paced, mission-driven organization where opportunities to learn and excel are endless, then Binance is the place for you.

Responsibilities

Work in a regional team to collaboratively design and develop a platform that provides world class KYC/ KYB service that is compliant and able to provide best user experience
Assist in the design of the development roadmap according to the strategic vision and goals
Create and review Product Requirements Document (PRD) for easy tracking within the project group
Ensure the project is executed according to schedule to meet the deadlines
Communicate with Engineers / Designers as well internal stakeholders to ensure they meet users' needs and those that offer the greatest value are prioritized
Constant refinement on workflow design to ensure the platform is intuitive for seamless operation to optimize conversion rate in the designated markets
Support the Regional/Global Heads and work with different stakeholders to coordinate the implementation of product 
Articulate new features and enhancements to users and internal stakeholders
Support ongoing product use, create documentation that outlines changes regarding the functionality and provide support to users 
Track and analyze key user metrics to form feedback loop for continuous improvements

Requirements

3-5 years of proven experience as a Product Manager from Technology, Fin-tech, Finance or Blockchain industry
Candidates who has strong experience in local market KYC process is a huge advantage
Experience in product lifecycle management, preferably in an agile framework
Strong time-management and organizational skills with ability to objectively prioritize
Logical thinker with ability to identify and articulate rationale, assumptions, and risks
Excellent relationship building and communication skills
Self-starter who is able thrive in a fast-paced, collaborative and cross-functional environment that is results-driven
Proficiency in written and spoken English is a must; bi-lingual (local language) would be an advantage

Working at Binance

 Be a part of the world’s leading blockchain ecosystem that continues to grow and offers excellent career development opportunities
 Work alongside diverse, world-class talent in an environment where learning and growth opportunities are endless
 Tackle fast-paced, challenging and unique projects
 Work in a truly global organization, with international teams and a flat organizational structure
 Competitive salary and benefits
 Flexible working hours, remote-first, and casual work attire

Learn more about how Binancians embody the organization’s core values , creating a unified culture that enables collaboration, excellence, and growth.

Apply today to be a part of the Web3 revolution!

Binance is committed to being an equal opportunity employer. We believe that having a diverse workforce is fundamental to our success.

By submitting a job application, you confirm that you have read and agree to our Candidate Privacy Notice .","Cryptocurrency, Figma (Software), FinTech, Payments, Product Road Mapping, UX Research, User Experience (UX), User Personas, and User-centered Design",https://media.licdn.com/dms/image/v2/D4E0BAQHO84AUYFfPWA/company-logo_100_100/company-logo_100_100/0/1704706393136/binance_logo?e=1733356800&v=beta&t=1IvSp3nWHsiep52pJ6e8Zvq5dtJ7FISwlsuFFB35eOg,Hybrid,Jakarta Metropolitan Area
Sea,Expert QA Engineer (Marketplace QA) - Sea Labs,Reposted 2 weeks ago,"Job Description:

Manage the feature testing and/or regular regression testing , help the team to deliver high quality products
Responsible for the team’s task assignment, complexity assessment, testing strategy, and the coordination with other stakeholders.
Review team’s test case coverage, follow-up on test progress and testing issues. 
Provide the technical support for the team about the testing platform usage and maintenance
Continuously develop plans and processes to maintain and improve team’s testing capability
Continuously develop plans and processes to maintain team’s knowledgebase
Assess and develop team members’ skills and capabilities through training and guidance


Requirements:

5 years or more hands-on experience in feature testing and/or regression testing,familiar with at least one modern programming language such as Python, Java, Golang.
Possesses strong technical skills and the ability to complete testing of complex systems independently. 
Able to provide technical guidance to team members
Excellent logical and analytical thinking abilities to solve various technical problems
Strong sense of responsibility and teamwork. Proactively analyze problems and develop countermeasures to address issues faced.
Has the experience to lead a team with 10+ members.","Analytical Skills, Complex Systems, Feature Testing, Mobile Testing, QA Engineering, Regression Testing, Software Testing, Task Assignment, Test Automation, and Test Cases",https://media.licdn.com/dms/image/v2/C560BAQEAIrDkWI_p6g/company-logo_100_100/company-logo_100_100/0/1631341864429?e=1733356800&v=beta&t=f6WN1bTubNebvidWzJ76RMv3YZ5W7fPXSm94w7SS6uY,On-site,"Jakarta, Indonesia"
voilà.id,UX Writer,1 month ago,"At Catalyst, People are the heartbeat of our company. We believe that good quality people will have a positive impact on our business. We are looking for a UX Writer to join our growing team. If you are passionate about being part of the team, building some of the most critical products, and Working alongside teams in the industry across product, engineering, and design, Let’s join us!

Job Description

Craft clear, concise, and engaging copy for all user interfaces, ensuring a seamless user experience across our e-commerce platform.
Collaborate with product designers, developers, and other stakeholders to create user-centered content that enhances the overall design and usability.
Conduct user research and testing to gather insights and iterate on content to meet user needs and business goals.
Develop and maintain a consistent tone of voice and style guide for all digital content, aligning with the brand’s identity and values.
Write and edit content for various touchpoints, including product descriptions, navigation, error messages, onboarding materials, and help documentation.
Stay informed about industry best practices and emerging trends in UX writing and content strategy.

Requirements

Proven experience as a UX Writer, preferably in the e-commerce or digital product industry.
Strong portfolio showcasing your ability to write clear, user-focused copy for digital products.
Excellent writing, editing, and proofreading skills with a keen eye for detail.
Understanding of UX principles and user-centered design methodologies.
Ability to conduct user research and apply insights to improve content.
Proficiency with design tools like Figma.
Strong collaboration and communication skills, with the ability to work effectively in cross-functional teams.

Submit Your Application

You have successfully applied

You have errors in applying

Apply With Resume *

First Name*

Middle Name

Last Name*

Email*

Mobile

Current Salary *

Expected Salary*

Portofolio Link (Google Drive, Dribbble, Behance, etc) *","Attention to Detail, Content Strategy, Editing, Emerging Trends, Figma (Software), Information Architecture, Proofreading, User Experience (UX), User Experience Writing, and User-centered Design",https://media.licdn.com/dms/image/v2/D4E0BAQG8ktXLjQ0SsQ/company-logo_100_100/company-logo_100_100/0/1664549577006?e=1733356800&v=beta&t=vt6zUwuinyP3sZiGez9KgodARAwt8-_Iw4c2ualjBxg,On-site,"Jakarta, Jakarta, Indonesia"
Masculin Group,Intern Graphic Design / Magang,2 weeks ago,"Intern Graphic Design

 Available for 4 - 6 Month Internship
 Open to university Student with a specialisation in design Communication Visual or Related Degree Preferred
 Candidates With Prior Internships In Graphic Designer or Creative Roles Preferred
 Excellent skill in Adobe Creative Suite ( Photoshop, and illustrator, Lightroom, Editing apps such as premiere pro, Final Cut, or After Effect is a plus )
 Placement in Sedayu, Cakung, Jakarta Timur","Branding, Branding & Identity, Digital Illustration, Graphic Design, Graphics, Illustration, Logo Design, Photography, Typography, and Web Design",https://media.licdn.com/dms/image/v2/D560BAQHFWyo5-eizEQ/company-logo_100_100/company-logo_100_100/0/1691401037375?e=1733356800&v=beta&t=AQOC_GgBBFq7I8Co1gLIQs_Rlaandy0Ugqw2POg9tiI,IDR2M/month - IDR2.2M/month,Jakarta Metropolitan Area
"DOKU, PT NUSA SATU INTI ARTHA",Graphic Design Internship,1 month ago,"About this job This position will assist the Team in handling end to end Employer Branding activities (content creation; event management; campaign, etc)

What Will You Do

Willing to WFO at Jakarta for 3 months
Undergraduate last-year student or fresh graduate majoring in Creative Communication/ Creative/ MICE/ Art/ DKV or equivalent
Active in campus activities/events/ organizations 
Having exposure to operating design tools (such as Adobe Photoshop, Adobe Illustrator, and Adobe After Effects), motion graphics, or illustration (*point plus)
Active, dynamic, creative, and communicative 

What We Are Looking For

Actively share creative ideas and updated trends of employee relations or people management 
Assist the team in doing Branding Activities, including assisting in creating campaigns, and managing the event 
Assist the team in creating the content for the company’s media related to employer branding activities
Assist the team in doing photo editing, video editing, and image creation, managing files, and performing a variety of clerical duties","Adobe Creative Suite, Branding, Graphic Design, Image Editing, Photography, Typography, Video Editing, WFO, Web Design, and Workforce Optimization (WFO)",https://media.licdn.com/dms/image/v2/C510BAQHCeGO-u3T76w/company-logo_100_100/company-logo_100_100/0/1630605033711/doku_indonesia_logo?e=1733356800&v=beta&t=uGR8QZEufsL9_K-80kYuvON_pge9JCR7UzTNlJJ43cM,Hybrid,"South Jakarta, Jakarta, Indonesia"
