Company Names,Job Titles,Posted On,Job Details,Skill
bythen,Android App Developer,1 month ago,"Role Description

This is a full-time onsite Android Developer role located in Serpong, Banten, Indonesia. We are seeking a skilled Android Developer to join our dynamic and growing team. The successful candidate will be responsible for developing and maintaining our mobile applications, ensuring seamless integration with backend services, and delivering an exceptional user experience.

Key Responsibilities

Develop and maintain Android apps using Java and Kotlin.
Collaborate with design and product teams to define and implement new features.
Integrate user-facing elements with server-side logic through backend services and APIs.
Ensure app performance, quality, and responsiveness.
Fix bugs and optimize application performance.
Write clean, maintainable, and documented code with solid test coverage.
Maintain code quality and organization through code reviews.
Explore and implement new technologies to enhance the mobile application infrastructure.
Contribute to the continuous improvement of the development process.
Write and maintain thorough technical documentation for the mobile applications and APIs.
Engage in R&D to propose or evaluate new technologies that could enhance the mobile app infrastructure.
Collaborate with the Unity development team to integrate Unity features into Android applications.

Qualifications

Bachelor’s degree in Computer Science or related field.
3+ years of experience of Java and Android development experience, with a proven track record of developing scalable, high-performance applications.
Strong knowledge of Android SDK and handling different screen sizes.
Experience with RESTful API integration, offline storage solutions, and performance tuning.
Familiarity with Git for version control and cloud message APIs.
Good problem-solving skills and the ability to translate business requirements into technical solutions.
Strong understanding of mobile app architecture, design patterns, and best practices.
Knowledge of security best practices and experience in applying security measures to protect against common vulnerabilities.
Solid grasp of data structures, algorithms, and system design.
Ability to quickly learn new technologies and adapt to changing technical landscapes.
Good interpersonal skills.
Process-driven individual with outstanding documentation skills.
Excellent communication skills, both verbal and written.

Preferred Qualifications & Characteristics

Previous working experience in a web3 project is a plus.
Previous working experience in unity or 3D related project is a plus

Desired Skills and Experience
Java, GIT, Android Development, REST API","Android, Android Development, Android SDK, Business Requirements, Computer Science, High Performance Computing (HPC), Java, Problem Solving, Representational State Transfer (REST), and Test Coverage"
Deloitte,Consultant - AEM Developer 1,1 week ago,"At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clientsDate: 5 Aug 2024

Service Line / Portfolios: Customer & Marketing

Location:

Kuala Lumpur, MY Penang, MY Jakarta, ID

Are you ready to unleash your potential?

At Deloitte, our purpose is to make an impact that matters for our clients, our people, and the communities we serve.

We believe we have a responsibility to be a force for good, and WorldImpact is our portfolio of initiatives focused on making a tangible impact on society’s biggest challenges and creating a better future. We strive to advise clients on how to deliver purpose-led growth and embed more equitable, inclusive as well as sustainable business practices.

Hence, we seek talented individuals driven to excel and innovate, working together to achieve our shared goals.

We are committed to creating positive work experiences that foster a culture of respect and inclusion, where diverse perspectives are celebrated, and everyone is recognised for their contributions.

Ready to unleash your potential with us? Join the winning team now!

Work you will do 

This role is with Deloitte Digital Southeast Asia. Across all clients and sectors, we believe great customer experiences create greater impact. That elevating the human experience creates enduring value, for the organization, for the customer, for society, for all.

As part of Marketing and Commerce (M&C), you will work with the team to help our clients optimize their Digital Marketing initiatives, leveraging data, technology and marketing strategy.

You will:

 Establishing technology as a key enabler of business strategy through the development of pragmatic IT strategic plans 
 Shaping, building, integrating and deploying tailored AEM technology solutions to meet business requirements 
 Participate in the analysis, design, and implementation of relevant WCM platforms such as Adobe AEM (Sites and Assets) 
 Ensure knowledge sharing with the team, peer reviews, adhere to standard coding practices and take ownership of the task assigned 
 Possess technical knowledge of how AEM works, its architecture & integration approach with various other systems 

Enough about us, let's talk about you

If you are someone with:

 A Bachelor’s Degree in Computing or a related discipline 
 Working knowledge of continuous integration, continuous deployment, product and data security, and software refactoring 
 Strong proficiency in Java, Java EE and Restful services 
 Possess knowledge in frontend technologies - HTML5, CSS3, less, JS, jQuery, Bootstrap and JavaScript. 
 Working knowledge of CI/CD tools like Bamboo, Jenkins or GitLab 
 Managing Source Code repositories and conducting Code Reviews 
 Excellent communication skills, both written and verbal 
 Sound understanding and adept in Adobe AEM(6.X and above) foundational concepts and the AEM architecture 
 Knowledge and expertise in integrating AEM with other Adobe Experience Cloud Products or any other non-Adobe systems. 
 Solid understanding of integration methodologies and the design principles 
 Working with JCR API, Sling web framework & models, Apache Felix OSGi framework, HTL/Sightly, DAM and Workflows. 
 Administering the AEM system. 

Preferred:

 Worked in software engineering roles for 3+ years 
 2 + Years in AEM Backend Development 
 Adobe Experience Manager certifications 
 Working on design solution and implementation of AEM Forms or any other Adobe products would be beneficial but not mandatory. 
 Demonstrable expert experience in online application development principles and patterns/models 
 Understanding of content focused solution development 
 Experience in Cloud Computing and Network architecture is a plus 
 Knowledge of Data Structures and algorithms 

Next Steps

So what are you waiting for? Join the winning team now.

Due to volume of applications, we regret only shortlisted candidates will be notified.

Please note that Deloitte will never reach out to you directly via messaging platforms to offer you employment opportunities or request for money or your personal information. Kindly apply for roles that you are interested in via this official Deloitte website.

Requisition ID: 104780

In Malaysia, the services are provided by Deloitte and other related entities in Malaysia (""Deloitte in Malaysia""), which are affiliates of Deloitte Southeast Asia Ltd. Deloitte Southeast Asia Ltd is a member firm of Deloitte Touche Tohmatsu Limited. Deloitte in Malaysia, which is within the Deloitte Network, is the entity that is providing this Website.","Adobe Experience Manager (AEM), Application Development, Architecture, Bootstrap (Framework), Cascading Style Sheets (CSS), HTML5, Java, JavaScript, Representational State Transfer (REST), and jQuery"
PT Lion Super Indo,Backend Developer (GoLang),2 weeks ago,"RESPONSIBILITY
Collaborate with related functions to define, design, and ship new features.
Help architect and build significant new features in Super Indo mobile application.
Release quickly and often to the app stores to ensure quick feedback loops around the successful of Super Indo features and experiments.
Identify and correct bottlenecks and fix bugs.
Partner with cross functional IT teams to support, maintain and develop the system application.
Maintain code quality, organization, and automatization.
Write clean, well-documented, and well-tested code using best practices 
Understanding of API and backend design principles and interface guidelines.

REQUIREMENTS
Minimum 2 years of experience of the backend programming language and the framework
Experienced with Golang, Node Js, PHP, DB Design, UML Designs Write, UML Design Read.
Provide REST API / GraphQL with service-side logic, Optimization for speed and scalability, Integration with third party
Familiar with Gitlab, Devops, Jenkins, CI/CD, Google Cloud Platform
Mobile app backend implementation experience is added advantage
Experienced in a Product-oriented team (AGILE & DevOps), and building test script program.
Optional experience in integration with other System (EWallet, Analytics, etc.).
Strong knowledge of data structures, system design, and algorithm.
Strong sense of ownership, drive and strong attention to detail and problem solving.
Get things-done attitude, skilled at working in tandem with a team, or unsupervised as required
Minimum involved in 1 large scale mobile project as backend developer
Placement: JAKARTA","Continuous Integration and Continuous Delivery (CI/CD), Go (Programming Language), Google Cloud Platform (GCP), Jenkins, Node.js, REST APIs, and Unified Modeling Language (UML)"
Ingenico,Software Developer,Reposted 2 weeks ago,"Ingenico is the global leader in payments acceptance solutions. As the trusted technology partner for merchants, banks, acquirers, ISVs, payment aggregators and fintech customers our world-class terminals, solutions and services enable the global ecosystem of payments acceptance. With 40 years of experience, innovation is integral to Ingenico’s approach and culture, inspiring our large and diverse community of experts who anticipate and help shape the evolution of commerce worldwide. At Ingenico, trust and sustainability are at the heart of everything we do.

Areas of responsibilities:

Work closely with the Scrum Master to understand the team objectives.
Participate in the daily stand-ups.
Provides development estimations.
Participate the Business Qualification and Scoping Workshops with the customers.
Writes and review the solution design and low level technical design.
Develop high quality software for different software products based on the agreed solution design.
Analyse and understand the functionalities to be delivered.
Perform Unit Test of new functionalities and changes implemented.
Participate in Code and Document reviews.
Follow the software architecture and software development guidelines.
Work closely with the team to isolate, reproduce and resolve software defects.
Provide support and work closely with the QA team to isolate, reproduce and resolve software defects.
Liaise with various internal teams (including region and group) on technical matters.
Package Release for QA cycles.
Provides technical input to Production Change Management (internal and external) 
Raise the application signing request and prepare the production software release following the right process.
Perform production implementation if IT/CS is not available or do not have the skills needed to implement the change. IT / Head of Software Development / Head of R&D Approval needed.
Participate in the handover to support team.
Ensure that timesheet (JIRA and Sci Forma), work log and remaining effort for tasks allocated are completed regularly.
Keep abreast of relevant industry standards and specifications. 

Competences, Skills and Experiences:

Competences:

Experience in software development using Java or Kotlin programming language
Experience in android application development
Experience in C/C++ is desirable 
Experience in electronic payments, payment terminal devices, EMV contact and contactless environment, AS2805/ISO8583 messaging protocol, etc.
Knowledge of networking (WiFi, Ethernet), Bluetooth is an advantage
Knowledge in Payments Terminals security and encryption
Clear and concise written and verbal communication 
Experience with producing design and functional documentation 

Skills:

Extensive experience in using Word, PowerPoint and Excel 
Ability to perform data analysis using tools such as Excel and Microsoft Access 
Knowledge of Object Oriented Programming principles 
Highly self-motivated and directed 
Good verbal and communication skills
Quick learner, highly organized and meticulous
Honest, with strong integrity, commitment and initiative
Work independently with a high degree of responsibility
Ability to work in a team
Exposure to agile and scrum methodologies
Strong command of programming concepts
Strong Git knowledge

Skills:

Prior experience in Software Development roles 
Prior experience developing in EFTPOS devices and/or Android devices (minimum of 2 years) 
3+ years experience in working with large corporate clients such as banks and government agencies 
Extensive experience in using Word, Powerpoint and Excel 
Ability to perform data analysis using tools such as Excel and Microsoft Access 
Knowledge of Object Oriented Programming principles 
Experience with MS Project 
Experience with JIRA 

Core Requirements:

Excellent communication (written and verbal)
Good time management – ability to prioritise and multitask
Ability to work well within your team and autonomously
Ability to be proactive and take initiative
Meet KPIs

Qualifications:

At least a Bachelor’s degree in Computer Science, Engineering or similar 

As part of our values, we embrace diversity and inclusion at Ingenico. We are an equal opportunity employer and do not discriminate on the basis of an individual's race, national origin, color, gender, gender identity, gender expression, sexual orientation, religion, age, disability, marital status or any other protected characteristic under applicable law, whether actual or perceived.

We want to adapt our processes and create a safe work environment that welcomes everyone.

To learn more about what it's like working inside Ingenico, follow us on LinkedIn","Communication, Computer Science, Enterprise Solution Design, Kotlin, Oral Communication, Programming, Programming Languages, Software Architecture, Software Development, and Technical Design"
Michael Page,Global Sr. Software Engineer C++ - Global Tech Brand,9 months ago,"Be part of Global R&D Hub Multionational Brand|Developing Apps for Global Utilization


About Our Client

Our client is a Giant Tech company that has present around the world, currently hiring for Software Engineer for their Global R&D Hub in Indonesia.

Job Description

Creating Android apps
Development of core components to be re-used on our global platforms
Create Technical Feasibility Studies and Proofs of Concept for selected solution challenges
Contribute on ideations for new apps


The Successful Applicant

Experiences on software construction and unit test.
Using C++ programming languages and AWS Cloud Environment.
Strong understanding on mobile and web technologies.
Strong understanding logic, algorithm and data structure concepts. 
Excellent understanding on big data computation model and analytical algorithms.
Excellent communication abilities in English and Bahasa Indonesia

What's on Offer

Be part of Global R&D Hub of Giant Tech Company 
Developing sophisticated apps with high level qualification 
Clear career path
Competitive Salary 


Contact: Miyako Mataru

Quote job ref: JN-112023-6250305","Amazon Web Services (AWS), Analytical Skills, Analytics, Bahasa Indonesia, Communication, Computation, Programming, Programming Languages, Software Construction, and Web Technologies"
Lancesoft Indonesia,Frontend Developer,1 week ago,"The ideal candidate will be responsible for designing, developing, testing, and debugging responsive web and mobile applications for the company. Using PHP, Java, Golang, Javascript, this candidate will be able to translate user and business needs into functional frontend design. 
 Responsibilities
Doing web-related development along with its features roadmap. 
Responsible to conduct requirement clarification, requirement development, system analysis, solution design, and technical integration. 
Assist in project management if necessary 
Collaborate in analyzing requirement and implementing the UI design to functional web application. 
Proactively establishing new ideas for system development solutions 
Responsible in development, testing, maintenance & support of web application 
Responsible in design, development, testing, maintenance & support of API and handle integration work with 3rd party API 

Qualifications

Bachelor's degree or equivalent in Computer Science or any related major
3 years' experience in frontend development
Excellent in website programming and software development (PHP, Java, Golang, Javascript).
Having a solid understanding in a microservices architecture. 
Having a solid understanding in web performance tuning. 
Experience in requirement gathering, problem-solving, system design, and solution delivery 
Excellent communication and writing skills in English and Indonesian 
Knowledge of Agile Scrum is an advantage","Go (Programming Language), Java, and PHP"
PT. RAKHASA ARTHA WISESA,Programmer GoLang,1 month ago,"Requirements

Hanya orang yang mudah beradaptasi yang mampu bertahan dan orang yang punya visi misi sama yang bisa bergabung bersama kami. 

Requirements (Persyaratan)

 Keterampilan Pemrograman Golang yang Kuat: 

Memiliki pemahaman mendalam tentang bahasa pemrograman Go Lang serta pengalaman yang solid dalam pengembangan perangkat lunak dengan Go.

 Pemahaman yang Kuat tentang Konsep Pemrograman: 

Memahami konsep dasar pemrograman seperti struktur data, algoritma, dan paradigma pemrograman untuk merancang solusi yang efisien.

 Pengalaman dalam Pengembangan Perangkat Lunak: 

Memiliki pengalaman yang relevan dalam mengembangkan perangkat lunak end-to-end, baik dalam proyek pribadi maupun profesional.

 Kemampuan Analitis yang Baik: 

Mampu menganalisis masalah kompleks, merancang solusi yang efisien, dan mengambil keputusan berdasarkan data.

 Komunikasi dan Kolaborasi yang Efektif: 

Kemampuan untuk berkomunikasi dengan jelas dan efektif serta bekerja dalam tim untuk mencapai tujuan bersama.

 Pendidikan dan Sertifikasi yang Relevan: 

Gelar sarjana atau diploma dalam Ilmu Komputer, Teknik Perangkat Lunak, atau bidang terkait. Sertifikasi atau pelatihan dalam Go Lang dapat menjadi nilai tambah.

 Pemahaman Mendalam tentang PostgreSQL: 

Memiliki pengetahuan yang kuat tentang konsep, fitur, dan operasi penting dalam database PostgreSQL.

 Pengalaman dalam Pengelolaan Database: 

Pengalaman praktis dalam merancang, mengimplementasikan, dan mengelola database PostgreSQL untuk aplikasi bisnis yang kompleks.

 Kemampuan SQL yang Kuat: 

Keahlian dalam menulis query SQL kompleks, membuat tata letak, dan mengoptimalkan kinerja query untuk database PostgreSQL.

 Pemahaman tentang Model Data dan Desain Database: 

Pemahaman yang baik tentang model data dan desain database yang efisien berdasarkan kebutuhan aplikasi.

 Keahlian dalam Tuning dan Optimisasi Database: 

Kemampuan untuk melakukan tuning kinerja, optimisasi query, mengelola indeks, dan mengoptimalkan parameter konfigurasi database PostgreSQL.

Responsibilities

 Pengembangan Aplikasi dengan Go Lang:

Merancang, mengembangkan, dan memelihara aplikasi menggunakan bahasa pemrograman Go Lang.

 Implementasi dan Integrasi API: 

Integrasi aplikasi dengan API eksternal dan layanan pihak ketiga menggunakan Go Lang.

 Optimisasi Kode dan Performa: 

Memastikan kode yang ditulis efisien, mudah dipelihara, dan dioptimalkan untuk performa tinggi.

 Tingkatkan Keamanan Aplikasi: 

Mengimplementasikan praktik keamanan terbaik untuk melindungi aplikasi dari potensi serangan cyber.

 Kolaborasi dengan Tim: 

Bekerja sama dengan tim pengembang, desainer, dan pemangku kepentingan untuk menghasilkan solusi perangkat lunak yang berkualitas.

 Menerapkan Standar Kualitas dan Best Practices: 

Mematuhi standar pengodean, melakukan pengujian yang tepat, dokumentasi, dan mentaati praktik pengembangan perangkat lunak terbaik.

 Pembaruan Teknologi Terkini: 

Tetap terkini dengan perkembangan terbaru dalam teknologi Go Lang dan memperbarui keterampilan sesuai kebutuhan proyek.

 Pengelolaan Database PostgreSQL: 

Merancang, mengelola, dan melakukan pemeliharaan database PostgreSQL untuk memastikan keandalan, kinerja, dan keamanan database.

 Tuning Kinerja: 

Melakukan tuning kinerja database dan query untuk memastikan kinerja optimal dan respon cepat dari sistem.

 Keamanan Database: 

Mengelola tingkat akses, mengatur kebijakan keamanan, dan melindungi data sensitif dalam database dari ancaman keamanan.

 Pemulihan Bencana: 

Mengembangkan dan mengimplementasikan strategi pemulihan bencana dan strategi backup yang tepat untuk memastikan kelangsungan bisnis di bawah kejadian darurat.

 Migrasi dan Upgrade: 

Merencanakan dan melaksanakan proses migrasi data serta upgrade database PostgreSQL ke versi terbaru sesuai dengan standar yang berlaku.

 Pemeliharaan dan Monitoring: 

Mengawasi kesehatan database, memantau kinerja, dan melakukan pemeliharaan rutin untuk memastikan operasi database yang lancar.","AngularJS, Cascading Style Sheets (CSS), Databases, PostgreSQL, Programming, Query Languages, Query Writing, SQL, Software Development, and XML"
Accenture Southeast Asia,Angular Developer Specialist,2 weeks ago,"Analyze client requirements and design solutions for application code development.

Code and test application components to ensure functionality and performance.

Collaborate with cross functional teams to ensure seamless integration of application code.

Provide technical guidance and support to project teams throughout the development lifecycle.

Conduct maintenance, enhancements, and development work on application code.

Troubleshoot and resolve issues to optimize the performance of application code.

Related bachelor degree","Angular, Cascading Style Sheets (CSS), Code Design, Firebase, MongoDB, React Native, Responsive Web Design, Software Development, TypeScript, and Web Development"
Sinarmas World Academy,IT Programmer,4 weeks ago,"Responsibilities :
Design, develop, and rigorously test custom programs based on detailed user specifications and project requirements.
Maintain, debug, and enhance current software solutions to address issues, improve functionality, and optimize performance.
Analyze algorithms and develop efficient solutions to complex technical challenges.
Produce clear and concise instructions, user manuals, and technical documentation to aid users in effectively utilizing software applications.
Conduct comprehensive end-user training sessions, covering technical aspects and software usage best practices.
Collaborate closely with cross-functional teams to gather requirements, troubleshoot issues, and ensure alignment with project objectives.
Develop custom reports and data visualizations to provide actionable insights and support informed decision-making.
Stay abreast of emerging technologies, industry trends, and best practices to continually enhance technical expertise and contribute to innovation within the organization.
Qualifications :
Bachelors degree in computer science, Software Engineering, or related field.
Proven experience in software development, including design, implementation, testing, and maintenance.
Proficiency in JavaScript, SAP, ABAP.
Strong analytical skills with the ability to understand complex algorithms and problem-solving techniques.
Excellent communication skills, with the ability to convey technical concepts clearly and concisely to both technical and non-technical audiences.
Ability to work effectively in a collaborative team environment, as well as independently with minimal supervision.
Dedication to continuous learning and professional development, with a passion for staying updated on advancements in technology and software development methodologies.","ABAP, JavaScript, and SAP Products"
Traveloka,Experienced Backend Software Engineer - Experience,1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Our team is seeking an passionate Backend Software Engineer to join us as we create and deliver mission critical services and processes to enable Traveloka Experience.

As a Backend Software Engineer within Experience team, you'll have the opportunity to contribute to the design, development, and maintenance of robust and scalable systems that cater to millions of Traveloka users.

Beyond collaborating with fellow engineers, your role will involve working alongside Product Managers, Data specialists, Quality Assurance professionals, Operations teams, and various stakeholders to craft and deliver top-notch products and features, enhancing the convenience of travel for our customers.

As a Backend Software Engineer, you are expected to:

Take on the responsibility of designing, enhancing, and maintaining our backend applications, third-party data integration, data APIs, backend systems, and engagement with monitoring tools and infrastructure.
Collaborate within cross-functional teams, regularly interfacing with talented individuals hailing from esteemed backgrounds in technology, consulting, and product development. Embrace an open work environment where hierarchical barriers are nonexistent, fostering a culture where everyone is encouraged to voice their opinions, propose ideas, influence others, and continually advance their own professional growth.
Engage actively in engineering practices such as code review, unit testing, and integration testing to uphold high standards of quality.
Participate actively in solution and architectural design reviews, contributing valuable insights to the development process.
Contribute to be on-call engineer, ensuring the reliability and functionality of our systems.
Engage in innovative thinking and actively contribute to creative problem-solving initiatives.
Engage in discussions on complex technical concepts and requirements with both technical and non-technical stakeholders.
Write clean, well-tested, well-documented, and maintainable code to implement the features code.
Support a team environment where skill, knowledge and capability are fostered and highly valued. 
Drive the optimization and flexibility of our software engineering process, ensuring we get the best outcome possible
Drive progress in planning, prioritizing, and executing assigned tasks within deadlines.
Assist in researching new technologies to ensure best fit, quality and outcome. 
Collaborate effectively on technical design, with peers on complex features. 



Requirements

To be successful in this role, you must possess:

Bachelor's degree in Computer Science and Computer Engineering, or other relevant fields (Mathematics, Electrical Engineering, IT, Chemistry, Physics, Engineering Science, STEM) from reputable universities with minimum GPA of 3.5/4.0.
4 years technical experience under your belt developing performance-critical applications that run in a production environment in languages including, but not limited to, C, C++, C#, Java, JavaScript, or Python
Excellent analytical skills and ability to interpret complex data to drive decision-making.
Strong project management skills, with the ability to manage multiple initiatives simultaneously and deliver results within deadlines.
Ability to collaborate effectively with cross-functional teams and stakeholders at all levels.
Excellent communication skill in English, both written and verbal, with the ability to present ideas and influence stakeholders effectively.
Ability to quickly learn and absorb new knowledge in the fast-changing and dynamic industry, and synthesize learnings into strategic growth levers that generate tangible business impacts.
Passion about helping our customers, natural curiosity, comfort in operating in ambiguity and creative solution building.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Analytical Skills, Back-End Web Development, C (Programming Language), Communication, Computer Science, Creative Problem Solving, Integration Testing, Problem Solving, Python (Programming Language), and Workload Prioritization"
Traveloka,Software Engineer,3 weeks ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!
Job Description
You are to join the product development team and together participate in the complete cycle of product development from ideation, designing, implementation, and support.
You are to actively collaborate with the Product, Design, and Other Engineering teams to deliver the best product to customers.
You are to own one or more microservices of your product domain.
Together with the team, you are to participate and contribute in engineering hygiene such as code review, unit testing, and integration testing.
Together with the team, you are to participate and contribute to the solution and architectural design review.
Together with the team, you are to participate in the system and service support as on-call.
Together with the team, you are to participate and contribute to innovation and problem-solving.
Requirements
Knowledge and experience in Java; knowledge in other programming language is a plus
Knowledge and experience in crafting solutions and build architecture design for a distributed system.
Knowledge and experience in AWS/GCP/Azure/Alicloud is a plus
Knowledge and experience in Automation and CI/CD is a plus
Knowledge and experience in Web (nodejs, react, reactnative) is a plus
Knowledge and experience in IAC (infra as a code) using Terraform is a plus
Experience in mentoring is a plus
If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Alibaba Cloud, Amazon Web Services (AWS), Continuous Integration and Continuous Delivery (CI/CD), Google Cloud Platform (GCP), Java, Microsoft Azure, Node.js, React Native, React.js, and Terraform"
HTC Global Services,Fullstack Developer,3 weeks ago,"Job Description:
Develop, deploy & implement applications based on system design, standard, quality, and performance from requirements

Requirements:
1. Experience with Mobile and Web Application Development minimum 1 years
 2. Experience with Programming Java with OOP concept
 3. Experience and understanding with technology stack & Framework:
 - Back end: NodeJS, Express, GraphQL
 - Front end: React & React Native
 - Database: NoSQL
 - Unit Test: JEST
 4. Experience with development corporate internet banking (cash management) is a plus
 5. Familiar with Agile software development, microservice and containerization
 6. Have integrity, initiative and detail.
 7. Have a high commitment to complete work on time
 8. Able to work under pressure
 9. Have a good adaptability and fast learning
Willing to work in Banking","Application Development, Full-Stack Development, Mobile Application Development, NoSQL, Node.js, Object-Oriented Programming (OOP), and Web Application Development"
Sagara Technology,iOS Developer,8 months ago,"Design and build advanced applications for the iOS platform.
Collaborate with cross-functional teams to define, design, and ship new features.
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.","Mobile Application Development, Model-View-Controller (MVC), Model-view-viewmodel (MVVM), Swift (Programming Language), iOS, and iOS Development"
BJAK,"Lead iOS Engineer, VisionPro",3 months ago,"Bjak is focused on providing access to affordable and sustainable financial services for people in ASEAN. Headquartered in Malaysia, Bjak is the largest insurance portal in Southeast Asia. Our main portal, Bjak.com, helps millions find the insurance policy with the best value and highest coverage for them. Our investments in technology such as Custom API, blockchain, trading systems and data science is to enable easy access to financial services that were previously inaccessible or difficult to understand.

Our core strengths are in navigating the most complex regulations and environments, creating some of the most innovative products in the world. For instance, we are the first platform globally to simplify and offer investment-linked life and health insurance online, coupled with an instant talk-to-agent service.

Role Overview:

We are currently in search of a qualified Lead iOS Engineer for our operations in Indonesia. The ideal candidate should possess an extensive background in software development and engineering practices, demonstrating the ability to collaborate effectively with architects, project managers, and product owners to deliver high-quality software features that exceed customer expectations. This individual must be proficient in working independently within a dynamic and fast-paced environment.

The preferred candidate should have a minimum of 5 years of experience in native mobile app development for iOS, along with a track record of leading mobile app development teams across various platforms. The role requires a strong foundation in back-end programming complemented by up-to-date expertise in responsive front-end development for mobile applications. As a Lead iOS Engineer, you will play a pivotal role in guiding development efforts in one or more areas.

Requirements

Bachelor's degree in Computer Science, Software Engineering, or a related field
Proven experience as a Lead iOS Engineer with a focus on VisionPro technology
Expertise in Swift and Objective-C programming languages
In-depth understanding of iOS design principles and best practices
Extensive experience with VisionPro libraries and frameworks
Strong problem-solving skills and meticulous attention to detail
Excellent communication and collaboration skills


Preferred Qualifications:

Demonstrated leadership experience in an iOS development role
Contributions to successful projects incorporating VisionPro


Benefits

Contribute to meaningful work and be part of the future of finance technology with the industry's leading company
Engage with fast-moving, challenging, and unique business problems
Experience an international work environment within a flat organizational structure
Access great career development opportunities in a growing company
Potential for relocation and international transfers mid-career
Competitive salary
Flexible working hours and a casual work attire policy","C (Programming Language), Computer Science, Mobile Application Development, Model-view-viewmodel (MVVM), Objective-C, Problem Solving, Swift (Programming Language), iOS, iOS Design, and iOS Development"
Archipelago International,Senior Full Stack Developer,2 weeks ago,"Role Overview: As a Senior Full Stack Developer, you'll work alongside our lead developer, contributing your expertise to our Property Management System. You will play a crucial role in both hands-on development and team leadership.

Key Responsibilities:
Collaborate on designing, developing, and optimizing our Property Management System.
Lead and mentor a team of developers, fostering a collaborative and innovative work environment.
Develop and maintain robust, scalable applications using Vue.js, Golang, and PostgreSQL.
Implement and manage REST APIs, ensuring seamless integration and functionality.
Utilize AWS services, particularly AWS Lambda and AWS API Gateway, to enhance our system's capabilities.

Essential Qualifications:
Extensive experience in full stack development, with a strong focus on Golang (or similar static languages like C# or Java).
Proficient with Vue.js v2, building and consuming REST APIs.
At least 5 years of experience with standard SQL, including table partitioning in PostgreSQL.
Strong proficiency with Git for version control.
Expertise in caching strategies, particularly using Redis, etags, service workers, and HTTP cache headers.
Skilled in writing asynchronous code and managing asynchronous processes.
Experience with AWS services including AWS RDS (PostgreSQL), AWS Lambda, and AWS API Gateway.

Desirable Skills:
Familiarity with WebSockets and AWS SQS.
Basic experience with C# and .NET Core 3.1.
Knowledge of columnar store databases such as AWS Redshift and Parquet via Athena.
Comfortable working in a Linux environment.
Passionate about technology and continuous learning.
Proficient in English, with at least a medium level of fluency.

Location:
You can choose to work from one of our main offices in Jakarta or Bali. After demonstrating your productivity and reliability at the office, you may have the opportunity to work from home more often, or even most days.",".NET Core, .NET Framework, C (Programming Language), C#, English, Information Technology, Java, PostgreSQL, REST APIs, and SQL"
Turing,Remote Swift Developer - AI Tools,Reposted 3 months ago,"We are currently looking for experienced Swift developers for a prestigious US-based client. This is a unique opportunity to be part of an exciting project that aims to revolutionize the mobile coding ecosystem with AI-powered tools.

Key Responsibilities:

Develop efficient Swift code to push the boundaries of AI in the mobile coding ecosystem
Implement the MVVM design pattern to create scalable architectures
Ensure code readability, security, and stability through modular development practices
Collaborate with QA technologies to maintain high code quality standards
Contribute to the development of cutting-edge AI-powered tools for developers

Requirements:

Minimum of 3 years of experience as a Mobile Engineer
Strong proficiency in Swift and experience with the MVVM design pattern
Hands-on experience in modular development and code testing
Familiarity with QA technologies will be considered a plus
Excellent verbal and written communication skills in English

Perks:

Long-term contractor position with full-time dedication
Exciting opportunities to collaborate on innovative projects in the technology sector
Competitive salary in USD, aligned with international norms
Work alongside a talented team of professionals
Continuous learning and growth opportunities

Take the next step in your career and demonstrate your skills by completing our challenging tests and MCQs. Join our team today and play an active role in reshaping the future of development with our groundbreaking AI-powered tools","Communication, Design Patterns, English, Model-view-viewmodel (MVVM), Swift (Programming Language), and Written Communication"
Turing,Remote Mobile Developer,Reposted 2 months ago,"We are currently seeking skilled Swift developers for our prominent US-based client.

Join their team now and contribute to the expansion of AI in the mobile coding ecosystem by creating AI-powered tools for developers.

Responsibilities:

Develop efficient Swift code to enhance AI capabilities in mobile coding
Utilize the MVVM design pattern to create scalable architectures
Ensure code readability, security, and stability through modular development
Collaborate with QA technologies to maintain code quality
Contribute to the development of AI-powered tools for developers

Requirements:

Open to applicants of all levels, from junior to industry experts.
Bachelor's degree in Engineering, Computer Science, or equivalent practical experience.
Knowledge of Mobile Engineering practices
Good understanding of Swift and MVVM design pattern
Ability to do modular development and code testing
Familiarity with QA technologies is a plus
Excellent verbal and written communication skills in English

Perks:

Long-term contractor position with full-time dedication
Opportunities to work on cutting-edge projects in the technology sector
Competitive salary in USD, commensurate with international norms
Collaborate with a talented team of professionals
Continuous learning and growth opportunities

Apply today and showcase your skills with our challenging tests and MCQs to increase your chances of securing one of our dynamic roles in the tech industry. Join our team now and be at the forefront of reshaping the future of development with our innovative AI-powered tools.","Android Development, Communication, Computer Engineering, Design Patterns, English, Mobile Application Development, Model-view-viewmodel (MVVM), Swift (Programming Language), Written Communication, and iOS Development"
