Company Names,Job Titles,Posted On,Job Details,Skill
Thales,Cybersecurity Consultant (Penetration Tester),Reposted 4 days ago,"Location: Jakarta, Indonesia

Thales people architect identity management and data protection solutions at the heart of digital security. Business and governments rely on us to bring trust to the billons of digital interactions they have with people. Our technologies and services help banks exchange funds, people cross borders, energy become smarter and much more. More than 30,000 organizations already rely on us to verify the identities of people and things, grant access to digital services, analyze vast quantities of information and encrypt data to make the connected world more secure.

Thales has been established in Indonesia for close to 40 years. Today Thales Indonesia employs 25 people and has successfully provided numerous solutions to Indonesia in both civil and defense sectors. The Group’s main business in Indonesia has historically been the defense domain, where Thales is a long-term provider of defense systems for the Indonesian Army and Navy. In these areas Thales has demonstrated a strong commitment to working collaboratively with the Indonesian government and partners with local stakeholders. In recent years there has been an increased interest in the Thales civil solutions especially in the field of transportation and air traffic control. With the growing attention to infrastructure development by the Indonesian government, Thales will have opportunities in the transportation and security domain.

LIFE AS A THALES CYBERSECURITY CONSULTING ROLE

As a Cybersecurity Consulting Role within Thales, you will:

Conduct audits and consulting services in the field of cybersecurity (architecture reviews and recommendations, compliance with best practices, etc.)
Carry out risk assessments, define cybersecurity governance strategies, processes and security policies for our internal and external customers
Provide advice and recommendations on improving the security level
Implement security methods and processes to perform security risk analysis
Assist in the integration of security standards and provide expertise in the implementation of cybersecurity projects
Analyse the functional and technical needs of our clients to provide them with insight into the security solutions adapted to their needs
Check compliance with applicable regulations, standards, policies and guidance on cybersecurity and information risk management (PCI DSS, NIST, ISO 27000, Privacy, etc)
Support the development of appropriate and proportionate documentation to inform risk management decisions, ensuring these are expressed in terms meaningful to the business
+ [Other specific info - to be filled in by Engineering Manager or Talent Acquisition]


YOUR CAREER AT THALES

Future opportunities will allow you to discover other domains or sites. You will be able to evolve and grow your competences in different areas:

Room and attention to personal development
Build your talents in another domain of Thales Group, discovering new products, new customers, new country or go to a more complex Solution
Choose between a technical expertise or a leadership path
Build an international career within a leading Engineering Group


CANDIDATES THAT WOULD IMPRESS US

PROFILE:

You graduated with a Master of Engineering or Computer Science or in University, and you have significant experience in IT & security domain
You are methodical and autonomous
You are a self-motivated leader, willing to engage and develop your team using collaborative work and challenging approaches
You have excellent interpersonal skills and have experience in a direct customer facing role and ready to travel very regularly
You are an effective communicator
You are flexible, pro-active and excellent resistance to stress
You are meticulous and pay attention to detail
You are customer focused, you want to deliver value or solutions to the customer
You have good analytical skills with business acumen


COMPETENCIES:

You are familiar with the main risk analysis methods (EBIOS, ISO 27005), regulatory constraints (LPM, NIS, RGPD, II 901, IGI 1300) and security standards (ISO 27000, NIST, ANSSI, etc)
You are able to identify, analyse and evaluate cybersecurity and information risks
You have knowledge of Authentication and Identity management solutions
You have experience in database administration (mainly Oracle, MySQL and MS SQL)
You can demonstrate knowledge in programming background and experience (Java, C++, .NET, SQL, XML)
You have a good sense of IT security awareness
You have basic knowledge and background in Cryptography and Security, including PKI, digital signature, encryption, certificates, HSM and cryptographic APIs (PKCS#11, OpenSSL,…)


At Thales we provide CAREERS and not only jobs. With Thales employing 80,000 employees in 68 countries our mobility policy enables thousands of employees each year to develop their careers at home and abroad, in their existing areas of expertise or by branching out into new fields. Together we believe that embracing flexibility is a smarter way of working. Great journeys start here, apply now!","Computer Science, Database Administration, Digital Authentication, Hardware Security Module (HSM), Interpersonal Skills, OpenSSL, PKCS, PKCS#11, PKI, and Security Awareness"
Mitrais,Senior Golang Developer,Reposted 1 month ago,"Build your Career with Mitrais!
Mitrais has engaged a large Australian software company on an exciting software development project. We're looking for Senior Golang Developer to be part of the team.

What will you be doing?
Coding high-quality software using distributed computing, messaging, microservices, performance tuning and memory and resource management techniques
Developing data-driven solutions for a range of clients.
Collaborating within cross-functional and international agile teams.
Led the creation of a new architecture to solve a medium to large technical problem
Guided other team members on how to develop within this architecture over a period of at least 3 months
Collaborating within cross-functional and complex technical ecosystem

What about you?
Proven Go/ Golang development experience.
Experience in PHP frameworks.
Expertise in building APIs, Restful or RPCs and design best practices. We use OpenAPI/Swagger and gRPC.
Deep knowledge in relational and noSQL datastores, we use MySQL, Redis and AWS services like S3, DynamoDB, etc
Experience with modern build, techniques, architectures and practices. We use AWS, ECS, Lambda, Docker, Jenkins, etc

What can Mitrais offer you?
A CAREER, not a JOB!
Competitive salary
Excellent working environment, with the possibility to relocate to our regional offices and working remotely
Free English classes, English is our working language
Lots of opportunities to improve your competencies on our technical bootcamps, certification programs and soft skills training courses
Hackathons with big prizes!

Learn about life at Mitrais from our current team by searching #mitraislife on Facebook,or LinkedIn.

Please note that all activities included in the recruitment processes are free of charge. Beware of online scams such as persons posing to represent the Mitrais Recruitment Team or other recruiting-related personnel by sending unsolicited text messages and emails asking you to provide personal information, transfer money, or do any other specific activities.

 To Apply…
Simply click the apply button, complete the form and upload your latest CV in English! What are you waiting for!","Amazon S3, Amazon Web Services (AWS), Docker Products, Go (Programming Language), Jenkins, MySQL, PHP, PHP Frameworks, Redis, and SQL"
PT XL Axiata Tbk,CX Journey Management Home Convergence Enterprise,Reposted 2 weeks ago,"Description

 E2E Customer Journey Management in Home, Convergence & Enterprise Journey Design, Mapping, Analytics & Orchestration to improve CX. 
 Uplifting Customer Journey : Actively develop, implement & track measured-impact redesign journey initiatives to drive TNPS 
 Optimizing Customer Journey : Connecting and mapping customer interactions, across multiple touchpoints, in order to direct or influence the end-to-end experience. 
 Managing CX Based Evidence Insights: Predict and prioritize customer needs and trends, identify key engagement and experience drivers, and drive results with role-based dashboards and action plans. 
 Improving E2E Home, Convergence & Enterprise customer experience in tangible ways. 
 Maximizing performance across all aspects of customer interaction & aligning with business impact 

Requirements

 6-7 years years relevant experience in Customer Experience Management/ Commercial/management/product sales & marketing. 
 Bachelor degree in Industrial Engineering/ Informatic Engineering/ Information & Communication system/Management 

Soft Skill

Business & Market Savvy

Data Analytics

Digital Mindset

Governance

Competencies

Agile Leadership

Coalition Building

Customer Centric

People First

Results Driven

Strategic Accountability","Communication, Customer Experience, Customer Experience Management, Customer Interaction, Driving Results, E2E, Marketing, Product Sales, Sales and Marketing, and Voice & Data Convergence"
RushOwl,Senior Frontend Engineer,2 months ago,"About the Company 
RushOwl develops an AI-driven Mobility-as-a-Service(MaaS) platform for public transportation and logistics players, but we are looking to create our own digitized transportation network as well!
We are on a mission to create a digitized transportation ecosystem where personalized transportation can be unlocked for the people, by the people within our RushOwl suite of products, ranging from direct B2C ride-sharing services to B2B Corporate Mobility Schemes. Our team spanning 3 countries (Singapore, Indonesia, and India) operates in an open, fast-paced environment where every team member is recognized for their skills and accomplishments, rather than their designations. 

About the Role
Our Technology Team is responsible for building up and optimizing the platform for pooling the public commuters together, and providing the best routes to head to destination. We are looking for a skilled and experienced Frontend Engineer to join our talented team. As a Frontend Engineer, you will be responsible for designing, implementing, and maintaining user interfaces for our web applications. You will collaborate with cross-functional teams, including product managers, designers, and backend developers, to deliver high-quality and user-friendly software.

Responsibilities
Design and develop architecture to support business needs;
Build and maintain bus pooling platform and logistics platform;
Build efficient and reliable pipeline to support the platforms;
Design and develop highly scalable microservice architecture.

Requirements 
Bachelor's degree or above, majoring in Computer Science, or related fields;
Minimum 3+ years of experience;
Experience with modern frontend frameworks such as React and React Native;
Effective communication skills and a sense of ownership and drive;
Experience in cross-platform IOS and Android app development.

Other Important Information
This is a Full-Time Remote Role, applicable to those in Indonesia; 
You will be working remotely from Indonesia;
You will report directly to the technology lead of the assigned team;
Working Schedule: Weekdays 10am to 6pm SGT.","Bootstrap (Framework), Cascading Style Sheets (CSS), Front-End Development, React Native, React.js, Responsive Web Design, Software Development, User Experience (UX), Web Development, and XHTML"
GoTo Group,Senior Software Engineer (iOS) - Crypto,Reposted 18 hours ago,"About The Role

We are seeking a skilled and motivated Mobile Developer (iOS) to join our innovative cryptocurrency company in Jakarta. The Mobile Developer (iOS) will be responsible for developing and maintaining our iOS applications, ensuring a seamless and engaging user experience. This role requires strong technical skills, a deep understanding of iOS development, and a passion for the cryptocurrency industry.

What You Will Do

Working with deep expertise in mobile applications on Flutter and iOS.
Attend daily standup meetings, do sprint planning/backlog reviews, and communicate project/development status to internal and external teams in a timely fashion.
Analyze and estimate product features defined by the Product Manager/Product Owner by collaborating with Business, Product, and other Dev teams in close coordination.
Participating in the design review process, seeking and providing constructive criticism.
Improving code structure and architecture in service of testability and maintainability.
Mentoring other engineers on an individual basis and ensuring that their team has strong sets of documentation of how their design and architecture evolve over time.
Participating in the hiring process when needed.

What You Will Need

3+ years of experience with iOS development and Flutter combined
Proficient in Swift programming, Cocoa, Xcode, the iOS SDK, Dart, and Flutter
Experience building cross-platform compatible complex Flutter apps
Knowledge of State Management Patterns (Bloc or similar).
Strong understanding of iOS app architecture and implementation
Ability to write model code for functional and nonfunctional requirements and help improve the code quality standard across the team
Working experience with popular third-party libraries for networking, async, image loading, etc.
Good analytical, problem solving and debugging skills

About The Team

GoTo Financial, as a part of GoTo Group - the largest technology group in Indonesia, is accelerating financial inclusion through its leading financial services and merchants solutions. The brand’s trusted and inclusive ecosystem of products is built to open new growth opportunities and empower everyone to realize their dream of a better life in the rapidly expanding digital economy.

This Mobile Dev iOS role will be reporting directly to the Head of DevOps, Security and System Infra, Security, and System Infra of PT Kripto Maksima Koin which focuses on cryptocurrency business in GoTo Financial and is located in Jakarta, Indonesia.

About GoTo Group

GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.","Analytical Skills, Communication, Cryptocurrency, Debugging, Flutter, Programming, Quality Control, Swift (Programming Language), iOS, and iOS Development"
PT. VIVO MOBILE INDONESIA,Strategic Planner Specialist,3 weeks ago,"Hi, Progressive Talent!

We believe that our employees are key to the strong future development of our brand. vivo encourages its employees to innovate and provides them with the necessary space and resources for their career to grow and develop.

Therefore we very excited to open this opportunity as our Strategic Planner Specialist!

If you are someone with:
Bachelor's degree in any major
Has minimum 3 years of experience in a consumer research company, familiar with end-to-end full process management of consumer projects
Proficiency in both English and Mandarin communication is preferred.
Has experience in the mobile phone industry on the client side, or in electronic consumer goods projects on the agency side are preferred
Possess a strong sense of responsibility and self-motivation, able to maintain high efficiency and high-quality work output.

And you are ready to be:
Project Design: Participate in the comprehensive design of the consumer review project, including requirement analysis, questionnaire design, etc.
Project Execution: Manage the project execution process to ensure the project proceeds as planned and resolve any issues that arise during implementation in a timely manner.
Data Analysis: Conduct in-depth analysis, extract key insights and provide support for decision-making.
Report Writing: Participate in writing high-quality project reports, clearly presenting the project results and recommendations.
Internal Presentation: Present the project results to the local team, enhancing the team's understanding of the project outcomes.

Apply for this position and be part of our #ProgressiveCommunity

About vivo

vivo is a technology company that creates great products based on a design-driven value, with smart devices and intelligent services as it’s core. The company aims to build a bridge between humans and the digital world. Through unique creativity, vivo provides users with an increasingly convenient mobile and digital life.

Life At vivo Indonesia

vivo provides highly competitive remuneration and benefits along with comprehensive training and a career development path for all employees. At the same time we promote a culture of innovation, ensuring that our employees are constantly improving and moving forward. As long as we implementing our Benfen value which is do the right things and do the things right, we always to create a joyful workplace based on our global goals ‘Live Smart, Play Smart’.

Know us better!

Official Site: www.vivo.com/id/
Facebook: www.facebook.com/vivoIndonesia/
Instagram: @vivo_indonesia & @lifeatvivo_id","Business Process Management, Consumer Research, Go-to-Market Strategy, Market Research, Project Design, and Strategic Planning"
Silvertech Asia,Mobile Developer,3 weeks ago,"Overview

Bachelor’s degree in Computer Science or Information System or related field.
Minimum two years experienced in related field.
A team player
Strong attention to detail and constant drive to learn
Hard working, fun and responsible person

]RESPONSIBILITIES

Design and build advanced applications for mobile platform
Work with outside data sources and APIs.
Collaborate with cross-functional teams to define, design, and ship new features.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency

Qualifications

Strong knowledge in Java, Android Native, Kotlin, iOS Swift, or Flutter.
Solid understanding of the full mobile development life cycle.
Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies","Android, Computer Science, Kotlin, Mobile Application Development, and iOS"
Asia Pulp & Paper,Sr. Mobile Application Developer,6 days ago,"Main Responsibilities: 
Develop and maintain mobile applications (Native Android and Cross Platform).Keep abreast of the latest technology for mobile applications.
Work with other Developer and Business team to brainstorm new Applications / Products.
Mastering the design of user interfaces, updating current applications and working with colleagues to brainstorm innovative ideas for new applications.
Build a deep understanding of our use of per-platform technologies.
Work on bug fixing and improving application performance.
Troubleshoots issues with minimal guidance, identifies bottlenecks in existing workflows and provides solutions for a scalable, defect-free application.
Deliver secure, high-performance, maintainable code using best practices
Actively deliver innovative solutions.
Have eagerness to work creatively to the highest engineering standards on challenging and pioneering custom development tasks
Apply your skills and experience to help drive business transformation.
Develop and mentor junior team members and encourage them to learn new technologies and improve their skill sets.
Provides mentoring, training and technical guidance to junior developers and assists in training other programming or support team members in a cooperative and effective manner

Technical Experience: 
8+ years of Mobile Development Experience Native Apps (Android – Kotlin Compose) or Cross Platform (Flutter - Dart).Ability to design and develop Mobile Applications which integrate with other systems, platforms, and external services.
Bachelor or Master Degree from related fields.
Strong Knowledge in Object-Oriented Programming Concept.
Have good knowledge in Restful API, JSON.
Experienced in publishing apps in the Google Play Store and/or Apple App Store
Experienced TDD and Test Engineering and Automation would be an advantage.
Experienced with Google Firebase Products an advantage.
Experienced with Google Maps Platforms an advantage.
Experienced in Agile Dev Methodology and Collaboration tools e.g. Git, Azure DevOps, JIRA would be an advantage.
Experienced with Artificial Intelligence, Machine Learning & Generative AI would be an advantage.
Willing to work onsite: Serpong area.
Working arrangement: WFO, Monday-Friday (08.00-17.00 WIB)

Soft Skill Experience:
Strong analytical and problem-solving skills.
Strong team-oriented interpersonal and communication skills.
Fast Learner, Creative, Innovative and willing to learn new technologies.",Kotlin
Grab,"Software Engineer, Mobile (Flutter) - Merchant Experience",1 week ago,"Company Description

About Grab and our workplace

Grab is Southeast Asia’s leading superapp. We are dedicated to improving the lives of millions of users across the region by providing them everyday services such as deliveries, mobility, financial services, enterprise services and others. More than that, we provide the opportunity for them to have a better life. And that aspiration starts inside Grab because we believe in a seamless blend of work and home life, making every aspect of life better for all.

Guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles—the 4Hs: Heart, Hunger, Honour and Humility—we work to create economic empowerment for the people of Southeast Asia. With our unwavering commitment to our values, we believe that we're more than a service provider; we're agents of positive change.

Job Description

Get to know the Team

The MEX App Flutter team is responsible for building and maintaining the comprehensive merchant app for merchants to manage their business on Grab. Our team comprises experienced engineers with a shared passion on improving merchant experience. Join us on devising and implementing innovative solutions aimed at enhancing the merchant experience.

Get to know the Role

As a Flutter engineer, you are expected to work on both product development as well as engineering improvements.

We are looking for a Software Engineer who strives for excellence in his/her work. We believe a successful candidate is one who has passion and is always curious. If you believe you have what it takes, we’d love to hear from you.

The Day-to-Day Activities

Contribute to the development of new features and improvements for our mobile applications, ensuring robustness, performance, and a great user experience.
Write code that is reusable, scalable and testable. Make sure products are delivered on time and with high quality.
Participate in the maintenance of existing mobile applications, including bug fixing and performance enhancements.
Participate in technical discussions with other engineering teams.
Participate in code reviews to ensure code quality and share knowledge with the team.
Write unit and integration tests. Collaborate with QAs to make sure our app releases are always worthy of five star ratings.
Work closely with the product and design teams to understand requirements, and translate them into effective technical solutions.
Participate in an on-call rotation for critical support issues, demonstrating problem-solving skills and a commitment to maintaining high application uptime.
Participate in agile development and project management processes, including planning, stand-ups, retrospectives, and tasks estimations, prioritization, and coordination with team members, to ensure timely delivery of projects.
Stay up-to-date with the latest industry trends and technologies in mobile development, and suggest improvements to our processes and tools.

Qualifications

The Must-Haves

3+ years of mobile development experience, 2+ years of Flutter engineering experience.
Fluent in Dart programming language.
Understanding of programming paradigms such as OOP, TDD, reactive programming and dependency injection.
Working knowledge of several architectural approaches including clean architecture like MVVM.
Experience in writing maintainable and testable code, including API design, unit testing and UI testing techniques.
Experience in maintaining applications with a high user base via crash analytics, remote debugging and continuous integration.
Highly accountable and takes ownership of one’s own work.
Eager to learn, to take more responsibility and create impact on millions of users.

The Nice-to-Haves

Experience in optimizing app performance: network data consumption, battery, storage, app size, app launch time, etc.
Experience in iOS/Android native development.

Additional Information

Benefits at Grab: 

Benefits

We care deeply about your well-being and are committed to supporting you every step of the way. Here are some of the global benefits we offer:

Protect and provide for your loved ones with peace of mind, knowing we have your back with Term Life Insurance and comprehensive Medical Insurance.
Craft a benefits package that suits your unique needs and aspirations with GrabFlex, because we believe in empowering you to thrive.
Embrace the magic of new life and create lasting memories with your family through Maternity and Paternity Leave.
Life can be overwhelming, but you're never alone. Our confidential Grabber Assistance Programme is here to guide and uplift you and your loved ones through life's challenges.
Your well-being is our priority. Benefit from our holistic well-being initiatives through Wellbeing@Grab, including health programmes, informative webinars, and vibrant carnivals.
Achieve a harmonious work-life balance with our FlexWork arrangements, allowing you to adapt and thrive in your personal and professional life.

We’ve got many different benefits hyper localised in each country. Speak to your recruiter during your interview to find out more.

What We Stand For At Grab

We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally. If you require accommodations to fully participate in the recruitment process, you are encouraged to include your request(s) when applying.

We deliver the greatest impact and ideas when we bring together diverse perspectives. It is what enables us to spread opportunities to Grabbers and our partners. It’s not a box-ticking exercise; it’s who we are.","Android, Flutter, Mobile Application Development, Model-view-viewmodel (MVVM), Programming, Reactive Programming, Technical Discussions, UI Testing, Unit Testing, and iOS"
PT. VIVO MOBILE INDONESIA,Finance Management Specialist (Mandarin Speaker),2 days ago,"Hi, Progressive Talent!

We believe that our employees are key to the strong future development of our brand. vivo encourages its employees to innovate and provides them with the necessary space and resources for their career to grow and develop.

Therefore we very excited to open this opportunity as our Finance Expense Management Assistant!

If you are someone with:
Bachelor's degree in Accounting / Finance / Business / Management or any related field with GPA min. 3.00 out of 4.00
Proficient in Mandarin 3
Conversational English
Fresh graduates are welcome
Excel and Power Point skill
Strong analysis skill, logical thinking, and detail oriented
Good team player


And you are ready to be:
Responsible for auditing, controlling, and monitoring project budget and its execution on daily basis (make sure the current plan is not over budget)
Responsible for maintaining the project execution completeness, accuracy, consistency and conformance with procedures and regulations
Analyze project expenditure or budget usage report
Keep update in any project changes and conduct reasonability assessment including give suggestion preventative action in anticipation of possible problem
Analyze business situation loose loop and actively giving improvement suggestion


Apply for this position and be part of our #ProgressiveCommunity

About vivo

vivo is a technology company that creates great products based on a design-driven value, with smart devices and intelligent services as it’s core. The company aims to build a bridge between humans and the digital world. Through unique creativity, vivo provides users with an increasingly convenient mobile and digital life.

Life At vivo Indonesia

vivo provides highly competitive remuneration and benefits along with comprehensive training and a career development path for all employees. At the same time we promote a culture of innovation, ensuring that our employees are constantly improving and moving forward. As long as we implementing our Benfen value which is do the right things and do the things right, we always to create a joyful workplace based on our global goals ‘Live Smart, Play Smart’.

Know us better!

Official Site: www.vivo.com/id/
Facebook: www.facebook.com/vivoIndonesia/
Instagram: @vivo_indonesia & @lifeatvivo_id","Auditing, Finance, Financial Management, Management, Mandarin, and Microsoft Excel"
PT. Indosat Tbk,"Consumer Research Manager, Mobile Money",4 weeks ago,"Job Description
Conduct market research and analysis to identify consumer trends, behaviors, and preferences. 
Develop and implement research plans and strategies to gather data using surveys, focus groups, and other research methods. 
Analyze consumer behavior and market trends to identify insights that drive business growth.
Conduct consumer research, such as surveys or focus groups, to understand customer preferences, needs, and opinions.
Create reports and presentations that communicate actionable insights to internal stakeholders.
Develop and oversee the implementation of research projects.
Continuously monitor and update consumer insights, adapting to changes in the market or customer behaviour.
Evaluate and recommend new research methods or tools that can enhance consumer insights.
Maintain a deep understanding of the competitive landscape, industry trends, and emerging technologies that could impact the business.
Advocate for the customer, ensuring that their needs and preferences are considered throughout the organization.

Minimum Requirements
Qualification:
Bachelor’s degree in marketing/ Business/ Psychology or related fields. At least 5 years experience in market research, data analysis and project management. 
Have strong communication and interpersonal skills to effectively communicate insights and recommendations to stakeholders. 
Stay up-to-date on industry trends and technologies to be more effective in the role. 

Related Experience:
Market research, data analysis and project management in highly evolving industry for at least 5 years.

Skills:
Market research, data analysis, project management, communication skill,","Analytical Skills, Business Insights, Data Analysis, Data Analytics, Industry Training, Market Research, and Research Projects"
Grab,"Software Engineer, Mobile (iOS)",6 months ago,"Company Description

Life at Grab

At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.

Job Description

Get to know our Team

The Fulfilment tech family is one of the most important pillars enabling Grab to out-serve our customers and partners in different businesses and marketplaces across Southeast Asia. We are working on high throughput, real-time distributed systems that use sophisticated machine learning techniques to solve hundreds of millions of requests per day. Our mission is to offer the best-in-class products and experiences to our driver partners as to increase adoption and engagement of our services. Improve driver partner opportunities and efficiency in order to fulfil customer orders without fail, rain or shine. And to create efficient marketplaces by determining an optimal price that is both sustainable and loved by our partners and customers.

Supply Planning is one of Fulfilment Tech Family’s empowered teams with goals to help drivers get more jobs and get them faster by understanding the marketplace condition and position drivers in the right time and location. The Supply Planning team has a wide range of products like heatmap, hot spot navigation, driver shifts, dynamic incentives, and so on. Currently our team members are in Indonesia and Singapore.

Get to know the Role

We are seeking talented & passionate Engineers to join our team. You will have opportunities to work on ios driver apps that are used by millions of driver partners everyday. It is very important that our team members take the initiatives to identify problems and have the right mindset and skill sets to solve them.

The Day-to-Day Activities

Design and write mobile components with Swift to improve the availability, scalability, latency, and efficiency of Grab's services on Driver App.
Engage in Driver app stability investigation, application performance analysis, tuning, and optimization.
Work closely with backend team in building modularized reusable components and design scalable APIs.
Collaborate with product and experience teams to finalize feature specifications, build prototype and design experiments.
Work with different engineering teams to explore and create new design/architectures geared towards scale and performance.
Participate in code and design reviews to maintain our high development standards.
Join oncall rotations to debug production issues and improve system stability.

Qualifications

The Must-Haves

Working experience on mobile application development for 1~3 years.
Strong Computer Science fundamentals in algorithms and data structures.
Hands-on familiarity with maintaining large scale mobile application; understanding of android systems internals and networking is a plus.
Hands-on familiarity with Real time communication between mobile apps and backend.
Strong understanding of application performance and able to perform profiling to find any performance bottlenecks.
Hands-on familiarity with CI/CD pipelines for system development and deployment.
Fluent in spoken and written English.
Good communication skills, and have an proactive mindset.
Able to think critically of the current system in terms of growth and stability.

The Nice-to-Haves

A degree in Computer Science, Software Engineering, Information Technology or related fields.

Additional Information

Our Commitment

We recognize that with these individual attributes come different workplace challenges, and we will work with Grabbers to address them in our journey towards creating inclusion at Grab for all Grabbers.","Back-End Web Development, Communication, Computer Science, Critical Thinking, Data Structures, Mobile Application Development, Optimization, Performance Analysis, Software Development, and Swift (Programming Language)"
PT. VIVO MOBILE INDONESIA,Internal Audit and Fraud Manager,3 weeks ago,"Hi, Progressive Talent!

We believe that our employees are key to the strong future development of our brand. vivo encourages its employees to innovate and provides them with the necessary space and resources for their career to grow and develop.

Therefore we very excited to open this opportunity as our Internal Audit and Fraud Manager!

If you are someone with:
Bachelor degree or above, abroad education background is preferred
At least 5 years of relevant working experience, has work experience in auditing and anti corruption in large international company is preferred
Proficient in English both in oral and writing
A person of honesty, integrity, responsibility, and with good communication skills

And you are ready to be:
Perform field work in internal audit, Internal Financial Controls, Enterprise Risk Management, etc. such as: preparing risk and control matrices, planning for field work, day to day guidance to Associates working in team, day to day coordination with reporting manager.
Review operational, financial, and technology processes to provide management with an individual assessment of business risk, internal control, and the overall effectiveness and efficiency of the process.
Support construction of company's integrity culture and policies.
Perform investigations involving allegations of fraud, corruptions, bribery and other violations of the Company's policies. Provide the investigation findings and professional handling advice and guidance.
Responsible for regular integrity training and publicity.
Effectively implement the requirements and instructions of headquarters. Collaborate headquarters in promoting the localization of fraud governance.

Apply for this position and be part of our #ProgressiveCommunity

About vivo

vivo is a technology company that creates great products based on a design-driven value, with smart devices and intelligent services as it’s core. The company aims to build a bridge between humans and the digital world. Through unique creativity, vivo provides users with an increasingly convenient mobile and digital life.

Life At vivo Indonesia

vivo provides highly competitive remuneration and benefits along with comprehensive training and a career development path for all employees. At the same time we promote a culture of innovation, ensuring that our employees are constantly improving and moving forward. As long as we implementing our Benfen value which is do the right things and do the things right, we always to create a joyful workplace based on our global goals ‘Live Smart, Play Smart’.

Know us better!

Official Site: www.vivo.com/id/
Facebook: www.facebook.com/vivoIndonesia/
Instagram: @vivo_indonesia & @lifeatvivo_id","Financial Audits, Financial Operations, Financial Risk Management, Fraud Prevention, and Internal Audits"
