Company Names,Job Titles,Posted On,Job Details,Skill
Traveloka,Software Engineer (Backend) - Corporate Travel,Reposted 5 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Corporate Travel is one of the strategic products of Traveloka that provides the best-in-class experience for our business/corporate customers to fulfill their business travel needs.

As a Software Engineer on our Engineering team, you will play a pivotal role in shaping the future of Corporate Travel Product and Technology. You will work with a dynamic team of engineers, product managers, designers, data analysts, and QA engineers to design, build and deliver the best products. Building an application is more than just writing code, you will be involved in the complete cycle of product development: ideation, design, implementation, and support.

Day to day activities:

Be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure
Work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background
Be encouraged to speak your mind, propose ideas, influence others, and continuously grow yourself
Participate and contribute to engineering hygiene such as code review, unit testing, and integration testing
Participate and contribute to the solution and architectural design review.
Participate in the service support as on-call
Participate and contribute to innovation and problem-solving

In Traveloka, we believe technology is there to solve business problems. If you are a motivated and strategic professional with a passion for driving engineering excellence, we invite you to join our team and contribute to our continued success.



Requirements

Bachelors' degree in Computer Science or equivalent from a reputable university
Having a minimum 3 years of experience in software engineering, application development or system development.
Experience in designing data structures, systems (database, queue, cache, etc) and architecture
Strong passion for software engineering, application development, or systems development
A good understanding of software engineering concepts, design patterns, and algorithms
Experience in using Java/Kotlin, Terraform, AWS is a must
Excellent problem-solving skills and a proactive attitude.
Ability to collaborate effectively with cross-functional teams.
Strong communication skills and the ability to explain technical concepts to non-technical stakeholders.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Application Development, Back-End Web Development, Communication, Computer Science, Integration Testing, Java, Kotlin, Software Development, System Development, and Terraform"
Traveloka,Software Engineer - Backend,Reposted 5 days ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Our team is seeking an passionate Backend Software Engineer to join us as we create and deliver mission critical services and processes to enable Traveloka Experience.

As a Backend Software Engineer, you will have the opportunity to design and develop creative, compelling, and maintain highly available systems that serve millions of Traveloka users every day. You will develop software and services at scale, innovating on the latest technologies as the earliest adopters while employing your knowledge in algorithms, design patterns, and data structures to solve our customers' needs.

In addition to collaborating with fellow engineers, Product Managers, Operations, and Designers, you will be working in an open environment where there are no boundaries or power distances, and are expected to ask questions, speak your mind, and continuously learn and grow.

As a Backend Software Engineer, you are expected to:

Be responsible for designing, building, improving, or maintaining our backend applications, third-party data integration, data API, backend systems, or working with monitoring tools and infrastructure 
Contribute code to projects that require backend work 
Improve existing code bases to be more scalable and reliable 
Monitor and react on alerts to resolve issues 
Consider testability, portability/monitoring, reliability, and maintainability, and understand when code is ready to be shared and delivered 
Propose solutions to code or problems in a high-traffic environment Perform analysis exercises and contribute to postmortems for incidents 
Work in cross-functional teams and meet great people regularly from top tier technology, consulting, product, or academic background 
Participate and contribute to engineering hygiene such as code review, unit testing, integration testing, and architectural design review 
Be encouraged to speak your mind, propose ideas, influence others, and continuously grow yourself



Requirements

Bachelors' degree in Computer Science from reputable universities s preferred. 
Excellent problem solving by employing algorithms, data structures, and design patterns 
Willingness to continuously learn new things in assigned team: technology-related, product-related, or others 
Strong sense of ownership and belonging to the product(s) owned by the team, and to the tasks at hand 
Fluency with English, both oral and written 
Prior technical engineering or working experience is a plus



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Back-End Web Development, Computer Science, Data Structures, Integration Testing, Portability, Problem Solving, Programming, and Reliability"
Grab,Senior QA Engineer,1 week ago,"Company Description

Life at Grab

At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.

Get to know the Team

We are a high-performing team of passionate, fun-loving, and hardworking individuals with varied backgrounds who come together to support a common mission: Enable Grab to deliver faster, better, and efficiently with each and every rollout. Our team is largely based in Singapore and our team members are spread across various countries managing multiple initiatives to deliver features that touch the everyday lives of millions of customers across Southeast Asia through Grab.

Job Description

Get to know the role

We are looking for a QA Engineer for Food and Supermarket product testing. We believe a successful candidate has experience as QA engineer / Automation Engineer or Software Development Engineer in Test and familiar with one of the test scripts Python/Golang/Java experiment for product automation, but if you believe you have what it takes then we’d love to hear from you either way. This role is required because we are supporting the critical path and continually growing business. In return, you will get an opportunity to work with a creative team and help Southeast Asia people have a better life.

The Day-to-Day Activities

Define test plans, test specifications, test suites, test cases as well as proposed tools for functional, security and performance testing in a programmatic manner.
Understand the product/feature in-depth from the end-user point of view and the underlying implementation.
Work closely with the Product Manager, Front End, and Backend developers to understand the feature and the implementation to derive and execute feature tests and impacted feature test cases.
Debug failed test cases by analyzing logs and API responses and report bugs with details. Follow-up on bugs to closure.
Execute & maintain UI (Web, Mobile app) and API automation suites. Debug and correct script and data issues in automation suites.
Understand automation framework and add automation test cases for the new features and regression test cases

Qualifications

Preferably a degree in computer science, software engineering, information technology or related fields
3+ years of experience as QA Engineer/ Automation Engineer or Software Development Engineer in Test
Should be able to work efficiently and effectively in a fast-paced dynamic team environment
Excellent communication, collaboration and analytical skills in English
Perform testing of iOS, Android apps and Backend API’s to ensure that product meets requirements
Should have a deeper understanding of the product at the implementation level, should be able to analyze logs and API responses in the Micro-Service integration level.
Should have coding experience and hands-on with automation (Web, Mobile app and API automation)
Understanding of database concepts and queries (MySQL)
Should have exposure to Agile and weekly sprint and release working models.
Knowledge of Tools: Charles, Postman, UI Automation Tools (Selenium, Appium, etc..), Testing Frameworks (Mocha, TestNG, etc.), object-oriented programming languages (Java, Golang) or any script languages (Python, Shell)

Additional Information

Our Commitment

We recognize that with these individual attributes come different workplace challenges, and we will work with Grabbers to address them in our journey towards creating inclusion at Grab for all Grabbers.","Android Development, Communication, Manual Testing, Mobile Applications, Quality Assurance, Regression Testing, Service Integration, Software Testing, Test Cases, and Test Planning"
Logicalis Asia Pacific,Senior Software Engineer,Reposted 2 weeks ago,"Why choose iZeno?

iZeno was founded in 2003 to provide enterprises with custom-built technology solutions they need to keep their business running seamlessly. Logicalis Asia, part of the Logicalis Group, a leading international IT solutions and managed services provider, has acquired a majority stake in iZeno, a company specialising in digital transformation, application modernisation, DevOps, customer experience and hybrid cloud solutions.

With a team of 120+ in-house innovators, we have delivered over 500 Enterprise Solutions, implemented, and optimized to enable smarter insights. Our team draws on industry experiences in accomplishing a portfolio of mission-critical applications, integrating Cloud, CRM, Data Analytics, and other leading technologies with our clients' existing IT frameworks.

With leading presence in the region, headquartered in Singapore and operation in Malaysia, Indonesia, Thailand and Philippines, no project is too complex for us, and our team is always ready for a new challenge. 

Responsibilities:

Deliver technical support through written and verbal communication. 
Perform triage, root cause analysis, debugging, and troubleshooting across multiple Atlassian products. 
Handle and resolve incidents efficiently. 
Conduct thorough root cause analysis to identify underlying issues. 
Mentor junior team members and provide guidance on best practices. 
Act as a liaison between customers and product principals to ensure clear and effective communication. 

What We Look For:

Bachelor degree in related major. 
Minimum of 5 years of relevant experience, ideally with some leadership experience. 
Proficiency with Atlassian products such as Jira, Confluence, Bitbucket, etc. 
Knowledge of Continuous Integration and Continuous Deployment (CI/CD) processes and tools. 
Willingness to pick up and learn new software and technologies. 
Ability to interact and communicate effectively and openly with all levels of management, users, and vendors. 
Strong analytical skills with excellent problem-solving and troubleshooting abilities. 
Ability to work independently and as part of a team, taking ownership of various parts of a project or initiative. 

What we have to offer :

Hybrid working arrangement
An exciting job with latest technology
Continuous training & development of soft and hard skills
A competitive salary, in line with your profile
A package of benefits including healthcare insurance
An awesome team of colleagues & regular team building activities. 
The ability to work with the world’s leading companies in technology and innovation. 
An environment where we embrace openness, transparency and grab every opportunity to have fun, while always doing what is right for our customers and partners.","Analytical Skills, Atlassian Suite, Communication, Debugging, Oral Communication, Problem Solving, Root Cause, Software Deployment, and Troubleshooting"
Grab,"Senior Software Engineer, Mobile (iOS)",Reposted 1 week ago,"Company Description

Life at Grab

At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.

Get to know the Team

Come join Grab ACE team, we're dedicated to building the most trusted and loved platform for all things food in Southeast Asia.. When you’re an engineer at Grab, you are part of the heart and soul of the company. Our passion is anchored in the work that we do, and this is reflected in the impact we make on hundreds of millions of lives on a daily basis. Our team is empowered by creating amazing services and tools that serve hundreds of millions of consumers, driving partners, and fellow grabbers. We are always seeking to innovate our delivery and dine in platforms, which requires the help of first-class android engineers. Our scale of production is huge, handling tens of millions of bookings every day. When you launch a new code, hundreds of millions of people will see what you are doing in a very short time. Operating at this level is difficult, but very beneficial.

Job Description

The Day-to-Day Activities

As an iOS engineer, you are expected to work on both product development as well as engineering improvements.

Work closely with the product and design team to understand requirements, provide product feedback, own and implement the product from start to finish.
Drive and participate in technical discussions with other engineering teams
Write code that is reusable, scalable and testable. Make sure products are delivered on time and with high quality.
Collaborate with QAs to make sure our app releases are always worthy of five star ratings.
Review code from other team members, provide constructive feedback and strive to raise the engineering bar.
Take initiative to improve the codebase proactively. Propose and set better engineering solutions for the team.
Be responsible and responsive during on-call duty. Able to debug and troubleshoot production issues.
Provide technical guidance, mentorship and knowledge sharing to peers.

Qualifications

The Must-Haves

A degree in computer science, software engineering or related fields.
Up-to-date on the modern iOS programming paradigm, including the use of Swift
Deep knowledge and expertise in iOS systems design and internals
Strong UX/UI design exposure and experience in making apps work intuitively and with pixel perfect interfaces.
You have working knowledge of several architectural approaches, caching, data storage and security.
Strong CS fundamentals (with competencies in algorithms and data structures).
Experience in user behavior analysis, log and error collection and analysis tools.
Work attitude is conscientious, have a strong sense of responsibility and teamwork, positive and optimistic, and willing to share.
Fluent in English, with the ability to communicate fluently in English.

The Nice-to-Haves

The ability to independently develop iOS apps or contribute to well-known open-source projects is favored.
Working knowledge of various architectural approaches, caching, data storage, and security is valued.
4-7 years of mobile engineering experience, specifically with a record of building complex applications, and experience in live/online projects is sought.

Additional Information

Our Commitment

We recognize that with these individual attributes come different workplace challenges, and we will work with Grabbers to address them in our journey towards creating inclusion at Grab for all Grabbers.","Communication, Computer Science, Interfaces, Software Development, Swift (Programming Language), Technical Discussions, User Behavior, User Interface Design, iOS, and iOS Development"
PT Astra International Tbk,iOS Senior Developer,Reposted 5 days ago,"Deskripsi Pekerjaan

 Memimpin, membimbing, dan mengembangkan tim mobile iOS dalam setiap kebutuhan development
Berkolaborasi dengan berbagai tim dalam memfasilitasi kebutuhan tim iOS Development dan dengan end user dalam mencapai requirement
Mengimplementasikan best practices dan mengembangkan framework standar dalam development aplikasi mobile iOS sesuai kebutuhan project.
Menstandarisasi iOS mobile app development, keep update dengan perkembangan OS, dan membuatkan iOS mobile application roadmaps sesuai dengan kebutuhan organisasi
Mengembangkan skill dan knowledge dirinya sendiri serta anggota timnya sesuai dengan kebutuhan organisasi
Mencari & mengajukan solusi serta melakukan analisa cost & benefit terkait investasi yang tepat sesuai dengan kebutuhan bisnis

Persyaratan

Pendidikan minimal S1 dari jurusan Teknik Informatika/Elektro
Pengalaman kerja minimal 3 tahun di bidang/posisi serupa 
Memahami konsep dari OOP programming dengan MVC, MVP, MVVM design patterns.
Memiliki pengalaman dalam mengembangkan iOS applications dengan bahasa pemrograman Objective-C / Swift menggunakan beragam Apple devices.
Diutamakan yang Berpengalaman dengan distribusi aplikasi internal (eg Apple Enterprise Programs), OWASP security implementation, local storage (Core Data, Realmdb), dan Native Access Feature.
 Memiliki pengalaman dalam memimpin tim development dan code review, unit testing serta code repository
 Memiliki kemampuan analisa dan troubleshooting yang memadai
Memiliki kemampuan komunikasi dan presentasi yang memadai","Design Patterns, Mobile Application Development, Model-View-Controller (MVC), Model-view-viewmodel (MVVM), Object-Oriented Programming (OOP), Objective-C, Programming, Swift (Programming Language), iOS, and iOS Development"
GoTo Group,Senior Software Engineer (Backend) - Consumer Lending,Reposted 6 days ago,"About The Role

We are looking for an experienced Software Engineer to join our engineering team at GoTo Financial. You will be responsible for designing and building high-performance fintech applications. As a senior engineer, you will work on our flagship products across Goto, including Gojek, GoPay, and Tokopedia, ensuring our millions of users get the best experience.

What You Will Do

Responsible for developing Java backend applications for the company, with proficiency in Java language and expertise in mainstream frameworks such as Spring, Spring Boot, MyBatis and MySQL
Contribute to the full lifecycle of the Middle Platform's core system construction, including requirement analysis, solution design, and iterative system optimization

What You Will Need

Bachelor's degree or above in Computer Science or a related major
4+ years of Java development experience, those with large-scale project development experience are preferred
Familiar with mainstream frameworks like Spring, Spring Boot, and MyBatis
Familiar with Linux operating systems, understand database principles, and proficient in using databases like MySQL and Oracle
Good coding style and code specifications, and be able to independently complete project development
Good communication skills and teamwork spirit, and be able to collaborate effectively with other developers
knowledge of container orchestration technologies like Docker and Kubernetes, and be able to use them for application deployment and management.

About The Team

Our team works to provide responsible and sustainable financial services to millions of Indonesians. Partnering with other teams in Tokopedia and Gojek, we aim to build the best experience for our users looking for a convenient and safe way to access credit. Though we’re spread across Indonesia, India, and Singapore, we enjoy collaborative development with fast feedback cycles and prefer making pragmatic decisions despite working under many business and regulatory constraints. We work in a highly supportive work environment where we never hesitate to help each other out, unblock barriers, and have fun along the way. We love bonding over our catch-up sessions, where we learn about each other's cultures.

About GoTo Group

GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.","Back-End Web Development, Computer Science, Container Orchestration, Databases, Enterprise Solution Design, Java, MyBatis, Optimization, Spring Boot, and Technical Solution Design"
Crossover ,"Senior Developer, gt.school (Remote) - $100,000/year USD",8 hours ago,"Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, gt.school. Have you got what it takes?

Are you a full-stack engineer who thrives on complex challenges and is eager to make a real impact? Join our team to contribute to innovative products that deeply leverage AI and that are reshaping industries and changing the way we work and learn.

Join us to work on our exciting product portfolio:

TeachTap: Bringing historical figures to life using AI, offering an engaging, TikTok-like learning experience to make learning more relevant and fun.
Educational Content Generation: Utilizing the latest in generative AI combined with comprehensive learning materials to create captivating content.
TeachTower: A game-based motivation system inspired by popular games like Roblox and Minecraft, designed to make learning irresistibly fun.
Coachbot: A learning copilot that integrates with existing apps, guiding learning paths, recommending next steps, and rewarding daily progress.

What we offer:

The opportunity to work with cutting-edge technologies, including the latest in Angular, React, React Native, and AWS serverless patterns.
The opportunity to learn and experiment with using generative AI to boost your productivity.
A team of exceptionally talented engineers from around the world as your peers.
The chance to work on products that are making a real difference in people's lives.

We're not just using AI as a buzzword. We're at the start of a thrilling journey with generative AI, experimenting and learning to fully leverage its potential and free our engineers from mundane tasks, allowing them to focus on what truly matters: design, decision-making, and understanding the far-reaching implications of different implementation strategies.

Showcase your skills, not just your resume. Take on our challenges: 15-min Cognitive, 90-min Coding, 180-min Technical Decision-Making. Excel and you'll face a decisive interview with our Hiring Manager. More than half walk away with an offer. Ready to unleash your potential? Apply today!

What You Will Be Doing

Building modern web apps using top-notch libraries and tools.
Enhancing cloud-native backends using the latest serverless cloud patterns, including AWS.
Reviewing code to ensure adherence to best practices, team standards, and customer requirements.

What You Won’t Be Doing

Spending time on minor bug fixes or features in outdated codebases.
Dealing with tedious infrastructure to keep poorly written products running.
Getting stuck in endless meetings discussing roadmaps and priorities or chasing people around.

Basic Requirements

Senior Developer key responsibilities

At least 4 years of experience writing production code for both the frontend and backend of web applications (any framework).
At least 2 years of experience being the primary technical contributor for a development team OR software product.
An openness to learn to use generative AI in your day-to-day development work.

Nice-to-have Requirements

Experience in using generative A.I. in your day-to-day development work.

About Gt.school

GT School is an EdTech Startup that leverages technology, AI, and subject matter experts to cultivate a new way of learning. Our unique approach leverages 50+ years of learning science, cutting-edge data analytics and high-performance coaching. In doing so, we can help students learn more, learn faster, and learn better - and have fun while doing it. We are a remote-first company that hires globally via Crossover.

There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!

Working with Crossover

This is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.

What to expect next:

You will receive an email with a link to start your self-paced, online job application.
Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.

Important! If you do not receive an email from us:

First, emails may take up to 15 minutes to send, refresh and check again.
Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.
Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.
If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.

Crossover Job Code: LJ-4774-ID-Jakarta-SeniorDevelope.002","Back-End Web Development, Cascading Style Sheets (CSS), Databases, Development Work, Generative AI, Product Service, Software, Software Development, Web Applications, and Writing"
Airwallex,"Staff Frontend Engineer, Lending",1 week ago,"About Airwallex

Airwallex is the only unified payments and financial platform for global businesses. Powered by our unique combination of proprietary infrastructure and software, we empower over 100,000 businesses worldwide – including Brex, Rippling, Navan, Qantas, SHEIN and many more – with fully integrated solutions to manage everything from business accounts, payments, spend management and treasury, to embedded finance at a global scale.

Proudly founded in Melbourne, we have a team of over 1,500 of the brightest and most innovative people in tech located across more than 20 offices across the globe. Valued at US$5.6 billion and backed by world-leading investors including Sequoia, Lone Pine, Greenoaks, DST Global, Salesforce Ventures and Mastercard, Airwallex is leading the charge in building the global payments and financial platform of the future. If you're ready to do the most ambitious work of your career, join us.

About The Team

Airwallex is establishing a state-of-the-art lending platform and building a suite of related credit products which include customer facing credit cards.

The Staff Frontend Engineer is a high-impact, high-ownership role working on the leading edge of our lending product suite to launch and scale up our capability into new markets. The Lending engineering & product team is based in Singapore and has full global ownership. This role requires close collaboration with the local team to lead the evolution and innovation of our exciting new credit suite.

Join Airwallex and become an integral part of a team that is redefining the boundaries of financial innovation. Airwallex offers a dynamic and inclusive work environment where you can cultivate your knowledge, foster personal growth, and realize your full potential

What You’ll Do

Your contributions will directly impact the success of our products and make a lasting mark on the industry. Seize this opportunity to join our dynamic team and become a part of our journey to create extraordinary technology that empowers users worldwide!

This role is based in Singapore.

Responsibilities

Lead the design, implementation & delivery across our lending product suite initially focused on launching and scaling up our credit cards product into new markets.
Collaborate with a cross-functional team of Product Designers & Product Managers to deliver compelling user-facing products
Own the technical strategy spanning the evolution of our micro frontend, GraphQL APIs.
Architect efficient and reusable front-end systems that drive complex web applications.
Implement responsive design to ensure compatibility across various devices and browsers.

Who You Are

We're looking for people who meet the minimum qualifications for this role. The preferred qualifications are great to have, but are not mandatory.

Minimum Qualifications

6+ years of experience in modern engineering practices focused on continuous integration and quality engineering.
2+ years of staff experience mentoring a community of engineers and leading the definition and execution of some engineering strategy.
Deep understanding of modern frontend architecture, React, TypeScript / JavaScript. Strong computer science fundamentals - solid understanding of OOP concepts.
A passion for building delightful customer-facing products.
Experience developing, maintaining & integrating with REST or GraphQL APIs
Commitment to producing high-quality, well-tested solutions.
Familiarity with operational tooling such as Splunk, Grafana, and Prometheus.
Experience with browser APIs and optimizing front end performance

Preferred Qualifications

Experience within the financial domain.

#bangkok, #hongkong, #jakarta, #shanghai, #singapore, #sydney, #taipei, #tokyo

Equal opportunity

Airwallex is proud to be an equal opportunity employer. We value diversity and anyone seeking employment at Airwallex is considered based on merit, qualifications, competence and talent. We don’t regard color, religion, race, national origin, sexual orientation, ancestry, citizenship, sex, marital or family status, disability, gender, or any other legally protected status when making our hiring decisions. If you have a disability or special need that requires accommodation, please let us know.

Airwallex does not accept unsolicited resumes from search firms/recruiters. Airwallex will not pay any fees to search firms/recruiters if a candidate is submitted by a search firm/recruiter unless an agreement has been entered into with respect to specific open position(s). Search firms/recruiters submitting resumes to Airwallex on an unsolicited basis shall be deemed to accept this condition, regardless of any other provision to the contrary.","Computer Science, Continuous Integration (CI), Front-End Development, GraphQL, JavaScript, Object-Oriented Programming (OOP), Quality Engineering, React.js, Responsive Web Design, and TypeScript"
Agoda,"Staff Software Engineer – JVM/Rust Expert (Bangkok-based, Full Relocation Package Provided)",1 week ago,"About Agoda 

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

About Agoda 

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

Get to know our team – Observability Platform in Agoda

Within the WhiteFalcon team, we build and maintain Agoda’s time series database and log aggregation system. We process tens of millions of measurements per second and hundreds of terabytes of logs per day in multiple datacenters, powering thousands of dashboards and alerts. Our biggest challenges are to support the ever-growing need for collecting more data, faster and at lower cost.

In This Role, You’ll Get to

Build fault-tolerant, horizontally scalable solutions running in multi-tenant environments
Solve challenging problems in distributed and highly concurrent environment
Impact all developers in Agoda, providing better observability instruments

What You’ll Need To Succeed

At least 8 years of experience writing performant and scalable code using JVM (Java/Scala/Kotlin) or Rust (C++) languages
User/dev experience of one of the following products: Prometheus, InfluxDB, Victoria Metrics, Elasticsearch, Grafana Loki
Production experience with messaging queues (Kafka)
Deep understanding of concurrency and multithreading
Value code simplicity and performance
Demonstrate proficiency in communication and collaboration skill

It’s Great If You Have

Strong background in DB internals, indexes, data formats (AVRO, Protobuf)
You generally understand observability data types, such as logs and metrics
Profilers, debuggers, tracers hide no secrets from you, especially in a Linux environment
Experience building large-scale time series data stores and monitoring solutions
Experience with S3 (Ceph), Elasticsearch, Grafana and other open-source components
You can get down to the low-level when needed

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #dusseldorf #dortmund #essen #Bremen #leipzig #dresden #hanover #nuremberg #athens #hongkong #budapest #jakarta #bali #dublin #telaviv #jerusalem #milan #rome #venice #florence #naples #turin #palermo #bologna #tokyo #osaka #yokohama #nagoya #okinawa #fukuoka #sapporo #kualalumpur #malta #amsterdam #oslo #manila #warsaw #krakow #bucharest #doha #alrayyan #moscow #saintpetersburg #singapore #seoul #barcelona #madrid #stockholm #zurich #taipei #tainan #taichung #kaohsiung #bangkok #Phuket #istanbul #dubai #abudhabi #sharjah #london #manchester #edinburgh #kiev #hcmc #hanoi #amsterdam #bucharest #lodz #wroclaw #poznan #katowice #rio #salvador #bandung #yokohama #nagoya #okinawa #fukuoka #IT #ENG #4

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Apache Kafka, C++, Ceph, Distributed Systems, Java, Java Virtual Machine (JVM), Kotlin, Multithreading, Rust (Programming Language), and Scala"
