Company Names,Job Titles,Posted On,Job Details,Skill
EY,Digital Transformation Consultant Manager,Reposted 2 weeks ago,"About EY:

EY, a global leader operating in more than 150 countries delivers unparalleled service in Consulting and assists clients to transform and upskill their capabilities.

We serve our clients to build a better working world, helping them to create long-term value for people and society and build trust in the capital markets. That starts with a culture that believes in giving you the training, opportunities, and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we work towards our ambition to be the best employer.

EY advises clients to understand, architect, select and implement bleeding-edge solutions required to efficiently run their businesses, with a focus on Digital and Cloud. These service areas span E-commerce, Solution Architecture, Mobile Applications, Digital Platform Architecture, Digital Technology Strategy, and Digital IT Operations.

The exceptional EY experience. It’s yours to build.

The opportunity:

The Digital & Emerging Technology team works collaboratively with clients to transform their business through disruptive innovation enablement and transformational design solutions. The team supports our clients in modernizing systems, processes and products to enhance business and customer-facing platforms and services to support high performance in a rapidly changing and competitive environment. Our team helps clients sustain competitive advantage and profitability by developing technology strategies, products, and solutions to stay ahead of the rapid pace of change and disruption and supporting the execution of complex transformations.

We're seeking a highly skilled and experienced Digital Transformation Technology Consultant to join our dynamic team. In this role, you will play a crucial role in designing, developing, and delivering scalable and high-performance digital application. You will collaborate with cross-functional teams, including front-end developers, product managers, and QA engineers, to deliver robust and efficient solutions. While our teams primary focus is within the financial services industries, you will have opportunities to support other sectors including healthcare, automotive, high-tech, and media.

Your key responsibilities:

The goal is to support our clients to transform their business through technology. As a Digital Transformation Technology Consultant, you will collaborate with cross-functional teams to define, design, and deploy new features, identify and address any system challenges in the digital application. When working on the systems within your team's responsibilities, you take into account the appropriate architectural design, ensuring that you deliver a system that is secure, reliable, maintainable, extensible and very well tested. Beyond delivery to the production system, consultant will be responsible to support post deployment monitoring as well.

In addition to being trusted to operate independently, you also maintain a good partnership with your technical and non-technical stakeholders for projects that you are involved in. You take an active role in your projects as a team leader involved in product design to rollout, taking ownership of your work and constantly focusing on moving these projects forward.

Being an experienced team leader, you are also expected to continuously help the team grow and improve either by mentoring new or junior members of your team or by introducing and adopting process improvements.

Requirements:

 Bachelor's degree (Computer Science, Computer Engineering or Mathematics) or related experience
 7-10 years of system implementation project
 Strong knowledge of algorithms and data structures
 Good understanding in programming languages such as Java, C# .Net, or Golang
 Good understanding of database systems, both relational and NoSQL
 Good understanding maintainable and testable code, including API design, unit testing and UI testing technique
 Experience working in an Agile/Scrum development process will be preferable
 Humble and hungry consultant, always curious, always looking for a better way, and have an excellent communication skill
 Highly accountable and takes ownership of one's own work.
 Able to articulate business requirement, stakeholder management and technology requirement
 Have experience in integration project with multiple stakeholders

What We Look For 

We’re interested in passionate individuals with a strong vision and a desire to stay on top of trends. If you have a genuine passion for helping businesses achieve their full potential, then these role(s) are for you. 

What We Offer

 Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next
 Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, on your way
 Transformative leadership: We’ll give you the insights, coaching, and confidence to be the leader the world needs
 Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

EY is an equal opportunity, affirmative action employer providing equal employment opportunities to applicants and employees without regard to race, color, religion, age, sex, sexual orientation, gender identity/expression, national origin, protected veteran status, disability status, or any other legally protected basis, including arrest and conviction records, by applicable law.

EY is committed to providing reasonable accommodation to individuals with special needs. If you are a qualified individual with special needs and need assistance applying online or need to request an accommodation during the interview process, please speak to our HR executives, and we will be happy to help you.","Business Requirements, C#, Communication, Computer Science, Database Systems, Digital Transformation, Manufacturing Process Improvement, Stakeholder Management, Technology Consulting, and UI Testing"
Agoda,Lead Software Engineer Back End (Bangkok based – Relocation provided),2 weeks ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

 Get to Know our Team 

In Agoda’s Back-End Engineering department, we build scalable, fault-tolerant systems and APIs that host our core business logic. Our systems cover all major areas of our business: inventory and pricing, product information, customer data, communications, partner data, booking systems, payments, and more. We employ state-of-the-art CI/CD and testing techniques to ensure everything works without downtime. Our systems are self-healing, responding gracefully to extreme loads or unexpected input. We use modern languages like Kotlin and Scala, Data technologies Kafka, Spark, MLflow, Kubeflow, VastStorage, StarRocks and agile development practices. Most importantly, we hire great people from around the world and empower them to be successful.

 The Opportunity 

Agoda Platform team is looking for developers to work on mission-critical systems that serve millions of users daily. You will have the chance to work on innovative projects, using cutting-edge technologies, and make a significant impact on our business and the travel industry.

What You’ll Need To Succeed

 10+ years of experience developing performance-critical applications in a production environment using Scala, Java, Kotlin, C#, Go or relevant modern programming languages. 
 Strong RDBMS knowledge (SQL Server, Oracle, MySQL, or other). 
 Ability to direct significant company-wide projects and sets technical vision. 
 Good command of the English language. 
 Deeply involved in making architectural decisions, setting the standard and direction for the team. 
 Implement advanced CI/CD pipelines and robust testing strategies to ensure seamless integration, deployment, and high code quality. 
 Passion for software development and continuous improvement of your knowledge and skills. 

 It’s Great if You Have 

 Knowledge in NoSQL, Queueing systems (Kafka, RabbitMQ, ActiveMQ, MSMQ), and Play framework. 

#newdelhi #Pune #Hyderabad #Bangalore #Mumbai #Bengaluru #Chennai #Kolkata #Lucknow #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #tokyo #osaka #kualalumpur #amsterdam #oslo #manila #warsaw #krakow #bucharest #moscow #saintpetersburg #capetown #johannesburg #seoul #barcelona #madrid #stockholm #zurich #taipei #bangkok #Phuket #istanbul #london #manchester #edinburgh #kiev #hcmc #hanoi #wroclaw #poznan #katowice #rio #salvador #IT #4 #5

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","C (Programming Language), C#, Java, Kotlin, Programming, RDBMS, SQL, Scala, Software Development, and Technical Vision"
TransPerfect,Data Contributor,Reposted 1 week ago,"Welcome and thank you for your interest!

We are currently looking for people to participate in our Saturn project.

What is the project about?

The purpose of this project is to collect corporate emails which you received from businesses or organizations to help improve anti-spam and email filtering technology. A corporate email usually includes the business name or brand of a company or business, e.g. example@transperfect.com, example@yatra.com, etc.

The emails should not be older than the 1st of January 2021 and should be only in English.

Task description:
You will share the emails in .eml or .msg formats from your personal computer (desktop or laptop), using our DataForce proprietary platform. You may submit a total of 50 emails.

There are 2 types of emails needed for this project, time-sensitive emails and transactional emails.

Time-sensitive emails are emails sent to an individual recipient where delivery at a specific point in time directly influences the value of the message. These are usually emails that users prefer to see in their inbox so they can act within a certain time window. For example, a meeting invitation from a company, a power outage in your house on a specific day sent by your network provider or a sudden change in flight terminal on a coming trip sent by the airline.

Transactional emails are emails sent to one individual at a time. They specify recent transactions, financial statements, shipment deliveries, receipts of purchases and travel bookings.

Regardless of the email category, each email must have the following attributes:

- Subject line should consist of a minimum of 4 words
- Sender email address should have a corporate domain name. Emails from @gmail, @yahoo, @aol, @outlook, @icloud, and other similar domains will not be accepted
- Sender Name
- Header (Subject, From, To and Date)

Who is eligible?
To participate you should meet the following qualifying criteria:
- Be 18 years or older.
- Be a resident of Indonesia.

Where is the project taking place?
This is a fully remote project.

How much is the compensation?
You will receive $1 USD for each accepted transactional email and $2.5 USD per each accepted time-sensitive email.

As payment method, we offer the following options according to your country of Residence:

- For residents of Indonesia, we offer PayPal and Gift Card.

Please note that all submissions will be checked by our Quality Assurance team and compensation will be provided for accepted assets.

How long does it take?
The task duration varies depending on how many emails you deliver and the speed of your internet connection.","Data Entry, Email, Information Technology, and Spam Filtering"
Datadog,Senior Partner Manager - Channels,Reposted 2 weeks ago,"We are looking for an experienced Channel & Alliances sales professional to ignite and nurture partnerships by identifying and recruiting new partners for long-term success as well as manage ongoing relationships with key strategic partners, including managed services providers, professional services partners, resellers and cloud provider alliances. Our ultimate goal is developing alliances that drive both customer adoption and new revenue. This is a great opportunity for you to join a cloud software company and help blaze the path for our company's growth.

At Datadog, we place value in our office culture - the relationships and collaboration it builds, and the creativity it brings to the table. We operate as a hybrid workplace to ensure our Datadogs can create a work-life harmony that best fits them.

What You’ll Do:

Identify and recruit new strategic CSP/MSP and SI partners across Indonesia and Thailand
Enable and activate existing partners through training, enablement and joint selling
Coordinate the technical and marketing aspects of integrated partnership launches
Host quarterly business reviews with partners to drive accountability and report on success metrics
Work hand-in-hand with Datadog’s regional enterprise and commercial sales organizations
Generate partner-sourced net-new sales pipeline and revenue

Who You Are: 

Experienced in 7+ years of partner-facing, quota-carrying business development, strategic alliances, or channel sales at a cloud services or software as a service organisation
Proven experience in driving sales opportunities from lead generation to closure, effectively negotiating agreements and building long-lasting partnerships
Ability to quickly understand technical concepts and architectural scenarios, and explain them to others verbally and in writing
Based in Indonesia, and willing to travel 25-50% of the time

Bonus points:

Experience with systems management or monitoring 
Experience with partnerships supporting DevOps, particularly in a cloud environment
Technical background/education
Entrepreneurial mindset with a passion for taking initiatives from ideation to impact
Passion for fast-paced, sometimes unpredictable growth culture and environment
Experience in identifying market opportunities with a track record of initiating go-to-market plans and sales follow-through

Datadog values people from all walks of life. We understand not everyone will meet all the above qualifications on day one. That's okay. If you’re passionate about technology and want to grow your skills, we encourage you to apply.

Benefits and Growth: 

 Continuous Sales training and career growth
 New hire stock equity (RSUs) and employee stock purchase plan
 Generous and competitive global and US benefits
 Friendly and inclusive workplace culture

Benefits and Growth listed above may vary based on the country of your employment and the nature of your employment with Datadog.

About Datadog: 

Datadog (NASDAQ: DDOG) is a global SaaS business, delivering a rare combination of growth and profitability. We are on a mission to break down silos and solve complexity in the cloud age by enabling digital transformation, cloud migration, and infrastructure monitoring of our customers’ entire technology stacks. Built by engineers, for engineers, Datadog is used by organizations of all sizes across a wide range of industries. Together, we champion professional development, diversity of thought, innovation, and work excellence to empower continuous growth. Join the pack and become part of a collaborative, pragmatic, and thoughtful people-first community where we solve tough problems, take smart risks, and celebrate one another. Learn more about #DatadogLife on Instagram, LinkedIn, and Datadog Learning Center. 

Equal Opportunity at Datadog:

Datadog is an Affirmative Action and Equal Opportunity Employer and is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and more. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. Here are our Candidate Legal Notices for your reference.

Your Privacy:

Any information you submit to Datadog as part of your application will be processed in accordance with Datadog’s Applicant and Candidate Privacy Notice.","Business Reviews, Channel Sales, Lead Generation, Market Opportunities, Market Planning, Sales, Sales Growth, Strategic Alliances, Strategic Partnerships, and Systems Management"
Xendit,Onboarding Customer Product Specialist (Mandarin Speaking),2 weeks ago,"About the Job
At Xendit, we are seeking a skilled Customer Product Specialist for Onboarding to join our team and lead the seamless integration of new B2B SaaS clients onto our platform. As an Onboarding Customer Product Specialist, you will be responsible for guiding clients through the setup and configuration process, ensuring their specific business needs are met. You will manage technical integration tasks, including API integrations and data migrations, to connect our platform with clients' existing systems. Additionally, you will collaborate with clients to understand their operational requirements and provide tailored training sessions to ensure they can effectively utilize our platform. Project management skills are essential as you will coordinate with cross-functional teams to ensure a smooth transition from sales to onboarding. Furthermore, you will serve as the primary point of contact for clients during the onboarding process, promptly addressing any technical or operational issues that arise. If you thrive in a dynamic environment, excel in client interaction, and have a strong technical acumen, we encourage you to apply for this role.

Minimum Qualifications
Must be able to speak and write in Chinese. HSK Level 5 or above.
2 to 4 years of experience in a client relationship focused role, e.g., Client Servicing, Technical Account Management, Technical Support Account Management, Professional Services or Consulting
Able to make complicated technical subjects sound simple
Passion for Technology, and a desire to understand products, use cases, value propositions and technical components
Can thrive on autonomy and have proven you can push towards a goal by yourself
Communicate effectively across various stakeholders and manage these relationships well - internal teams and external customers
Able to stay agile in ambiguous situations
Able to think strategically, but also don’t mind doing the nitty gritty

Preferred Qualifications
Proven experience in managing a portfolio of products/customers or projects to meet business and customer needs.
Proven experience in managing products/customer through their lifecycle and building credibility with customers and internal stakeholders
Proven experience of setting product or service performance goals and monitoring product/service/project performance.

Responsibilities
Lead the onboarding process for new B2B SaaS clients, guiding them through the setup and configuration of our platform to meet their specific business needs.
Manage technical integration tasks, including API integrations, data migrations, and system configurations, to seamlessly connect our SaaS platform with clients' existing systems and workflows.
Collaborate with clients to understand their unique ops requirements. Provide tailored training sessions to ensure clients are proficient in using our platform effectively.
Coordinate with cross-functional teams including sales, product development, and customer support to ensure a smooth transition from sales to onboarding. Manage timelines, deliverables, and resources to meet client expectations.
Act as a primary point of contact for clients during the onboarding process, addressing any technical or operational issues promptly and effectively. Escalate complex issues to appropriate teams for resolution.
Go above and beyond to contribute to the success of Xendit
Do whatever it takes to make Xendit succeed","Chinese, Client Onboarding, Client Services, Customer Onboarding, Data Migration, Mandarin, Professional Services, Project Management, Use Cases, and Value Propositions"
IBM,Project Manager-SAP HANA,1 week ago,"Introduction

At IBM, our Project Managers excel by leading and coordinating a project team’s overall performance, scope, cost, and deliverables. Our clients rely on timely and efficient status reports, and as Project Manager, you will drive the charge with project direction, metric definition, and performance management. If you are ready to help our clients and project teams succeed, we would love to meet you!

Your Role and Responsibilities

As above.

Required Technical and Professional Expertise


Has at least 7 years of SAP functional experience in SAP Project Managers
Experience in gathering business requirements, providing conceptual and detailed designs to meet business needs, performing necessary SAP configurations, writing detail specifications for development of custom programs, testing, co-ordination of transports to production and post go live support


Preferred Technical And Professional Expertise

As above.

About Business Unit

IBM Consulting is IBM’s consulting and global professional services business, with market leading capabilities in business and technology transformation. With deep expertise in many industries, we offer strategy, experience, technology, and operations services to many of the most innovative and valuable companies in the world. Our people are focused on accelerating our clients’ businesses through the power of collaboration. We believe in the power of technology responsibly used to help people, partners and the planet.

Your Life @ IBM

In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.

Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.

Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.

Are you ready to be an IBMer?

About IBM

IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.

Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business.

At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.

Location Statement

For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM

IBM is committed to creating a diverse environment and is proud to be an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity or expression, sexual orientation, national origin, caste, genetics, pregnancy, disability, neurodivergence, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.","Business Requirements, Master Data, Post Go Live Support, SAP FI, SAP FICO, SAP HR, SAP Netweaver, SAP Products, SAP Project Management, and SAP Sales & Distribution"
Traveloka,Senior Associate Product Manager - Travel Activities,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

You will be responsible to drive, decide, coordinate, and execute end-to-end projects related to Travel Activities Demand, in collaboration with product development (Design, Engineer, and Data), revenue management, marketing, and supply team.
Collaborate with cross-functional team to achieve product vision and roadmap for Travel Activities Demand
Comfortable with solving/addressing complex problem through the perspective of business, customer, and technical angle.
Work backward from customer's needs, and translate them into product roadmap or initiative. 
Scope and prioritize projects based on business and customer impact
Suggest actions and improvement opportunities based on the company's goals, user's pain points, and competitive gaps
Act as a product evangelist to build awareness and understanding
Work closely with data team in conducting regular analysis and deep dive into the products/features’ performance
Stay updated on industry developments to drive data-driven decision making



Requirements

Preferably from a STEM or Technical / Engineering background (e.g. Computer Science/Engineering, Electrical Engineering, Industrial, etc) or business background.
At least 3 years experience at top-tier multinational tech, engineering firms, and multinational banks, or have a credible and strong track record in building or growing a business
Excellent analytical skills and strong understanding and intuition of user's behavior
Strong project management skills, with the ability to manage multiple initiatives simultaneously and deliver results within deadlines
Passion for data-driven product development and making the world better through technology
A strong drive to make things happen, charisma, and ability to influence
Solid oral and written communication skills to work effectively with cross-functional teams
Detail-oriented, self-motivated, and able to thrive in a fast-paced and dynamic environment



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Analytical Skills, Communication, Cross-functional Team Leadership, Data-driven Decision Making, Make Things Happen, Product Launch, Product Road Mapping, Product Vision, Project Management, and Written Communication"
Deloitte,Senior Manager - Technology Strategy & Transformation - Banking - Indonesia,Reposted 1 week ago,"At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clientsDate: 17 Jul 2024

Service Line / Portfolios: Enterprise Technology & Performance

Location:

Jakarta, ID

Are you ready to unleash your potential?

At Deloitte, our purpose is to make an impact that matters for our clients, our people, and the communities we serve.

We believe we have a responsibility to be a force for good, and WorldImpact is our portfolio of initiatives focused on making a tangible impact on society’s biggest challenges and creating a better future. We strive to advise clients on how to deliver purpose-led growth and embed more equitable, inclusive as well as sustainable business practices.

Hence, we seek talented individuals driven to excel and innovate, working together to achieve our shared goals.

We are committed to creating positive work experiences that foster a culture of respect and inclusion, where diverse perspectives are celebrated, and everyone is recognised for their contributions.

Ready to unleash your potential with us? Join the winning team now!

 Work you will do 

Deloitte’s Financial Services industry group strives to support clients in addressing the challenges that impact today’s industry. Our member firm’s global network engages with clients to refine their business models through innovative practices, improved processes and enabling information technologies.

This role will see you engage directly with high profile banking clients on their most important and challenging issues including defining the technology strategy, architecture and operating model for incumbent banks looking to transform themselves or neo banks, running the technology work stream for a large M&A program or developing a cloud transformation roadmap and more. We do not stop at defining the strategy and continue to work with our clients as trusted advisors throughout their journey. This also helps us to ensure that our strategy work is grounded and backed by learnings from actual implementation. You will also get a chance to collaborate with our global network where we have delivered truly cutting-edge technology projects for clients in this domain.

This role sits within the Technology, Strategy & Transformation team of Deloitte Southeast Asia, which aims to design, implement, and deliver technology strategy and transformation engagements for banks in the region, covering Retail Banking, SME banking, Corporate/Commercial Banking.

You will work alongside our clients to help them to build and transform their IT function, with reference to the following areas:

 IT Strategy Development: Assist clients in developing a technology strategy and roadmap that aligns with and supports their key business priorities, unlocking business value. 
 IT Operating Model: Support senior IT leadership or business sponsor in developing an IT Operating Model, outlining the strategic aims of the organization, defining the various components of the IT function (e.g. roles, governance, processes, controls, and tools). 
 Application Rationalization and Architecture: work with clients to assess the application landscape and define the target state architecture and platform roadmaps to deliver business objectives. Identify how the next gen technologies can be deployed to deliver their value proposition 
 IT Transformation: Shaping client’s major IT Transformation program and running the Transformation Office to deliver business and technology initiatives. 
 IT M&A: Working on large international M&A deals (mergers, acquisitions, carve outs etc.) covering due diligence, day 1 strategy, planning, operating model, architecture, and post day 1 optimization and value delivery 
 IT Sourcing: working with clients to optimize their service delivery models, identifying and executing sourcing options for them. 

 Your role as a leader 

At Deloitte, we believe in the importance of empowering our people to be leaders at all levels. We expect our people to embrace and live our purpose and shared values, challenging themselves every day to identify issues that are most important to our clients, our people, and the communities, and to make an impact that matters. In addition to living our purpose, Senior Managers across our Firm are expected to:

 Establish a strong leadership brand by inspiring others through passion, integrity, and appreciation. 
 Create opportunities to drive impact by leveraging each person’s strengths to build high performing teams. 
 Translate and communicate broader strategy into a convincing team vision and goals, to align the team and sets priorities to achieve objectives. 
 Engagement leadership and delivery. 
 Collaborate with leaders across offerings and geographies to shape new opportunities for the firm 
 Developing eminence content and points of views with colleagues firmwide. 
 Actively contribute to building the talent pipeline by championing a talent experience that attracts, develops, and retains top talent and high performing teams. 

Enough About Us, Let's Talk About You

If you are someone with:

 Tertiary qualification in a technology or business discipline with a well ranked institution. 
 Minimum 12 years of working experience in technology strategy and transformation at consulting firms, in house consulting role or in an enterprise architecture role working for a leading bank. 
 Demonstrated experience in technology strategy for within the Banking Institutions, with exposure to one or more of the following areas: 
 IT Strategy, Architecture and Operating Model Design 
 Cloud strategy and transformation 
 Business case development 
 Delivery of large technology transformation programs. 
 Deep understanding of banking technology landscape particularly in digital banking capabilities and underlying technology solutions and how they are delivering their value proposition. 
 Demonstrated thought leadership and eminence building in the marketplace. 
 Understanding of the new age solution provider landscape and their capabilities across banking. 
 Experience with budgetary responsibilities related to projects or resources. 
 Experience in collaborating with cross functional teams to shape up and deliver new opportunities. 
 Exceptional interpersonal, team building, and communication skills, showcasing executive presence with demonstrated ability to manage senior client stakeholders i.e. CXOs. 
 Ability to build consensus and foster change in ambiguous settings. 
 Commitment to professional excellence, as well as personal and professional growth. 
 Drive, tenacity, client focused and results oriented. 
 An appreciation of the consulting lifestyle and ability to travel (both locally and abroad) is a prerequisite to fit to our short-term and long-term project assignment. 

 Next Steps 

So what are you waiting for? Join the winning team now.

Due to volume of applications, we regret that only shortlisted candidates will be notified.

Please note that Deloitte will never reach out to you directly via messaging platforms to offer you employment opportunities or request for money or your personal information. Kindly apply for roles that you are interested in via this official Deloitte website.

Requisition ID: 102317

In Indonesia, the services are provided by Imelda & Rekan and other related entities in Indonesia (""Deloitte in Indonesia""), which are affiliates of Deloitte Southeast Asia Ltd. Deloitte Southeast Asia Ltd is a member firm of Deloitte Touche Tohmatsu Limited. Deloitte in Indonesia, which is within the Deloitte Network, is the entity that is providing this Website.","Budgetary Responsibilities, Business Case Development, Business Case Preparation, Communication, Enterprise Architecture, Executive Visibility, IT Strategy, IT Transformation, Identifying New Opportunities, and Operating Models"
Traveloka,Senior Product Manager,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Job Description

Collaborate with cross functional teams (Marketing, Customer Care, Finance), with the high visibility to the senior management, to develop a strategy framework to move the business forward and are aligned with Traveloka’s strategic priorities
Responsible for end-to-end initiatives related to the strategy, ensuring they are well coordinated across all countries with the focus in APAC markets
Analyze extensive data from experiments, market benchmarks and extract actionable insights to recommend to the senior management, ensuring the strategy and initiatives are in the right direction
Translate problems into opportunities, balancing short term financial objectives with the long term strategic goals



Requirements

At least a 2-3 years of experience at top tier strategy or management consulting firms with industry exposure or 5-7 years of experience in the multinational technology companies, multinational banks or a credible and strong track record in building or growing a product.
At least Bachelor's degree in a quantitative subject (computer science, mathematics, engineering, statistics or science) with strong academic results. An MBA is a plus.
Excellent analytical and problem-solving skills with proven ability to identify root causes from multifaceted problems and be able to recommend solutions to stakeholders and the senior management
Team player with solid communication and stakeholder management skills to drive various growth projects
Strong project management skills, with the ability to manage multiple initiatives simultaneously and deliver results within deadlines
Excellent analytical and problem-solving skills and strong intuitions of user behaviors
Intellectual curiosity, a strong drive to make things happen and ability to influence and thrive in a multicultural setting



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Analytical Skills, Analytics, Communication, Competitive Analysis, Make Things Happen, Market Research, Problem Solving, Project Management, Root Cause, and Stakeholder Management"
Traveloka,Associate Bot Conversation Manager,Reposted 1 week ago,"It's fun to work in a company where people truly BELIEVE in what they're doing!





Summary

Job Description

You will be a part of the Customer Care Product Operations (Chatbot and Content) team, where our mission is to continuously pursue the optimum flow, structure, and content of Traveloka chatbot, Help Center, IVR (Interactive Voice Response), and proactive communication for our customers and partners. Your role as the Associate Bot Conversation Manager is pivotal in bringing our customer service to new heights by leveraging cutting-edge technologies.

Responsibilities

Develop a deep understanding of the business, customer, and partner needs in terms of the flow, structure, and content of the Traveloka chatbot, Help Center, IVR (Interactive Voice Response), and proactive communication through close collaboration with, but not limited to, the Operations, Customer Care Product, business Product, and Marketing team.
Create, update, and test our product contents harnessing the full potential of our tools.
Leverage conversational design thinking in creating and updating our chatbot flow, structure, and content, collaborating with our Interaction Designers, Copywriters, and Product Managers.
Monitor and analyze product content-related data to make data-driven decisions. Work together with our Data team to enable the necessary data dashboards to obtain the complete and accurate customer and partner experience.
Experiment different flows, structures, and contents to find the most optimum ones.
Create the product content strategy and ensure the coherence of our end-to-end product contents for the assigned products and countries.
Scope and prioritize product content enablement tasks based on the business need of the assigned products and countries.
Lead product content issue investigation and fixing.
Propose new tool capabilities to the Customer Care Product team to unlock better ways of presenting our product contents to our customers and partners.
Communicate effectively on the product content plan, execution progress, and performance result to the related Operations, Customer Care Product, business Product, and Marketing stakeholders.



Requirements

Minimum bachelor's degree of any major discipline. STEM, Business Management, or Interaction Design is a plus.
Minimum 4 - 5 years of experience in Contact Center Operations, Service Assurance & Quality Monitoring, Training & Development, Copywriting, or 2 - 3 years of experience in Interaction Design or Product Management. Experience in chatbot or Help Center is a plus.
Strong customer empathy.
Strong appetite to learn and work in a fast-paced environment.
Adaptive to changes.
Strong analytical and problem-solving skill with good attention to detail.
Good project management skill with the ability to manage multiple initiatives simultaneously and deliver results within deadlines.
Excellent communication skill verbally and in writing. Able to share one's thinking in a structured manner.
Proficient in both Bahasa and English.



If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!","Analytical Skills, Attention to Detail, Communication, Conversation Design, Customer Service, Dashboards, Design Thinking, Presentations, Problem Solving, and Service Assurance"
