Company Names,Job Titles,Posted On,Job Details,Skill
Infineon Technologies,Specialist Engineering Competency Development,2 weeks ago,"In this role you are responsible to lead and implement engineering competency programs and projects. In your new role you will:

Lead competency assessments including preparation, implementation, reporting
Design blended learning solutions
Use digital tools to create flexible and innovative learning programs
Design a range of learning interventions, including technical and leadership programs and working with external partners where relevant
Lead the improvement projects

You are best equipped for this task if you have:

Bachelor's degree in Education, Human Resources or Business Administration
At least 1–2 years of experience in a training related role with instructional design and delivery experience
Very good organization and follow-up skills to coordinate program efforts
Reliable time management skills with great attention to detail and systematical skills with a high degree of professionalism
Comfortable taking the initiative with an innovative approach to designing solutions
Very good with MS Office tools and Keynote, and preferably training specific authoring tools
Ability to maintain databases

#WeAreIn for driving decarbonization and digitalization.

As a global leader in semiconductor solutions in power systems and IoT, Infineon enables game-changing solutions for green and efficient energy, clean and safe mobility, as well as smart and secure IoT. Together, we drive innovation and customer success, while caring for our people and empowering them to reach ambitious goals. Be a part of making life easier, safer and greener.

Are you in?

We are on a journey to create the best Infineon for everyone.

This means we embrace diversity and inclusion and welcome everyone for who they are. At Infineon, we offer a working environment characterized by trust, openness, respect and tolerance and are committed to give all applicants and employees equal opportunities. We base our recruiting decisions on the applicant´s experience and skills.

Please let your recruiter know if they need to pay special attention to something in order to enable your participation in the interview process.","Attention to Detail, Competency Assessment, Databases, Instructional Design, and Statistical Tools"
Kyndryl,Consultant for IT Operating Model,Reposted 2 weeks ago,"Who We Are

At Kyndryl, we design, build, manage and modernize the mission-critical technology systems that the world depends on every day. So why work at Kyndryl? We are always moving forward – always pushing ourselves to go further in our efforts to build a more equitable, inclusive world for our employees, our customers and our communities.

The Role

Do you have a passion for driving meaningful change through technology? Are you a master of IT strategy and eager to make an impact on our customers? We're seeking a talented IT Strategy Consultant to join our team for multi-disciplinary, complex consulting engagements.

As an IT Strategy Consultant at Kyndryl, you'll be responsible for delivering value to customers and Kyndryl by applying deep domain, technology, and industry expertise, consulting techniques, and cognitive approaches to analyze issues and create innovative solutions. You'll establish milestones, quality targets, and manage the work of others while possessing strong communication skills to articulate the impact and business benefits of your solutions and manage stakeholder expectations.

In this role, you will use your experience and knowledge in guiding customers in their adoption of both major cloud and non-cloud technologies, including virtualization and containers. You will advise customers on technology options and help them make strategic choices and decisions. Additionally, you will have experience capturing and prioritizing complex requirements and resolving conflicting requirements. But that's not all – our IT Strategy Consultants have seen how organizations benefit from change and most importantly, know how to plan for it – giving our partners and customers the confidence to make a convincing case for it.

As a trusted and experienced Consultant, you will be responsible for a vast number of essential technical components such as analyzing the customer's current state, defining IT Strategy including key outcomes, designing conceptual solutions, planning and executing design and implementation work (with support from technical specialists), and accounting for time, cost, and quality targets. You will also develop IP and own specific assets, tools, and white papers articulating point of views in a specific domain, assemble and lead a team of consultants and architects, and facilitate and capture lessons learned from engagements to update methodologies and assets.

Lastly, as a transformational catalyst, you'll spearhead comprehensive modernization programs encompassing people, culture, process, and technology, revolutionizing organizations from within. Join us at Kyndryl and redefine the very essence of IT strategy consultancy.

Your Future at Kyndryl

As an IT Strategy Consultant at Kyndryl you will join the Kyndryl Consultant Profession, working with other Kyndryl Consultants, Architects, Project Managers, and cross-functional Technical Subject Matter Experts. Whether you want to lead multi-disciplined teams as a Senior Strategy Consultant or delve into transforming Fortune 500 companies as a Strategy and Transformation Consultant – you’ll have access to unlimited opportunities with Kyndryl.

Who You Are

You’re good at what you do and possess the required experience to prove it. However, equally as important – you have a growth mindset; keen to drive your own personal and professional development. You are customer-focused – someone who prioritizes customer success in their work. And finally, you’re open and borderless – naturally inclusive in how you work with others.

Required Skills And Experience

Consulting experience with an IT professional service “big 4” firm or similar background focused on IT strategy enablement
Knowledge of major cloud technologies including virtualization, containers, networking etc. on different cloud platforms
Subject matter expertise in at least three domains (e.g., cloud computing, IT strategy, infrastructure, IT operations, applications, enterprise architecture, solution architecture, automation, data management, AI/ML, IoT and cloud governance models) to advise on industry-leading solutions
Data modeling and analytical experience using common tools (e.g., Excel, Tableau)
Issue-based analysis determined and structured data to collect, and produced structured conclusions, recommendations, and roadmaps
Knowledge of IT Operating Model and Process Frameworks
Awareness of broad competencies and depth in specific competency areas (IT strategy, enterprise architecture, solution architecture, process reengineering, automation)
Ability to lead/facilitate workshops and interviews, great presentation skills
Understanding of DevSecOps, Agile, Scrum construct to identify inefficiencies through readiness assessments and development of strategies and approaches to optimize the implementation of IT or cloud resources and capabilities

Preferred Skills And Experience

Experience in the areas of IT and/or cloud technology architecture, service management and/or resiliency
ITSM and ITIL or COBIT certification
Business case skills, ROI, and TCO analysis to validate IT strategy
Experience leading workshops and interviews for discovery and assessment engagements

Being You

Diversity is a whole lot more than what we look like or where we come from, it’s how we think and who we are. We welcome people of all cultures, backgrounds, and experiences. But we’re not doing it single-handily: Our Kyndryl Inclusion Networks are only one of many ways we create a workplace where all Kyndryls can find and provide support and advice. This dedication to welcoming everyone into our company means that Kyndryl gives you – and everyone next to you – the ability to bring your whole self to work, individually and collectively, and support the activation of our equitable culture. That’s the Kyndryl Way.

What You Can Expect

With state-of-the-art resources and Fortune 100 clients, every day is an opportunity to innovate, build new capabilities, new relationships, new processes, and new value. Kyndryl cares about your well-being and prides itself on offering benefits that give you choice, reflect the diversity of our employees and support you and your family through the moments that matter – wherever you are in your life journey. Our employee learning programs give you access to the best learning in the industry to receive certifications, including Microsoft, Google, Amazon, Skillsoft, and many more. Through our company-wide volunteering and giving platform, you can donate, start fundraisers, volunteer, and search over 2 million non-profit organizations. At Kyndryl, we invest heavily in you, we want you to succeed so that together, we will all succeed.

Get Referred!

If you know someone that works at Kyndryl, when asked ‘How Did You Hear About Us’ during the application process, select ‘Employee Referral’ and enter your contact's Kyndryl email address.","Big Four Accounting Firms, Business Case Preparation, Customer-Focused Service, Enablement, Growth Strategies, IT Service Management, IT Strategy, Technical Specialists, Technology Architecture, and White Papers"
Devoteam G Cloud,Machine Learning Engineer,Reposted 1 day ago,"Company Description

Company description

Devoteam is a leading consulting firm focused on digital strategy, tech platforms, and cybersecurity.

By combining creativity, tech, and data insights, we empower our customers to transform their business and unlock the future.

With 25 years’ of experience and 8,000 employees across Europe and the Middle East, Devoteam promotes responsible tech for people and works to create better change.

#Creative Tech for Better Change

Devoteam has launched in January 2021 its new strategic plan, Infinite 2024, with the ambition to become the #1 EMEA partner of the leading Cloud-based platform companies (AWS, Google Cloud, Microsoft, Salesforce, ServiceNow), further reinforced by deep expertise in digital strategy, cybersecurity, and data.
 
 
Job Description

The Machine Learning Engineer will be responsible for the following activities:
interpret our customers’ needs, and extract value from their data using GCP and its suite of tools
be involved in pre-sales activities as well as building upon our customers’ cloud infrastructure, creating analytics in the cloud
advocate for Google Cloud Platform and all of its products: Vertex AI, Cloud SQL, BigQuery, etc.
understanding the customer's requirements and suggesting a product or service accordingly
demonstrating the product and services
develop new products or integrations as required
undertake such duties and exercise such powers in relation to the Group Companies and its business as the Board shall from time to time assign to or vest in him;
in the discharge of such duties and in the exercise of such powers, observe and comply with all resolutions, regulations and directions from time to time made or given by the Company or the Board;
unless prevented by ill health or accident, devote so much of his time and attention and ability to the discharge of his duties hereunder;
in pursuance of his duties hereunder perform such services for any Group Company and accept such offices in such Group Company as the Board may from time to time reasonably require; and
 
 
Qualifications

  BA/BS in Computer Science or related technical field, or equivalent experience
Experience in one or more development languages, such as Java, Python, Go, PHP or similar
Experience in drawing UML diagrams
Enjoys programming in a test driven, agile methodology
Expert knowledge of database and data analysis technologies, including relational and NoSQL databases, data warehouse design, BI reporting and dashboard development
Experience in Hadoop Ecosystems
 
 
Additional Information

Education and Experience
Bachelor’s degree in Engineering required.
Two years of related experience is highly preferred.
Experience in AI ML for IoT is highly preferred.
One professional certifications in GCP (within 3 months after joining).


Status: Full-Time

Duration: -

Beginning date: August 2024

The Devoteam Group is committed to equal opportunities, promoting its employees on the basis of merit and actively fighting against all forms of discrimination. We believe that diversity contributes to the creativity, dynamism, and excellence of our organisation. All our positions are open to people with disabilities.","Computer Science, Data Analytics, Databases, Diagram Design, Doctrine (PHP), Good Clinical Practice (GCP), Google Cloud Platform (GCP), Hadoop, Pattern Recognition, and Unified Modeling Language (UML)"
Infineon Technologies,Process Integration Engineer,1 day ago,"In this role, you will be responsible for the wire-bond process, FOL auto vision, for improvement, analysis, and corrective actions, performing DOE, parameter optimization, and evaluation, and responsible for SFLA (Safe Launch Activity) of new products, machines, and processes to ensure a smooth transition from Development to Operation. In your new role, you will:

Handle wire-bond and FOL Autovision
Provide process improvements for Wirebond and FOL Autovision
Performing DOE, parameter optimization and evaluations
Responsible to run PSFLA/ SFLA builds at wire-bond and FOL Autovision
Responsible for providing PSLFA/ SFLA reports and other documents related (Spec update, OJTI, OPL, etc)
Provide root cause analysis and corrective actions on issues encountered during PSFLA/ SFLA

You are best equipped for this task if you have:

Bachelor's degree in Electrical /Electronic Engineering
Minimum 2 years of experience in the electronic industry
Strong knowledge of the wire bond process experienced
Good in engineering report and presentation
Ability to do machine set-up 
Good communication in English both written and verbal

#WeAreIn for driving decarbonization and digitalization.

As a global leader in semiconductor solutions in power systems and IoT, Infineon enables game-changing solutions for green and efficient energy, clean and safe mobility, as well as smart and secure IoT. Together, we drive innovation and customer success, while caring for our people and empowering them to reach ambitious goals. Be a part of making life easier, safer and greener.

Are you in?

We are on a journey to create the best Infineon for everyone.

This means we embrace diversity and inclusion and welcome everyone for who they are. At Infineon, we offer a working environment characterized by trust, openness, respect and tolerance and are committed to give all applicants and employees equal opportunities. We base our recruiting decisions on the applicant´s experience and skills.

Please let your recruiter know if they need to pay special attention to something in order to enable your participation in the interview process.","Chemical Vapor Deposition (CVD), Communication, Corrective Actions, Material Characterization, Materials Science, Presentations, Process Integration, Root Cause, Root Cause Analysis, and Wire"
ABeam Consulting Indonesia,Manufacturing Automotive Industry Pre-sales & Project Manager,Reposted 1 week ago,"Requirements

Candidate must possess at least Bachelor’s Degree.
Proficient in English (business level) is must.
Proficient in Japanese (business level) is preferable.
Having more than 10 years of working experience as presales and project manager in Manufacturing Automotive Industry field.
Excellent manager-level Interpersonal skills.
Having good problem solving, analytical, logical thinking and teamwork.
Proactive and self-motivated, able to work under pressure in tight schedule.

Responsibilities

Industry Expertise: is expected to have a deep understanding of Manufacturing Industry. This includes various IT knowledge/ experience such as ERP, IoT, Smart Factory, Data Analytics and more, depending on the company's portfolio. Prepare material to support sales activities, such as industry trends, pain points and discuss with clients. Present the industry trends and pain points in seminars.
Requirements Gathering: Presales consultants work closely with the sales team and potential clients to gather and analyze business requirements. This information helps in proposing the solution to match the client's unique needs.
Proposal Preparation/Presentation: Presales Consultants contribute to proposal writing and tender responses and presentation. They create comprehensive documents detailing the proposed solution, implementation plan, pricing, and other relevant information required for the client's decision-making process.
Collaboration: The role requires close collaboration with the sales team, product managers, project managers, and other stakeholders. Presales consultants provide valuable insights to the sales team regarding client needs and market trends, which aids in devising winning strategies.
Continuous Learning: Industry trends is continually evolving, with updates and new releases being introduced regularly. This role needs to stay up to date with the latest advancements in products and solutions to effectively address client inquiries and present the most relevant solutions.
Project Management capabilities: This role also requires project delivery capabilities and experience as a project manager in Manufacturing Automotive Industry.

About Us

From business process re-engineering to global business expansion for Japanese corporations, we have served our clients through more than 40 years of growth. With our vision of being the No. 1 global consulting firm from Asia, ABeam Consulting helps our clients take on the challenge of business transformation. With 5,900 consultants in Japan, and 2,400 in overseas offices concentrated in Asia, our 8,300 consultants and global alliance partners provide truly comprehensive services.","Automobiles, Automotive, Business Analytics, Critical Thinking, Market Analysis, Presales, Presentations, Project Delivery, Proposal Preparation, and Proposal Writing"
Deloitte,Consultant - Technology Strategy and Transformation - ID,1 day ago,"At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clientsDate: 13 Aug 2024

Service Line / Portfolios: Enterprise Technology & Performance

Location:

Jakarta, ID

Are you ready to unleash your potential?

At Deloitte, our purpose is to make an impact that matters for our clients, our people, and the communities we serve.

We believe we have a responsibility to be a force for good, and World Impact is our portfolio of initiatives focused on making a tangible impact on society’s biggest challenges and creating a better future. We strive to advise clients on how to deliver purpose-led growth and embed more equitable, inclusive as well as sustainable business practices.

Hence, we seek talented individuals driven to excel and innovate, working together to achieve our shared goals.

We are committed to creating positive work experiences that foster a culture of respect and inclusion, where diverse perspectives are celebrated, and everyone is recognised for their contributions.

Ready to unleash your potential with us? Join the winning team now!

Work you will do:

This role sits within the Technology Strategy and Transformation (TS&T) team of Deloitte Southeast Asia, which encompasses IT Strategy and Transformation. As a leader of this group, you will drive the growth of our TS&T business in the region and be responsible for the creation, sale and delivery of TS&T solutions: IT Strategy, Application & Systems Development, IT Business Transformation, etc.

 You will review outputs from the Analysts and will provide further in-depth, root-cause analyses to formulate perspectives, as well as draw additional insights on potential areas for enhancement and improvement. 
 You will undertake assessments across different elements of IT functions, document and translate business requirements into specifications, and support the formulation of appropriate technology-enabled solutions by defining appropriate technology strategy, architecture vision and implementation roadmap. 
 You will work with the Analysts to co-develop presentation materials and to present the results of your analyses and findings to fellow project team members. 
 You will support the project teams in gathering business requirements and definition of problem statements by engaging clients to understand their business needs and challenges. 
 You will assist project teams in the set up and execution of Technology Strategy & Architecture projects, in accordance to the firm’s service delivery standards and quality requirements. 
 You will contribute to the development of our practice by providing guidance to junior team members and in assisting senior team members on pursuits as well as adherence with the firm’s processes for set up and execution of engagements. 
 You will be actively involved in deal pursuits, and will assist senior team members in the preparation, development and delivery of strong proposals, presentations and publications. 

Requirements:

 A good honors Degree, preferably at postgraduate level, in Information Technology, Business Information Systems, Business, Engineering, Mathematics or related disciplines. 
 Practical experience with Agile, DevOps will be an advantage 
 A minimum of 2+ years of experience working in IT implementation 
 Involved in overall SDLC - requirement gathering, design, test, deploy/release, data migration, project management Understanding of current IT trends (cloud computing, big data, social media, RPA, IoT, blockchain, etc.) 
 Strong analytical skills, excellent oral and written communication skills in English, be self-motivated, and be able to work in stressful situations with changing priorities 
 Excellent problem solving skills, ability to think out-of-the-box, work under pressure and tight project timelines 
 Drive, tenacity, client focused and results oriented 
 Proven demonstration of sound business acumen, teamwork and leadership qualities. 
 Willingness to work outside of office base and most of all… 
 An appreciation of the consulting lifestyle and ability to travel (both locally and abroad) is a pre-requisite to fit to our short-term and long-term project assignment 

Due to volume of applications, we regret only shortlisted candidates will be notified.

Please note that Deloitte will never reach out to you directly via messaging platforms to offer you employment opportunities or request for money or your personal information. Kindly apply for roles that you are interested in via this official Deloitte website.

Requisition ID: 105039

In Indonesia, the services are provided by Imelda & Rekan and other related entities in Indonesia (""Deloitte in Indonesia""), which are affiliates of Deloitte Southeast Asia Ltd. Deloitte Southeast Asia Ltd is a member firm of Deloitte Touche Tohmatsu Limited. Deloitte in Indonesia, which is within the Deloitte Network, is the entity that is providing this Website.","Business Requirements, Communication, English, IT Strategy, Presentations, Problem Solving, Project Teams, Stressful Situations, Timelines, and Written Communication"
EY,Financial Technology Junior Consultant (FSO),Reposted 1 day ago,"Why should I work for Ernst & Young's Financial Services (FSO)?

We are the only professional services organisation who has a separate business dedicated exclusively to the financial services marketplace. Join Financial Services (FSO) and you will work with multi-disciplinary teams from around the world to deliver a global perspective. Aligned to key industry groups including asset management, banking and capital markets, insurance and private equity, we provide integrated advisory, assurance, tax, and transaction services.

Through diverse experiences, world-class learning and individually tailored coaching you will experience ongoing professional development. That’s how we develop outstanding leaders who team to deliver on our promises to all of our stakeholders, and in so doing, play a critical role in building a better working world for our people, for our clients and for our communities. Sound interesting? Well this is just the beginning. Because whenever you join, however long you stay, the exceptional EY experience lasts a lifetime.

The opportunity

In a world where disruption is commonplace and technology changes business at an amazing rate, we help solve complex industry challenges while helping our clients manage risk and improve their performance. As a future FSO Technology Consultant, you will help our clients in the following domains:

Business & strategic challenges: business & solution architecture, business process design for the digitization of core banking or insurance processes, digital transformation in an agile context, project / program management, business and IT alignment of digital driven business initiatives, front-to-back renewal, and design & improvement of digital operating models.
Technical matters: data science, advanced analytics embedded in core business processes, IoT, data strategy, data governance, data quality, data architecture, data management, data usage, blockchain, artificial intelligence and RPA.

As part of the team, you will work on specific projects critical to financial services current landscape, with opportunities to switch teams, as you and our fast-paced business grow and evolve. You will play an important part in taking EY to the next level.

Positions we are looking for

Cybersecurity
Digital
Platform
Data & Analytics

To qualify for the role you must have

A Bachelor or Master's Degree in (Business) Engineering, Computer Science, Information Systems Management, Mathematics, (applied) Economics or a related field of studies with an affinity for leading-edge technologies.
Previous experience of at least 1-2 years in roles of Functional Consultant or Analyst Programmer preferably in companies in the financial services industry (payments, banks, insurance, capital markets).
Solid analytical skills.
Knowledge of project management with agile, traditional and hybrid methodologies.
Advanced level of English.
Experience in team leadership.
Excellent oral and written communication skills.

If you can demonstrate that you meet the criteria above, please apply as soon as possible.","Analytical Skills, Communication, Computer Science, Data Strategies, Digitization, English, IT Consulting, Team Leadership, Technology Consulting, and Written Communication"
Deloitte Consulting,"Manager - Energy, Resources & Industrials - Japanese Client Services (JCS-ERI)",Reposted 4 weeks ago,"■ Deloitte Consulting SEAについて
弊社はグローバルでトップクラスのコンサルティング実績を誇り、最大規模のプロフェッショナル・ネットワークと歴史を誇る、Deloitte Consultingの東南アジアプラクティスです。
東南アジアに長い歴史を有し、現地でのあらゆる経営課題の解決に必要な知見、ケイパビリティを培っています。
  ■ 本ポジションの概要
本ポジションは、東南アジアにおける日本企業向けの資源・エネルギー・生産財インダストリー部門 (JCS-ERI) のコンサルタント職におけるマネジャークラスの募集です。
  ■ 東南アジア (ASEAN 10ヶ国) 全域をフィールドに活躍できます
Deloitte Consulting Southeast Asia (SEA) は、東南アジア全体を一つのプラクティスとして運営する体制を構築しています。これにより域内複数国にまたがるプロジェクトをスピーディーかつシームレスに実行したり、域内全ての拠点からベストなメンバーでプロジェクトチームを組成することが出来ます。クライアントの多くは複数国で事業を展開しているため、クライアントのニーズにより応えやすいプラットフォームです。
 
■ 総合コンサルティングファームとして地域最大級の規模を活かすことができます
Deloitte Consulting SEAは地域最大級の総合コンサルティングファームであり、戦略・オペレーション・DX・人事・テクノロジーなど幅広いテーマをカバーしています。またJapanese Client Servicesはこの中の重要な一部であり、日本企業にフォーカスしているプラクティスとして域内最大級の規模、プレゼンスを有しています。大規模かつ複合的な経営課題にも構想から実現まで一気通貫でサポートが可能です。一人ひとりの強みとチームとしての総合力でクライアントの経営課題の解決を支援しています。
 
■ グローバル人材として成長できる環境を得ることができます
東南アジア各国はもちろんそれ以外の地域の出身者も多数在籍しており、多様なバックグラウンドを有するメンバーと働くことができます。また、東南アジアで長年コンサルティングを経験しているメンバーが多数いるため、豊富な経験や知見を吸収することが可能です。日本経済・社会・企業文化に関する理解を強みとしながら、同時にグローバル 人材として成長することができる、またとない環境と自負しています。
 少子高齢化に代表される社会構造の長期的な変化により、日本企業にとって海外事業の拡大・成功は重要な経営課題です。成長市場であり文化・距離的にも日本と比較的に近い東南アジア市場は獲得が必須の市場といっても過言ではありません。
 一方で、東南アジアは巨大な経済圏でありながら、一つ一つの国が異なる性質を持つという多様性に富んだ地域でもあります。こうした多様性は東南アジアに進出する日本企業のビジネスをより複雑なものにしています。また、日本企業にとって競合となる現地企業や海外企業の競争力も日増しに高まっています。
Deloitte Consulting SEAでは日本企業の東南アジアにおける成功を一緒に支えていただける方を求めています。
  ■ 本ポジションの生まれた背景
人口7億人に迫る一大経済圏である東南アジアにおいて、近年日本企業の投資意欲が益々高まっております。
従来は低廉な人件費を活用した製造・輸出拠点という側面が強かったですが、経済成長及び中間層の拡大に伴いマーケットとしての存在が増すと共に、リープフロッグ的に拡大を見せるデジタル経済の成長を現地のパートナーとの協業を通じて取り込んでいくことが求められています。また、官民のグリーン・持続可能性に対する意識は様変わりし、本ポジションの「資源・エネルギー・生産財」産業の主たるテーマである脱炭素・SDGs、といったトレンドも注目を集めています。
 こうした変化に加え、これまで日本企業が誇りとしていた品質の高さという点においても、欧米や中国、韓国、および地場企業の競争力向上により相対的な優位性が脅かされつつある状況です。そのため、デジタル化、効率化、高付加価値化といったテーマを支援するコンサルティングのニーズが近年ますます増加しており、本ポジションを積極的に採用するに至りました。
  ■ プロジェクトテーマ
  事業戦略、参入戦略策定
M&A、アライアンス、スタートアップ連携
オペレーションのデジタル化
製造プロセスのIoT、AI活用
データ管理、運用の改善
RPA、機械学習
SAP、SFDC、Microsoftといったシステムの導入支援
  ■ ミッション
マネジャーとして、下記のミッションを担っていただきます
  Deloitteの目標を理解した明確な優先順位と方向性の設定、シニアステークホルダーとの良好な関係の確立によって、メンバーをこれらの目標と合致させる
チームや個人に前向きな影響を与える。メンバーの成長と成功のために模範を示して指導し、平等な機会の提供
優れたクライアントサービスの提供。事業や地域を超えたコラボレーションを促進しながら、成果の最大化とメンバーの高いパフォーマンスを引き出す
多様性あるチームの管理。貢献が尊敬され、評価されるような包括的なチーム文化の醸成
チャレンジングで有意義な機会を通じた高いパフォーマンスを発揮するチームの育成、ならびにその影響力の評価
  ■ 業務内容
上記に関わるコンサルティングサービスに従事していただきます。
  プロジェクトリーダーとして、ローカルとの混成チームにおいてリーダーシップを発揮したプロジェクトのリード
個人としての得意分野を生かして案件・顧客開拓のサポート
  
■ 応募資格
【必須 (MUST)】
 言語要件
日本語ネイティブレベルかつ英語ビジネスレベル以上
または英語ネイティブレベルかつ日本語ビジネスレベル以上
  マインドセット
常に新しい分野に興味を持ち、向学心が高く、チャレンジを続けられる人
消費者向けビジネス事業の知見があり、更にそれを深く追求したい人
日本企業のグローバル進出を加速させ、海外で勝てる企業になることを支援したいという想いのある人
困難な課題や障壁があっても、成長機会ととらえてぶつかって乗り越えていくことが出来る人
明確な作業手順や解法がないなかでも、自らの創意工夫でソリューションを開発し、能動的・自立的に行動できるマインド。
新しいソリューションの開発や新しいオファリングを産み出す活動に積極的に参画し、ありきたりでない付加価値をクライアントに提供することに積極的になれるマインド
  専門領域
資源、エネルギー、生産財業界のクライアントを対象とした戦略・オペレーションの豊富なコンサルティング経験
  職務経験
上記領域における改革プロジェクト経験
グローバルプロジェクトにおいて、ローカルとの混成チームでリーダーシップを発揮したプロジェクトのリード経験
コンサルティングファームでの上記領域における8年以上の職務経験
  【歓迎 (WANT)】
ケミカル業界のクライアントを対象としたコンサルティング経験","Business English, Business Strategy, Client Services, Energy Industry, Japanese, Manufacturing, and Strategy Formulation"
Siemens Digital Industries Software,Enterprise Solutions Consultant (Indonesia),Reposted 2 weeks ago,"Siemens Digital Industries Software is a leading provider of solutions for the design, simulation, and manufacture of products across many different industries. Formula 1 cars, skyscrapers, ships, space exploration vehicles, and many of the objects we see in our daily lives are being conceived and manufactured using our Product Lifecycle Management (PLM) software.

As part of our continuing growth in Southeast Asia (SEA), we are now looking for a driven and highly motivated Enterprise Solutions Consultant to join our Technical Solutions team in Jakarta, Indonesia. The ideal candidate will need to have an excellent understanding of the technical aspects of software business and including a strong focus on building and leveraging relationships with our partners and selective end users, representing Siemens DISW solutions portfolios to senior levels of customers’ organization, and bringing opportunities forward on a selective basis to enable timely and successful closure.

Responsibilities:

 Responsible for aligning a clear vision from customer executives to leaders, for defining executable value and solution along a digital roadmap during the customer Discover stage.
 Responsible for conducting value and solution road mapping (VSR) workshops to establish Business Case (ROI) for customers during the customer Define stage.
 Capture customer requirements and expectations accurately into a SOW to ensure smooth handover to services during the customer Confirm stage.
 To perform as customers’ Trusted Advisor and continuously update the vision and digital transformation roadmap.
 Provide technical solution leadership and orchestrate various product presales to establish Siemens’ Unique Value Proposition with our Xcelerator portfolio, leveraging a combination of application and domain expertise to a variety of Siemens customers in both discrete and process industries.
 Bring opportunities to a technical closure through participating in the value discovery and assessment process to assist in determining the customer needs
 Develop opportunities by creative technical/commercial thinking.
 Lead technical discussions and conduct product demonstrations to customers
 Lead or assist in software proposal, and assist & verify with partners in solution proposals to customers
 Support customer product evaluations through workshop, training, and benchmarks
 Plan, coach, and support channel presales teams in SEA on technical enablement and value discovery and assessment method
 Support channel partners in technical sales process to facilitate the sales of software/solutions
 Support transition from pre- to post-sales, assisting implementation team to take over.
 Funnel creation through supporting sales process and marketing events such as trade shows, presentations, seminars, etc.
 Uphold the professional integrity of Siemens at all times
 Adhere to, and promote, all core internal and customer processes relating to the effective undertaking of the role
 Undertake any business administration in line with job activity
 Undertake any other duties required by the company

Requirements:

 Bachelor/Master’s Degree in Computer Science/Electrical Engineering/Information Technology/Software Engineering/Industrial Engineering.
 Good knowledge of enterprise systems customer’s challenges, industry trends, competitor landscapes and implementation.
 Good experience in customer engagement to define methods, develop value propositions, business cases and solution visions.
 Good database and full stack programming knowledge.
 Familiarity with enterprise SaaS ecosystem.
 Demonstrate strong interest with some experience in Cloud, Gen AI, IoT, Tech, Manufacturing and Industry 4.0 topics.

Competencies:

 Must have minimum 8 years of MES/PLM Solutions Consultant/Presales experience with additional experience preferably in ERP.
 Possess minimum 5 years in MES/PLM and/or SCM/ERP project implementation and support experience.
 Direct/hands-on work experience with AWS Cloud and certified Cloud Practitioner/Solution Architect will be preferred.
 Skilled and knowledge in Cloud, Gen AI and IoT will be preferred.
 Ability to lead and work independently and confidently in analysing customer requirements and transform them into a workable solutions.
 Ability to prioritize multiple assignments and deadlines.
 Dynamic with excellent leadership and high level of accountability.
 Excellent sales and relation building skills.
 Excellent communication skills in English with good presentation skills.
 Ability to work well under pressure and self-motivated.
 Willing to work hard and face challenges.
 IT savvy and ability to multitasks.
 Travelling is required and ability to travel within a short notice is a must.

Working at Siemens Software

Why us?

Working at Siemens Software means flexibility - Choosing between working at home and the office at other times is the norm here. We offer great benefits and rewards, as you'd expect from a world leader in industrial software.

Siemens Software. Transform the everyday.","Business Case Preparation, Handover, Post-Sales, Presentation Skills, Presentations, Product Demonstration, Product Evaluations, Product Lifecycle Management, Software Configuration Management, and Technical Discussions"
Hexa Business ,Cloud Solution Architect,1 week ago,"Cloud Solution Architect

Job Description
Deeply understand the business scenarios of large and medium-sized enterprises, cooperate with the IT, application architecture and personnel of the enterprise, sort out and analyze the existing IT architecture of the customers, and promote the landing, implementation and delivery of the design solutions provided by the pre-sales architects;
Based on Huawei's cloud product and solution capabilities for demand analysis, solution design, solution presentation, POC verification, Professional service delivery and traditional IT to cloud architect design for Huawei Cloud projects;
Able to do Presales for Huawei Cloud and have revenue as part KPI
Be able to follow the technical trend of the cloud, AI, IoT etc. technologies
Deep understanding of the major cloud competitor’s, AWS, Azure, etc., key technology and solutions and services.
Provide feedback on problems in customer management and post-sales service systems and Implement systematized, continuous improvements.
Regularly communicate with major customers (on-site or remotely) to ensure that users use the healthy and stable operation of the cloud business to enhance the customer experience;
Take on the corresponding performance KPI evaluation criteria.

Qualifications
Electronic information engineering, communication engineering, computer science and technology, network engineering, electrical engineering and automation information engineering, information science and technology, software engineering, photoelectric information engineering electrical information engineering, computer software and other related majors
Experience architecting/operating/migrate solutions build on virtualize (compute, network and storage) and cloud as Huawei, AWS, Azure and GCP will be added advantages.
Minimum 5 Years’ Experience in Cloud & Have experience in Cloud Projects
Good in speaking, reading and writing in English & Chinese, presentation skill and be customer-centric. Comfortable to give technical training to customer/partner. 
Eager to learn new technology with excellent ability to adapt and learn quickly.
Has Experiences in Presales will be added advantages (Willing to do Presales)
HCIA, HCIP or HCIE certification（or AWS\GCP\ALI\Azure cloud certification ） will be added advantages.
Proactive and good communication skill.
Prefer have the Cloud or application migration and online delivery experience.","Amazon Web Services (AWS), Architecture, C#, IT Integration, Presales, Service-Oriented Architecture (SOA), Software Architecture, Software Development, Solution Architecture, and Web Services"
