Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations,Link
GoTo Group,GoTo Financial - Senior Software Engineer (Front End) - Crypto,Reposted 7 hours ago,"About The Role

We are seeking a talented and motivated Front End Engineer to join our innovative cryptocurrency company in Jakarta. The Front End Engineer will be responsible for developing and maintaining user-facing features and interfaces, ensuring a seamless and engaging user experience. This role requires strong technical skills, a deep understanding of front-end technologies, and a passion for the cryptocurrency industry.

What You Will Do

Design, build, deliver, and own development lifecycle from inception to production
Collaborate with the UI/UX team to write, design, and build high-quality front-end code and reusable components
Participate in and be responsible for front-end architecture design, and program decision-making, as well as creating technical standards and specifications;
Try improving engineering standards, tooling, and processes after understanding the business and team’s needs
Lead others through example, mentorship, teaching, code reviews, advocating, and maintaining suitable engineering standards for the team
Maintain close relations cross-department and gain from their expertise/share your learnings with them

What You Will Need

3-4+ years of proven track record in JavaScript/ Typescript, CSS , HTML, DOM, network protocol, and other front-end related technologies, have in-depth experience in at least one of the mainstream front-end frameworks (React/ Vue /Angular, etc.) and understand the implementation principle
Good product awareness, service awareness, and sense of responsibility, can be independent and attention to user experience
Problem-Solving: Exceptional problem-solving skills with a track record of analyzing complex technical challenges and providing innovative solutions.
Communication: Excellent communication skills, with the ability to effectively convey technical concepts to both technical and non-technical stakeholders.
Leadership: Strong leadership experience, including mentorship, and technical guidance

About The Team

GoTo Financial, as a part of GoTo Group - the largest technology group in Indonesia, is accelerating financial inclusion through its leading financial services and merchants solutions. The brand’s trusted and inclusive ecosystem of products is built to open new growth opportunities and empower everyone to realize their dream of a better life in the rapidly expanding digital economy.

This Front End Engineer role will be reporting directly to the Head of DevOps, Security and System Infra, Security and System Infra of PT Kripto Maksima Koin which focuses on cryptocurrency business in GoTo Financial and is located in Jakarta, Indonesia.

About GoTo Group

GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.","Angular, Cascading Style Sheets (CSS), Communication, Document Object Model (DOM), Front-End Development, HTML, JavaScript, Problem Solving, Technical Standards, and TypeScript",https://media.licdn.com/dms/image/v2/D560BAQHgIVeVdQXzvA/company-logo_100_100/company-logo_100_100/0/1723176835737/gotogroup_logo?e=1733356800&v=beta&t=ShVN5HYyn-ZIoCoXbH8LMVg_WyEA8Fs8vcwbZ3IyTCE,"On-site,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3981421224/?alternateChannel=search&refId=nsG2F1mgFaP2aVOuDn7AoA%3D%3D&trackingId=rVfdt0wdFVBy1sP4KxP9Jg%3D%3D&trk=d_flagship3_search_srp_jobs
Agoda,"Staff Software Engineer – Front End (Bangkok based, Relocation provided)",Reposted 1 day ago,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

 Our Purpose –  Bridging the World Through Travel 

We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness.

We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone.

 Get to Know our Team:  Agoda’s front-end teams focus on various product aspects including accommodations, flights, and payments. We build localized, optimized user experiences globally across mobile websites, native apps, and desktop sites, fostering innovation and constant improvement through data-driven practices.

 The Opportunity  : As a Staff Software Engineer (Front End) at Agoda, you will be a crucial player in our product development team, responsible for building, designing, and optimizing user interfaces. This role involves engaging users with visually appealing and highly functional web applications. You will work closely with cross-functional teams to ensure seamless application functionality and deliver high-quality products.

 In this role, you’ll get to: 

 Drive collaboration with cross-functional teams such as Product, Product Design, and Engineering to construct and deliver high-quality products on the web. 
 Led by example by demonstrating how to write quality code that meets the requirements and is in accordance with our architectural and front-end coding standards and patterns. 
 Contribute to building a culture that optimizes applications using best practices for performance. 
 Propose upgrades and updates necessary for keeping up with modern security and development best practices. 
 Contribute to our shared component libraries and build modular and reusable components and libraries. 
 Build efficient, reusable web components and architect reliable, performant, and scalable solutions. 
 Identify areas of improvement and drive web best practices. 
 Provide mentorship for more junior team members and share knowledge with the broader team. 

 What you’ll Need to Succeed: 

 At least 8 years of experience of extensive background in front-end development, working with client-side frameworks on large-scale applications (React is highly preferred). 
 Strong core front-end skill set in JavaScript and the TypeScript ecosystem. 
 Strong architecture skills and drive decision-making in the team. 
 Experience working with component libraries. 
 Strong product sense and a passion for client-side performance optimization. 
 Demonstrated ability to drive changes and impact across various teams. 
 Love collaborating via code reviews and architecture discussions and is motivated to improve their teammates’ productivity. 

 It’s great if you have: 

 Led teams and projects to solve significant, complex problems. 
 Experience working on an app or internet company that is at scale. 
 Experience working in a data-driven company, as well as experience analyzing and working with big data. 
 Experience with modern JavaScript/TypeScript libraries and tooling (e.g., VueJS, AngularJS). 
 Proficiency in modern coding and design practices. For example, Clean Code, SOLID principals, and TDD. 

This position is based in Bangkok, Thailand (Relocation Provided)

#sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #philadelphia #dallas #houston #austin #seattle #sydney #melbourne #perth #toronto #vancouver #montreal #shanghai #beijing #shenzhen #prague #Brno #Ostrava #cairo #alexandria #giza #estonia #paris #berlin #munich #hamburg #stuttgart #cologne #frankfurt #hongkong #budapest #jakarta #bali #dublin #telaviv #milan #rome #tokyo #osaka #kualalumpur #amsterdam #oslo #manila #warsaw #krakow #bucharest #moscow #saintpetersburg #capetown #johannesburg #seoul #barcelona #madrid #stockholm #zurich #taipei #bangkok #Phuket #istanbul #london #manchester #edinburgh #kiev #hcmc #hanoi #wroclaw #poznan #katowice #rio #salvador #IT #ENG #4

Equal Opportunity Employer 

At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.

We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .

To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes.","Clean Coding, Code Review, Coding Standards, Front-End Development, Front-end Coding, JavaScript, Optimization, Performance Tuning, TypeScript, and Web Applications",https://media.licdn.com/dms/image/v2/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/company-logo_100_100/0/1656643826660/agoda_logo?e=1733356800&v=beta&t=S1ieRyzqQ6FfOkm9tTFUV-WTEcgmy7cUjcm1lzDATJ0,"Full-time,Mid-Senior,level","Bali, Indonesia",https://www.linkedin.com/jobs/view/3999947993/?alternateChannel=search&refId=nsG2F1mgFaP2aVOuDn7AoA%3D%3D&trackingId=kFzQcuvzyhDqRe0eIHMp4Q%3D%3D&trk=d_flagship3_search_srp_jobs
GoTo Group,GoTo Financial - Product Manager [Consumer Lending],9 hours ago,"About the Role:

As a Product Manager, you will be taking the wheel in building lending products for consumers across the GoTo ecosystem. By working closely with the engineering and the design team, you’ll shape the nature of our lending products to ensure our customers are able to meet their short-term and long-term financial needs responsibly.

What You Will Do

Solve problems for the customers to help them get financial inclusion and help customers increase their balance sheet with the best experience in Indonesia
Collaborate closely with customers and stakeholders, utilizing data-driven insights to meet their evolving needs
Drive product decisions using data analytics, A/B testing, and user insights to achieve measurable outcomes
Take full ownership of our product portfolio, using data to guide strategic direction and improvements
Develop and execute data-informed product roadmaps, setting clear, data-backed objectives
Stay at the forefront of industry trends, competitor analysis, and regulatory changes through data-driven research
Work in tandem with engineering, design, and marketing teams to ensure data-backed product launches
Prioritize user experience enhancements based on data analysis, boosting customer satisfaction and retention
Use data-driven decision-making to prioritize features, enhancements, and optimizations that make an impact

What You Will Need

At least 4 years of experience as a Product Manager, preferably in a consumer-facing product
Ability to set your own targets, ask for help when you need it, and are always looking to learn something new
Strong communication skills: Ability to summarize complex and technical topics to a wide range of audiences
You are a self-starter, you love to understand systems inside out and make it your mission to deliver quality products
Fast & Agile: Ability to excel in a constantly changing and rapidly growing workplace
Data-Driven: When making decisions you leverage technical resources and data to support hypotheses. You are skilled at SQL and understand basic statistics, but you also know when to step back from the rabbit hole of ‘too many metrics’
Domain Knowledge: Experience in Fintech and Lending is a plus

About GoTo Group

GoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.","Balance Sheet Review, Balance Sheets, Communication, Competitive Analysis, Customer Satisfaction, Customer Satisfaction (CSAT), Data Analytics, Financial Inclusion, Product Launch, and Product Marketing",https://media.licdn.com/dms/image/v2/D560BAQHgIVeVdQXzvA/company-logo_100_100/company-logo_100_100/0/1723176835737/gotogroup_logo?e=1733356800&v=beta&t=ShVN5HYyn-ZIoCoXbH8LMVg_WyEA8Fs8vcwbZ3IyTCE,"On-site,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4017165861/?alternateChannel=search&refId=nsG2F1mgFaP2aVOuDn7AoA%3D%3D&trackingId=LHl%2F%2FlK978jUGhFvFWUNFA%3D%3D&trk=d_flagship3_search_srp_jobs
INDODAX - Indonesia Digital Asset Exchange,Senior iOS Engineer,8 hours ago,"Able to work under minimal supervision
Able to work collaboratively within a team environment.
Stay up-to-date with the latest iOS development trends, tools, and technologies.
Ability to evaluate the best choice of coding pattern and apply consistently in the system.-plan and architecture system design based on experience from maintaining and developing other projects and products.
Can apply good branching strategies and code management in git
Familiarity with Firebase component
Familiarity with VIPER or MVVM design pattern.
Familiarity with Swift Package Manager and Cocoapods.
Proficient in Swift
Understanding in using Memory Profiling Tools such as Instruments.
Have basic knowledge of shell script.
Knowledge of REST APIs and XML/JSON
Knowledge in Kotlin Multi Platform Mobile is a plus.
Understanding of mobile development security best practice is a plus","JSON, Model-view-viewmodel (MVVM), Swift (Programming Language), XML, and iOS Development",https://media.licdn.com/dms/image/v2/C560BAQFT1FF0iqfNVw/company-logo_100_100/company-logo_100_100/0/1675061928224/indodax_logo?e=1733356800&v=beta&t=y8BzWE9_pfv3-314o6P2dc4M6rO-6K2CS4dQ_6txzrM,"Hybrid,Full-time,Mid-Senior,level","South Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4014527776/?alternateChannel=search&refId=NA1QnO51fQZl3Y3Q7IZ3wQ%3D%3D&trackingId=szpQzdGKDCat1VgvMGXpOQ%3D%3D&trk=d_flagship3_search_srp_jobs
Ajaib,Senior Data Engineer,2 weeks ago,"Are you passionate about turning raw data into actionable insights? We're seeking a Senior Data Engineer to join our innovative team.

What you'll do:

Design and Implement Scalable Data Pipelines:
Develop and deploy robust data pipelines that ensure seamless data flow across various platforms. Focus on scalability to handle increasing data volumes and complexity, ensuring efficiency and reliability in data processing
Optimize Data Storage and Retrieval Systems:
Engineer and fine-tune data storage solutions to maximize performance, reliability, and security. Implement strategies for efficient data retrieval, ensuring quick access to relevant information while minimizing latency and resource usage
Collaborate with Analytics and Software Engineering Teams:
Work closely with cross-functional teams, including data analysts and software engineers, to integrate data solutions that align with business objectives. Foster a collaborative environment to design, develop, and implement innovative data-driven solutions that meet the evolving needs of the organization

Requirements

Bachelor's degree in Computer Science, Engineering, or related field
Strong programming skills in languages like Python, SQL, Java (nice to have)
Experience with cloud platforms (AWS, GCP, or Azure) and data warehousing solutions (e.g., Bigquery, Snowflake, Redshift)
Experience with data warehousing and ETL frameworks and version control with Git
Strong problem-solving and troubleshooting skills
Excellent communication and collaboration skills

Additional information for Data Engineering Stack:

CI/CD:

Terraform
Jenkins
ArgoCD
GitHub Actions

Infrastructure:

Kubernetes
Kafka
Pub/Sub

Pipeline:

Apache Spark
Airflow

Databases:

PostgreSQL
MySQL


Benefits

Join us as we make magic happen to increase Indonesia's financial inclusion!","Communication, Computer Science, Data Pipelines, Data Warehousing, Databases, Extract, Transform, Load (ETL), Git, Problem Solving, Python (Programming Language), and SQL",https://media.licdn.com/dms/image/v2/C510BAQFu4t_e5ZXhdw/company-logo_100_100/company-logo_100_100/0/1630585568006/ajaib_id_logo?e=1733356800&v=beta&t=f2NS3Smpo7SWSIo8JWpPdJB7KkW5G9mqVMZirBZRi24,"On-site,Full-time,Associate","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4004126093/?alternateChannel=search&refId=NA1QnO51fQZl3Y3Q7IZ3wQ%3D%3D&trackingId=NZzgITmhxCFOxd73Cno0dA%3D%3D&trk=d_flagship3_search_srp_jobs
PT. Neural Technologies Indonesia,Middle Data Scientist,1 month ago,"Requirements

Minimum 1-2 years experience as a data scientist
Min. D3 in Machine Learning, Statistics, Applied Math, or related field
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc.
Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc. Excellence in at least one of these is highly desirable
Great communication skills
Experience with data visualization tools, such as Tableau, Power BI, D3.js, GGplot, etc.
Proficiency in using query languages such as SQL.
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Good scripting and programming skills such as Python.
Data-oriented personality.
Having knowledge of Telecommunication Industry is an advantage.

Please apply here : https://nti.co.id/jobs

Responsibilities

Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Extending the company’s data with third-party sources of information when needed
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Solving use cases related to the Telecommunication Industry

Job Description

We are looking for a data scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better solutions in the Telecommunications Industry. Your primary focus will be on applying data mining techniques, doing statistical analysis, building high-quality prediction systems integrated with our products, and solving use cases from our clients.

Please apply here : https://nti.co.id/jobs","Communication, Data Integrity, Data Science, Data Visualization, NumPy, Pattern Recognition, Presentations, Query Languages, Query Writing, and SQL",https://media.licdn.com/dms/image/v2/C560BAQExAstyaQlpTw/company-logo_100_100/company-logo_100_100/0/1630574212113?e=1733356800&v=beta&t=M4dDnhS7zaVX3tCh9EUoGMOhxrZwjF6y0sONc_Aoqgo,"On-site,Full-time,Mid-Senior,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/4010239080/?alternateChannel=search&refId=NA1QnO51fQZl3Y3Q7IZ3wQ%3D%3D&trackingId=Z91trSuqN5cT7Y%2FMRHmzzw%3D%3D&trk=d_flagship3_search_srp_jobs
Hotel Menteng Group,Cost Controller,7 hours ago,"Bachelor's Degree in Accounting, Finance, or a related field.
 Well know Cost Control function in hotel operations.
 Excellent Spot Auditing, Inventory,communication skills and presentation skills.
 Computer skills and knowledge of data entry and inventory software programs.

Desired Skills and Experience
Manajemen Pengeluaran","Communication, Computer Literacy, Cost Accounting, Cost Control, Cost Management, Cost Reporting, Data Entry, Presentation Skills, Presentations, and Project Control",https://media.licdn.com/dms/image/v2/C510BAQGLej-Qm7UEIQ/company-logo_100_100/company-logo_100_100/0/1630589477729/hotel_menteng_group_logo?e=1733356800&v=beta&t=bhNPO16yJM1iEiVtaF2HKGj7H8wkhw3JIM7eQTQ-NKI,"On-site,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4017439208/?alternateChannel=search&refId=NA1QnO51fQZl3Y3Q7IZ3wQ%3D%3D&trackingId=0hKgaxbjeTaJ%2F5N%2F5ohd0w%3D%3D&trk=d_flagship3_search_srp_jobs
PT Arwana Citramulia Tbk,Content Staff (Maternity Leave),1 week ago,"Qualification

 Proven working experience in social media marketing or as digital marketing specialist
 Fluency in English
 Demonstrable social networking experience and social analytics tools knowledge
 Adequate knowledge of web design, web development, CRO and SEO
 Knowledge of online marketing and good understanding of major marketing channels

Job Description

 Build and execute social media strategy through competitive research, platform determination, benchmarking, messaging and audience identification
 Generate, edit, publish and share daily content (original text, images, video or HTML) that builds meaningful connections and encourages community members to take action
 Set up and optimize company pages within each platform to increase the visibility of company's social content
 Moderate all user-generated content in line with the moderation policy for each community
 Continuously improve by capturing and analyzing the appropriate
 social data/metrics, insights and best practices, and then acting on the information
 Collaborate with other departments (customer relations, sales etc) to manage reputation, identify key players and coordinate actions

Desired Skills and Experience
Keterampilan Komunikasi Berbicara","Analytics, Contract Research Organization (CRO), Data Analytics, Digital Marketing, Media Marketing, Online Marketing, Search Engine Optimization (SEO), Social Media Analytics, Social Media Marketing, and Web Design",https://media.licdn.com/dms/image/v2/D560BAQGJNkB9xH91JQ/company-logo_100_100/company-logo_100_100/0/1687933860313/pt_arwana_citramulia_tbk_logo?e=1733356800&v=beta&t=G2yMUTcfx8FihO9hIOubJqO7zFMV4zdxSbjpq1548mc,"On-site,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4008278819/?alternateChannel=search&refId=NA1QnO51fQZl3Y3Q7IZ3wQ%3D%3D&trackingId=Uo7b2Ev0qTxj1eKSwhcs8A%3D%3D&trk=d_flagship3_search_srp_jobs
DKATALIS,Senior Data Engineer,6 days ago,"About DKatalis

DKatalis is a financial technology company with multiple offices in the APAC region. In our quest to build a better financial world, one of our key goals is to create an ecosystem linked financial services business.

DKatalis is built and backed by experienced and successful entrepreneurs, bankers, and investors in Singapore and Indonesia who have more than 30 years of financial domain experience and are from top-tier schools like Stanford, Cambridge London Business School, JNU with more than 30 years of building financial services/banking experience from Bank BTPN, Danamon, Citibank, McKinsey & Co, Northstar, Farallon Capital, and HSBC.

About the Role

We are seeking a hands-on Senior Data Engineer to help us build out and manage our data infrastructure, which will need to operate reliably at scale using a high degree of automation in setup and maintenance. The role will involve setting up and managing the data infrastructure plus building new systems where required. Responsibilities will extend to building and optimizing key ETL pipelines on both batch and streaming data. The ability to work with the teams from product, engineering, BI/analytics and data science is essential. Ownership needs to be taken of data model design and data quality. The individual will also play active roles in ensuring data governance tooling is implemented and policies thereby adhered to.

The individual will also need to be able to work with technical leadership to make well informed architectural choices when required. A high degree of empathy is required for the needs of the downstream consumers of the data artefacts produced by the data engineering team, i.e. the software engineers, data scientists, business intelligence analysts, etc and the individual needs to be able to produce transparent and easily navigable data pipelines. Value should be assigned to consistently producing high quality metadata to support discoverability and consistency of calculation and interpretation.

Candidates should have a wide set of experience across the following platforms, systems, languages and capabilities:

Ideally GCP, but strong experience in another platform such as AWS or Azure will suffice
Event streaming platforms such as Kafka
Stream analytics frameworks such as Spark, GCP Dataflow, etc
Workflow scheduler such as Apache Airflow
Cloud data warehouses such as c, Redshift or Snowflake
Fluency in using Kubernetes, Python.
Comfortable writing detailed design documents","Airflow, Amazon Redshift, Data Engineering, Data Warehousing, Design Documents, Extract, Transform, Load (ETL), Good Clinical Practice (GCP), Google Cloud Platform (GCP), Microsoft Azure, and Snowflake",https://media.licdn.com/dms/image/v2/C4E0BAQEQPE6kBmqrzA/company-logo_100_100/company-logo_100_100/0/1630627927496/dkatalis_logo?e=1733356800&v=beta&t=SWTSCQjGhZ-llk8FrNv0LplA_bV4HZ7w2RGPoEO6gAo,"Hybrid,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4012484556/?alternateChannel=search&refId=NA1QnO51fQZl3Y3Q7IZ3wQ%3D%3D&trackingId=Tb5Cv5zNqDbpG%2F0sMyodCg%3D%3D&trk=d_flagship3_search_srp_jobs
SeaBank Indonesia,"Collection Support Admin, Collection & Asset Recovery, SeaBank",3 weeks ago,"Job Description

Provide data needed for asset collection and recovery, using a variety of data programs 
Manage administration and reporting of credit collection handling and asset recovery 
Making reports/follow-up to the authorized parties

Requirements

Min. Diploma degree from any major, but educational background in Information Technology/Information Systems, Mathematics, or Statistics is preferable 
At least 1 (one) year experience as Collection MIS in banking industry or financial institution 
Able to analyze financial reports (Balance Sheet, Loss/Profit, and Financial Ratios) 
Able to operate Microsoft Office, especially Power Point and Excel 
Understand the laws and regulations from BI, OJK, and other regulators related to banking activities 
Preferably understand basic accounting
Technical experience in data mining and data analysis using SAS or SQL & Python will be an advantage","Balance Sheet Review, Balance Sheets, Data Analysis, Data Analytics, Debt Collection, Financial Statements, Management Information Systems (MIS), Pattern Recognition, Ratios, and SAS (Software)",https://media.licdn.com/dms/image/v2/C560BAQGSx9TI_MAERQ/company-logo_100_100/company-logo_100_100/0/1630645359139/seabank_indonesia_logo?e=1733356800&v=beta&t=SpyaLgE6xc3VMNk5aH8URh4S84H9PAum_TT3bv55T1g,"On-site,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3994881697/?alternateChannel=search&refId=NA1QnO51fQZl3Y3Q7IZ3wQ%3D%3D&trackingId=UsUVOcuOnsm9FICK9mAt8w%3D%3D&trk=d_flagship3_search_srp_jobs
Prudential Indonesia (PT Prudential Life Assurance),Apprenticeship - Actuarial Reporting & Reinsurance Reporting,1 week ago,"Prudential's purpose is to help people get the most out of life. We will deliver our purpose by creating a culture in which diversity is celebrated and inclusion assured, for our colleagues, customers, and partners. We provide a platform for our people to do their best work and make an impact to the business, and in exchange, we support our people's career ambitions. We pledge to make Prudential a place where you can Connect, Grow and Succeed.
Responsibilities
Support on providing BAU reporting
Support on providing Audit items
Support on providing Reinsurance Reporting
Support on preparation of Enhancement Template
Requirements
Bachelor’s degree or final year student from actuary / mathematics / statistic or any related major
Strong analytical techniques
Good communications skills
Certifications/licenses – preferably have finished some PAI or SOA exams
Willing to do WFO (3x a week) & WFH (2x a week) on Setiabudi, South Jakarta
Committed to do internship for 6 months period
Prudential is an equal opportunity employer. We provide equality of opportunity of benefits for all who apply and who perform work for our organisation irrespective of sex, race, age, ethnic origin, educational, social and cultural background, marital status, pregnancy and maternity, religion or belief, disability or part-time / fixed-term work, or any other status protected by applicable law. We encourage the same standards from our recruitment and third-party suppliers taking into account the context of grade, job and location. We also allow for reasonable adjustments to support people with individual physical or mental health requirements.","Actuarial Science, Analytical Techniques, BAU, Communication, Mathematics, Prophet, Reinsurance, Solvency II, WFO, and Workforce Optimization (WFO)",https://media.licdn.com/dms/image/v2/C510BAQHlHbrkp6AbPg/company-logo_100_100/company-logo_100_100/0/1630608436677/prudential_indonesia_pt_prudential_life_assurance__logo?e=1733356800&v=beta&t=y2KTb6DuWkWhWlcE8GTrpGv5yB8SLBkX8Yt0dCLzo0U,"Hybrid,Full-time,Internship","Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4008314761/?alternateChannel=search&refId=MEDj%2F2X9z9B2YgIdKR3ZrQ%3D%3D&trackingId=5eX%2FxBIdGyxis3a5SIf8eQ%3D%3D&trk=d_flagship3_search_srp_jobs
