Company Names,Job Titles,Posted On,Job Details,Skill,Images,Type Location,Locations,Link
"PT. Bali Towerindo Sentra Tbk,",Data Center & Analysis,9 months ago,"Region: Jakarta

Responsibilities

Standby on site (shifting) for maintain and monitor all utility and facility of Data Center
Control, measure, and deep learning about all power or facilities (Trafo, Genset, UPS, PUTR)
Daily, weekly, and monthly report of Data Center utility
First handling troubleshooting of utility
Supervising all sub-contractor activities
Coordinates with third party vendor for preventive and corrective maintenance
Assist NOC in change operation according to the NOC requirement
Issued check and approve Data Center permit from any access and activity
Willing to work on shifting

Requirements

Candidate must be possess at least a Bachelor’s Degree in Engineering (Electrical / Mechanical / Telecommunication)
Experienced at least 1 (one) year is required for this position
Have a good knowledge about Data Center and facility
Have a good knowledge about TIA-942 & ISO 27001 would be an advantage
Willing to work overtime or long shift (incidental)
Able to work alone or team and have a good communication skill

Back Get The Form","Communication, Data Analytics, Data Modeling, Data Visualization, Databases, Network Operations Center (NOC), Problem Solving, Statistics, Telecommunications, and Troubleshooting",https://media.licdn.com/dms/image/v2/C4E0BAQG_gO8ejkfi6Q/company-logo_100_100/company-logo_100_100/0/1631329781163?e=1733356800&v=beta&t=Gj4KfRtrDb4XjNxVaVgfJNaPcH-uOU9ALpvel-8gjcI,"On-site,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3783835289/?alternateChannel=search&refId=AxazRz8wFO16CVhfGX4x%2BQ%3D%3D&trackingId=76ZLKu%2FLLEDk1urergRJwg%3D%3D&trk=d_flagship3_search_srp_jobs
PT Rajawali Anugrah Resources,Data Analyst (Banking),1 week ago,"Company Description: PT Rajawali Anugrah Resources (RAR) provides Human Resources Solutions (HRS) for company (employers) and individuals (job seekers). We are commited to give our clients the best solutions in HR, increasing efficiency and people performance in a toughening competitive world. Clients will be assisted in acquiring feasible solutions in every aspect of HR. People is the most valuable assets in an organizations. Therefore, the aim is giving clients consistent development and let them be equipped with the appropriate knowledge in order to maintain optimum performance. Job Description:

 Data Collection and Analysis: Gather, clean, and analyze large sets of data from various banking systems and data warehouses.
 ETL Processes: Design, develop, and maintain ETL processes to ensure data is accurately extracted, transformed, and loaded into the data warehouse.
 Data Warehousing: Utilize data warehousing technologies to store, organize, and manage data efficiently.
 Cloudera: Leverage Cloudera for data processing, storage, and advanced analytics.
 Reporting and Visualization: Create and maintain dashboards, reports, and visualizations to present data insights to stakeholders.
 Collaboration: Work closely with IT, business units, and other stakeholders to understand data requirements and deliver solutions.
 Data Governance: Ensure data integrity, accuracy, and security by adhering to data governance policies.
 Continuous Improvement: Identify opportunities for process improvements and implement best practices in data management and analysis.","Analytical Skills, Dashboards, Data Analytics, Data Collection, Data Management, Data Visualization, Data Warehousing, Microsoft Power BI, Problem Solving, and Visualization",https://media.licdn.com/dms/image/v2/D560BAQGar_DRCyQkZw/company-logo_100_100/company-logo_100_100/0/1711510854427/pt_rajawali_anugrah_resources_logo?e=1733356800&v=beta&t=JPxrqdxJffUQfBEoa3w51nkC8swaPJjqdaM7fdtaQlI,"On-site,Full-time,Entry,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4006698143/?alternateChannel=search&refId=AxazRz8wFO16CVhfGX4x%2BQ%3D%3D&trackingId=KwdP2ASVkR6JN%2BKyZcNP4Q%3D%3D&trk=d_flagship3_search_srp_jobs
Turing,Remote Python Data Science Analyst,6 months ago,"A distinguished US enterprise client requires the expertise of an Data Scientist.

Your primary responsibility will be to carry out comprehensive code reviews and supply meaningful feedback. You will be integral to a concerted effort with research personnel and other key players, ensuring that the trailblazing projects are not only secure but also poised to change the lives of many.

Core Tasks:

Develop Python code to take on tough challenges and mine public data for insights.
Be clear and straightforward when talking with research teams about achieving goals.
Make sure your code's purpose is easy to understand in Jupyter notebooks.
Harness your data analysis chops to solve critical work-related problems using datasets from varied sources.

Required Credentials:

You should have a degree in Engineering or Computer Science or similar expertise.
Looking for someone with 2+ years in the data science field.
Someone with a solid 2 years of getting into the nitty-gritty of data.
Python experience is key – looking for 2+ years.
A strong foundation in the practice of data science and number-crunching.
You'll need to be fluent in English, for both speaking and written interactions.

Optional Skills:

If you've worked with SQL, that's a perk.
Your communication game needs to be strong, helping you work alongside researchers.
The ability to problem-solve and analyze is critical.

Perks And Benefits

Engage in partnerships with eminent experts from across the world, creating a community that matches the scale of your professional aspirations
Experience employment that transcends traditional roles; this is an ideal scenario for those who yearn to work in a remote environment
Receive an attractive compensation package in USD that aligns with international benchmarks
Contribute to avant-garde initiatives that challenge the limits of technology, continually propelling you to the forefront of cutting-edge advancements in your field

Join the team and change how to interact with tech. Grow your career by nailing the tests and MCQs quickly to improve your chances at getting one of these innovative jobs. This is your shot to be a foundational piece of the organization's mission and transform the tech experience for everyone.","Computer Science, Data Analysis, Data Analytics, Data Science, Datasets, English, Jupyter, Laptops, Microsoft Power BI, and Python (Programming Language)",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,"Remote,Full-time,Entry,level",Indonesia,https://www.linkedin.com/jobs/view/3832803589/?alternateChannel=search&refId=AxazRz8wFO16CVhfGX4x%2BQ%3D%3D&trackingId=TxJydzUEW4WtihOkBMKWYw%3D%3D&trk=d_flagship3_search_srp_jobs
Turing,Remote Python Data Science Analyst,6 months ago,"A distinguished US enterprise client requires the expertise of a Data Scientist.

Your primary responsibility will be to carry out comprehensive code reviews and supply meaningful feedback. You will be integral to a concerted effort with research personnel and other key players, ensuring that the trailblazing projects are not only secure but also poised to change the lives of many.

Core Tasks:

Develop Python code to take on tough challenges and mine public data for insights.
Be clear and straightforward when talking with research teams about achieving goals.
Make sure your code's purpose is easy to understand in Jupyter notebooks.
Harness your data analysis chops to solve critical work-related problems using datasets from varied sources.

Required Credentials:

You should have a degree in Engineering or Computer Science or similar expertise.
Looking for someone with 2+ years in the data science field.
Someone with a solid 2 years of getting into the nitty-gritty of data.
Python experience is key – looking for 2+ years.
A strong foundation in the practice of data science and number-crunching.
You'll need to be fluent in English, for both speaking and written interactions.

Optional Skills:

If you've worked with SQL, that's a perk.
Your communication game needs to be strong, helping you work alongside researchers.
The ability to problem-solve and analyze is critical.

Perks And Benefits

Engage in partnerships with eminent experts from across the world, creating a community that matches the scale of your professional aspirations
Experience employment that transcends traditional roles; this is an ideal scenario for those who yearn to work in a remote environment
Receive an attractive compensation package in USD that aligns with international benchmarks
Contribute to avant-garde initiatives that challenge the limits of technology, continually propelling you to the forefront of cutting-edge advancements in your field

Join the team and change how to interact with tech. Grow your career by nailing the tests and MCQs quickly to improve your chances at getting one of these innovative jobs. This is your shot to be a foundational piece of the organization's mission and transform the tech experience for everyone.","Computer Science, Data Analysis, Data Analytics, Data Science, Datasets, English, Jupyter, Laptops, Microsoft Power BI, and Python (Programming Language)",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,"Remote,Full-time,Entry,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3832805143/?alternateChannel=search&refId=AxazRz8wFO16CVhfGX4x%2BQ%3D%3D&trackingId=vrvpPy0MjF2bB4pw5j7dzw%3D%3D&trk=d_flagship3_search_srp_jobs
Turing,Remote Data Science Analyst (Python),5 months ago,"A distinguished US-based client seeks a dedicated Data Scientist to join their dynamic team.

As a Data Scientist within the team, your daily tasks will include performing rigorous peer code reviews and delivering insightful feedback for continuous improvement. Additionally, you will collaborate closely with researchers and stakeholders to ensure alignment with project needs.

Job Responsibilities:

Develop Python code to analyze public datasets and extract meaningful insights.
Collaborate closely with researchers to ensure project alignment with company objectives.
Utilize Jupyter notebooks for efficient coding and documentation.
Leverage data from public sources like Kaggle to address business queries and enhance decision-making processes.

Job Requirements:

Bachelor’s or Master’s degree in Engineering, Computer Science, or a related discipline.
At least 2 years of experience as a data scientist.
Proven track record of 2 years in data analysis.
Professional proficiency in Python demonstrated over 2 years.
Solid grasp of data science and analysis concepts.
Fluent communication skills in both spoken and written English.

Nice to have:

Proficiency in SQL is beneficial.
Strong problem-solving and analytical skills.

Job Benefits:

Collaborate with top experts from around the globe and become part of a network matching your goals
Work remotely from anywhere. No more traditional job constraints
Competitive global standard salary in USD
Contribute to projects pushing the boundaries of technology, keeping you ahead in your field.

Come aboard and boost your career now. Complete the tests and multiple-choice questions today to enhance your odds of landing one of our exciting positions. Seize this opportunity to play a crucial role in our mission and revolutionize the technology landscape for all.","Analytical Skills, Communication, Data Analysis, Data Analytics, Data Science, English, Jupyter, Problem Solving, Python (Programming Language), and SQL",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,"Remote,Full-time,Entry,level",Indonesia,https://www.linkedin.com/jobs/view/3871188788/?alternateChannel=search&refId=AxazRz8wFO16CVhfGX4x%2BQ%3D%3D&trackingId=lXfGQQzuiVuHqmia5wBc6A%3D%3D&trk=d_flagship3_search_srp_jobs
Turing,Remote Python Analyst,1 month ago,"Are you seeking a new challenge as a Python Developer? A leading US-based client is on the lookout for Python Developers.

As a Python Developer, your main responsibility is to conduct thorough code reviews and provide actionable feedback with accompanying documentation. Collaboration with researchers and other stakeholders is vital for maintaining project alignment.

Job Responsibilities:

Develop efficient Python code solutions for effective problem-solving.
Apply business acumen and analytical skills to glean valuable insights from public databases.
Clearly articulate reasoning and logic in code within platforms like Jupyter notebooks.
Foster close collaboration with researchers to exchange insights and ideas.
Maintain comprehensive documentation for all developed code.
Utilize data analysis expertise to address significant business inquiries utilizing a variety of datasets, including those from Kaggle, the UN, and the US government.

Job Requirements:

Open to applicants of all levels, ranging from junior to seasoned industry professionals.
Bachelor's degree in Engineering, Computer Science, or equivalent practical experience.
Proficiency in the Python programming language for coding and debugging.
Ability to handle intermediate-level Python coding tasks and understand algorithmic concepts.
Excellent problem-solving skills, coupled with exceptional reasoning and mathematical abilities.
Proficient in English with excellent communication skills for fostering effective team collaboration.

Perks:

Team up with leading professionals globally and establish connections to support your career goals.
Experience the freedom of remote work, departing from traditional office paradigms.
Enjoy a competitive USD salary, in line with global compensation standards.
Make meaningful contributions to cutting-edge projects that push technology's boundaries, propelling your career forward.

Ready to elevate your career? Dive into our tests and MCQs now to maximize your chances of securing one of our dynamic roles in the tech industry. Don't let this opportunity pass to play a crucial role in our mission and reshape the tech landscape for all.","Datasets, Debugging, Jupyter, Kaggle, Laptops, Mathematics, Problem Solving, Programming Languages, Python (Programming Language), and Reasoning Skills",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,"Remote,Full-time,Entry,level",Indonesia,https://www.linkedin.com/jobs/view/3974282618/?alternateChannel=search&refId=AxazRz8wFO16CVhfGX4x%2BQ%3D%3D&trackingId=4VlrdHb%2F8v5bfgnm5SvZfA%3D%3D&trk=d_flagship3_search_srp_jobs
Turing,Remote Python Analyst,1 month ago,"Prestigious client in the US is actively seeking a Python-focused Developer.

As a seasoned Python Developer, you will play a pivotal role in conducting code review sessions, emphasizing the importance of mutual feedback that enhances code quality through detailed and constructive criticism.

Key Responsibilities:

Develop efficient Python solutions to solve complex problems
Utilize business acumen and analytical abilities to derive actionable insights from public databases
Clearly explain reasoning and logic when writing code in Jupyter notebooks or similar platforms
Collaborate with researchers to exchange ideas and insights effectively
Maintain comprehensive documentation for all developed code
Apply data analysis skills to address key business queries using diverse datasets, including those from Kaggle, the UN, and government sources.

Candidate Profile:

This role is open to everyone, whether you're just starting out or already have industry experience.
A degree in Engineering, Computer Science, or similar hands-on experience.
You should know Python well for writing and fixing code.
Able to handle mid-level Python coding challenges and understand algorithms.
Good problem-solving skills, along with strong reasoning and logical/mathematical abilities, are important.
Fluent in English and have good communication skills for working well with others.

Our Offer:

Connect with leading professionals globally and enhance your professional brand.
Enjoy the advantages of remote work, liberating you from the traditional office constraints.
Benefit from a competitive salary that stands at par with international norms.
Contribute to groundbreaking projects that shape the future of technology and accelerate your career progression.

Take the leap towards an exciting career opportunity by excelling in the tests and MCQs to expedite your application process. Submit Your Application Today!","Business Insights, Data Analysis, Data Analytics, Datasets, Jupyter, Kaggle, Laptops, Mathematics, Problem Solving, and Reasoning Skills",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,"Remote,Full-time,Entry,level",Indonesia,https://www.linkedin.com/jobs/view/3974282561/?alternateChannel=search&refId=AxazRz8wFO16CVhfGX4x%2BQ%3D%3D&trackingId=%2FyjZWa4VU34mub2dbL6UDw%3D%3D&trk=d_flagship3_search_srp_jobs
Turing,Remote Python Analyst,1 month ago,"Prestigious client in the US is actively seeking a Python-focused Developer.

As a seasoned Python Developer, you will play a pivotal role in conducting code review sessions, emphasizing the importance of mutual feedback that enhances code quality through detailed and constructive criticism.

Key Responsibilities:

Develop efficient Python solutions to solve complex problems
Utilize business acumen and analytical abilities to derive actionable insights from public databases
Clearly explain reasoning and logic when writing code in Jupyter notebooks or similar platforms
Collaborate with researchers to exchange ideas and insights effectively
Maintain comprehensive documentation for all developed code
Apply data analysis skills to address key business queries using diverse datasets, including those from Kaggle, the UN, and government sources.

Candidate Profile:

This role is open to everyone, whether you're just starting out or already have industry experience.
A degree in Engineering, Computer Science, or similar hands-on experience.
You should know Python well for writing and fixing code.
Able to handle mid-level Python coding challenges and understand algorithms.
Good problem-solving skills, along with strong reasoning and logical/mathematical abilities, are important.
Fluent in English and have good communication skills for working well with others.

Our Offer:

Connect with leading professionals globally and enhance your professional brand.
Enjoy the advantages of remote work, liberating you from the traditional office constraints.
Benefit from a competitive salary that stands at par with international norms.
Contribute to groundbreaking projects that shape the future of technology and accelerate your career progression.

Take the leap towards an exciting career opportunity by excelling in the tests and MCQs to expedite your application process. Submit Your Application Today!","Business Insights, Data Analysis, Data Analytics, Datasets, Jupyter, Kaggle, Laptops, Mathematics, Problem Solving, and Reasoning Skills",https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_100_100/company-logo_100_100/0/1719851300671/turingcom_logo?e=1733356800&v=beta&t=VTYRgAuiuRLeLL5i2QDV_d-4V1RInSgCRZypo1C3vsA,"Remote,Full-time,Entry,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3974281896/?alternateChannel=search&refId=AxazRz8wFO16CVhfGX4x%2BQ%3D%3D&trackingId=6Wf0K98vdcZSfUP5218xrw%3D%3D&trk=d_flagship3_search_srp_jobs
Funding Societies | Modalku Group,Senior Data Analyst,1 week ago,"Funding Societies | Modalku is the largest SME digital financing platform in Southeast Asia. We are licensed in Singapore, Indonesia, Thailand, and registered in Malaysia. We are backed by Sequoia India and Softbank Ventures Asia Corp amongst many others and provides business financing to small and medium-sized enterprises (SMEs), which is crowdfunded by individual and institutional investors. And here at Funding Societies | Modalku we live by our core values:

Serve with Obsession: Build win-win relationships for the long-term by having a customer obsession
Grow Relentlessly: Strive to become our best, most authentic selves
Enable Teamwork, Disable Politics: Only by forging togetherness, we help each other succeed
Test Measure Act: Stay curious and reinvent ourselves, through innovation and experimentation
Focus on Impact: Create impact through bias for action and tangible results

As a Senior Data Analyst, you will be at the intersection of our Business and Data in Funding Societies, working primarily with our Risk and Credit teams.

We are looking for a candidate with a strong sense of ownership, a deep appreciation of data and fundamental understanding of end-to-end analytics functions. As long as you are adding value to the business, you are your own boss. The way we work doesn't suit everyone. But if you are humble, love autonomy and enjoy life changing professional challenges, we could be perfect for each other.

What you will do:

Collaborate with cross-functional and cross-regional stakeholders to understand business drivers, formulate and complete end-to-end analytics solution
Design, develop and maintain self-service reports, dashboards and analysis on interactive BI tools for easier data visualization 
Contribute in collection, processing and modelling of financial data using SQL from complex databases to integrate into data warehouse that can be used for reporting/analysis and to give recommendations and drive decision making 
Deliver effective presentations of findings and recommendations to different audiences, creating visual displays of quantitative information that drives financial decisions in the business 
Find innovative and creative ways to obtain and drill insights from new financial data 


Requirements

What we are looking for: 

Minimum 3 years experience in credit risk / risk management / data analytics
Passionate in analysing and interpreting data patterns to drive business decisions, understanding Data Warehousing and ETL would be a plus!
Highly proficient in SQL / Python and business intelligence tools (e.g. Tableau, Sisense, PowerBI)
Excellent communication, project management, and stakeholder management skills in order to collaborate confidently with decision makers across different regions and departments
CFA / FRM / Chartered Banker would be an added advantage


Benefits

Time off - We would love you to take time off to rest and rejuvenate. We offer flexible paid vacations as well as many other observed holidays by country. We also like to have our people take a day off for special days like birthdays and work anniversaries. 
Flexible Working - We believe in giving back the control of work & life to our people. We trust our people and love to provide the space to accommodate each and everyone's working style and personal life. 
Medical Benefits - We offer health insurance coverage for our employees and dependents. Our people focus on our mission knowing we have their back for their loved ones too. 
Mental Health and Wellness - We understand that our team productivity is directly linked to our mental and physical health. Hence we have Wellness Wednesdays and we engage partners to provide well-being coaching. And we have our Great FSMK Workout sessions too to keep everyone healthy and fit!
Tech Support - We provide a company laptop for our employees and the best possible support for the right equipment/tools to enable high productivity","Analytics, Communication, Credit Risk Management, Dashboards, Data Analytics, Data Science, Data Visualization, Databases, Presentations, and Visualization",https://media.licdn.com/dms/image/v2/C560BAQG3BclLh_fccA/company-logo_100_100/company-logo_100_100/0/1630602163074/funding_societies_modalku_logo?e=1733356800&v=beta&t=BocgnbXJct4iySNTWrh9IEMSg6JVhiVNO8L05g_XmYY,"Hybrid,Full-time,Mid-Senior,level","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/4012154173/?alternateChannel=search&refId=BRD0hp1qx2gc6Qdd3JGWRA%3D%3D&trackingId=D9qgItqnCXeKiuI0PPXe%2BA%3D%3D&trk=d_flagship3_search_srp_jobs
Glints,Data Analyst Associate - Cross-border Business Operations (Relocation to Batam required),4 months ago,"At Glints, we are building the #1 tech-enabled recruitment and career discovery platform in Southeast Asia that helps people and organisations realise their human potential by joining great organisations, learning the right skills and building great teams. We’re looking for a Junior Data Analyst to join our Cross-Border Recruitment Service Business (visit https://talenthub.glints.com/ for more!), to help grow our mission in Asia to ensure world-class operational excellence and deliver on Glints’ “Toyota for Talent” value promise. This role will report directly to our Senior Data Analyst based in Singapore. The person will leverage his/her raw data analytics skillsets, with a passion for driving Operational Excellence and help make Glints' Recruitment Service Business better, faster and cheaper. This person will lead data analysis and visualization, support insight generation and problem-solving as well as develop and implement data collection systems and databases for the Operations team. What You'll Be Doing

Support the Operational team’s transition from manual data entry systems to an automated, end-to-end structured data system
Implement short-term work-arounds to solve immediate pain points, while simultaneously building and implementing long-term, sustainable data collection & analysis solutions 
Extract and configure data from data tables in back-end database/data lake 
Design, build, and drive adoption of data dashboards for the tech-enabled Operations team, such as pipeline management and conversion funnel metrics
Build data dashboards to monitor sales team performance and efficiency metrics (e.g. time-to-fill, fill-rates)
Lead the generation of weekly analytical reports for Operational teams, leveraging data from our internal product 
Synthesize business intelligence to provide critical business insights for the Operational Excellence function
Partner with and support country leads to generate ad-hoc data analysis requests and diagnose root causes of operational pain points (e.g. root cause of decline in sales team activity or reduction in time to fill)
Derive insights from historical data to direct operational teams’ focus (e.g. optimizing sales team efforts based on analysis of fastest time-to-fill jobs)
Maintain documentation of data points (Amplitude by EO-Q2, and others including A/B testing tools, heatmaps etc)
Provide insights from data investigation & product performance analysis by working closely with Product Managers, Data and Engineering team. These insights will influence and improve the tech-enabled recruitment product


Who We Are Looking For

Possess 1-3 years of experience in Data Analysis, Data Analytics, Consulting, Business Intelligence Analyst, Business Operations, Sales Operations, or similar role. Fresh graduates with relevant internships experience are welcome to apply. 
You live and breathe data analysis and data-driven problem solving, and are known for your analytical chops
You excel at analyzing large quantities of data, accurately diagnosing root cause problems, and generating insights to inform operations and business results (Python, SQL, tableau, advanced excel modeling must-have) 
You have experience in building data systems and dashboards; a history of “hacking together” systems for automating data collection, analysis, visualization, as well as building long-term sustainable systems architecture (e.g. integrated data model, CRMs, ERPs, Excel, Python, SQL, Tableau, Metabase, Amplitude, HubSpot, etc.)
You have the ability to work with a high degree of urgency without sacrificing attention to detail
You are comfortable managing various workstreams simultaneously
You have a high degree of empathy and a strong ability to influence key stakeholders 
You're able to extract back-end data from the data lake and familiar with manipulating data tables 
You’re a strong communicator who can clearly articulate analytical findings in English. Mandarin proficiency is a plus
You're a self-starter and posses strong people skills


Why You Should Join Us

Gain exposure and drive impact: You will have exposure to cross-functional projects with close collaborations directly with key leaders in the organization
Gain professional and personal growth: You will be collaborating with and learning from fellow talented team members across the region
Enjoy freedom and opportunities: You will be given freedom to experiment and iterate on ideas to learn and improve skills and results


Let’s Realise Human Potential. At Glints, we are building the #1 tech-enabled recruitment and career discovery platform in Southeast Asia that helps people and organizations realize their human potential. We have impacted many lives but there’s still plenty to be done. If you’re ready to grow and make an impact, you’ve come to the right place. What is Glints? Glints is the leading talent ecosystem in Southeast Asia, with an enduring purpose of contributing to a world where people and organizations can realize their human potential. Today, Glints is the most well-funded and well-capitalized startup in the talent recruitment space in Southeast Asia, with over US$80M in total investments raised till date. Our tech-enabled approach to recruitment and career discovery connects more than 4 million candidates to their next dream opportunities. We have also supported more than 50,000 companies in finding top talent and doubling recruitment efficiency. Our agility and firm hold on our core purpose and values have allowed us to remain resilient and thrive through tumultuous times. In 2020, we were recognized by LinkedIn as one of the Top 10 Startups in Singapore. In 2022, we were featured in the top 20 of Nikkei-FT-Statista High-Growth Companies Asia-Pacific 2021 list. Moreover, we were also featured in the top 10 fastest-growing companies in Singapore by The Straits Times. Who We Are At Glints, personal and professional growth are just as important as business growth. That's why we created the Glints Culture Code: #RIIBCOH. It defines our values, guides our decisions and actions, and is what makes us special. Relentlessly Resourceful: Whatever it takes, just make it happen (ethically) Integrity: Have courage, be guided by the truth, don’t be afraid Impact: Missionaries, not mercenaries Beginners’ Mindset: Stay humble, don’t be attached to ego Customer Obsessed: Customers First Ownership: Care intensely about the mission and take responsibility High Standards: Dream big and deliver epic outcomes fast Where We Work Since Glints was officially launched in Singapore in 2015, we've rapidly grown our footprint across Greater Southeast Asia to operate in Indonesia, Singapore, Vietnam, Taiwan, Malaysia and Philippines. Learn more about Glints and our culture at bit.ly/glintsculture, Or check out our Careers Page at https://glints.com/careers!","Analytics, Cross-border Transactions, Dashboards, Data Analysis, Data Analytics, Data Collection, Excel Modeling, Intelligence Analysis, Interpersonal Skills, and Root Cause",https://media.licdn.com/dms/image/v2/C510BAQHxwe9IXlb73Q/company-logo_100_100/company-logo_100_100/0/1630569070179/glints_logo?e=1733356800&v=beta&t=gyhA4ost1cyNuGtm9wKa300UlJrb1kUv8BrriJ14CFY,"Hybrid,Full-time","Jakarta, Jakarta, Indonesia",https://www.linkedin.com/jobs/view/3909986197/?alternateChannel=search&refId=BRD0hp1qx2gc6Qdd3JGWRA%3D%3D&trackingId=ukiRsLzxjoAf85q%2Fgve3Fw%3D%3D&trk=d_flagship3_search_srp_jobs
NTT,Social Insight Analyst,1 month ago,"Make an impact with NTT DATA

Join a company that is pushing the boundaries of what is possible. We are renowned for our technical excellence and leading innovations, and for making a difference to our clients and society. Our workplace embraces diversity and inclusion – it’s a place where you can grow, belong and thrive.

Your day at NTT DATA

The Senior Associate Digital Demand Specialist is a developing subject matter expert, responsible for supporting the planning, execution, optimization and reporting of inbound and outbound digital marketing activity.

This role is responsible for search engine optimization (SEO), search engine marketing (SEM), digital advertising, paid social media marketing, content syndication, ABM platforms (Terminus) and emerging digital channels.

This role typically works under guidance of more experienced Digital Marketing Specialists.

What You'll Be Doing

5 years of experience in social listening / digital analytics
Prior experience using Social Listening tools (such as Brandwatch, Brand24, Socialbakers, Digimind, Meltwater, Sprinklr, Hootsuite, etc) is highly preferred.
Passionate about the cosmetics space
Advanced Excel skills including tools related to data extraction, manipulation and data visualisation
Strong ability to manipulate and analyse large datasets
Fluency in Bahasa Indonesia and English (with strong ability to read and write)
Strong analytical thinking skills and the aptitude to pick up new skills quickly

Preferred Qualifications

Experience in corporate storytelling or the communication of complex information in a simplified way
Experience working with marketing analytics tools like Google Analytics, Twitter Analytics, Facebook Insights, Google AdWord etc
Educational background in Statistics / Economics / Computer Science (Degree or equivalent)

Workplace Type

On-site Working

About NTT DATA

NTT DATA is a $30+ billion trusted global innovator of business and technology services. We serve 75% of the Fortune Global 100 and are committed to helping clients innovate, optimize and transform for long-term success. We invest over $3.6 billion each year in R&D to help organizations and society move confidently and sustainably into the digital future. As a Global Top Employer, we have diverse experts in more than 50 countries and a robust partner ecosystem of established and start-up companies. Our services include business and technology consulting, data and artificial intelligence, industry solutions, as well as the development, implementation and management of applications, infrastructure, and connectivity. We are also one of the leading providers of digital and AI infrastructure in the world. NTT DATA is part of NTT Group and headquartered in Tokyo.

Equal Opportunity Employer

NTT DATA is proud to be an Equal Opportunity Employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, colour, gender, sexual orientation, religion, nationality, disability, pregnancy, marital status, veteran status, or any other protected category. Join our growing global team and accelerate your career with us. Apply today.","Analytics, Bahasa Indonesia, Content Syndication, Corporate Storytelling, Paid Social Media, Paid Social Media Advertising, Scanning Electron Microscopy (SEM), Social Listening, Thinking Skills, and Web Analytics",https://media.licdn.com/dms/image/v2/D560BAQHfhS3cuSddiw/company-logo_100_100/company-logo_100_100/0/1688110211937/ntt_logo?e=1733356800&v=beta&t=N2bJZ3De2PeH6w7_Klpa4KtvF1wQKjwLxUDeGnH4WME,"On-site,Full-time,Mid-Senior,level",Jakarta Metropolitan Area,https://www.linkedin.com/jobs/view/3993018617/?alternateChannel=search&refId=BRD0hp1qx2gc6Qdd3JGWRA%3D%3D&trackingId=%2FG5WTZgdIe%2BCjW1rVwI1jA%3D%3D&trk=d_flagship3_search_srp_jobs
